financier,apr_strategy,wholesaler_policy,final_wallet,initial_capital,final_capital,capital_change,capital_loss,capital_loss_rate,final_apr,final_utilization,loans_issued,closed_loans,defaults,default_count_rate,total_issued_principal,default_amount,default_amount_to_issued_rate,default_amount_to_initial_capital_rate,outstanding_loans,simulation_end_day,seed,default_scenario,capital_per_financier
Fin_fl_rl_1,pure_rl,fl_rl,5007470.89875318,1000000.0,5007470.898753829,4007470.8987538293,0.0,0.0,6.0,0.0,2516,2516,0,0.0,87363963.99974228,0.0,0.0,0.0,0,4248,148832,none_default,1000000.0
Fin_fl_rl_2,pure_rl,fl_rl,4747222.683501135,1000000.0,4747222.683500621,3747222.6835006205,0.0,0.0,6.0,0.0,2587,2587,0,0.0,86434565.59300123,0.0,0.0,0.0,0,4248,148832,none_default,1000000.0
Fin_fl_rl_3,pure_rl,fl_rl,4956205.5377111565,1000000.0,4956205.537711214,3956205.5377112143,0.0,0.0,6.0,0.0,2710,2710,0,0.0,88707395.96492572,0.0,0.0,0.0,0,4248,148832,none_default,1000000.0
Fin_fl_rl_prox_1,pure_rl,fl_rl_prox,5218581.376796627,1000000.0,5218581.376796505,4218581.376796505,0.0,0.0,6.0,0.0,2626,2626,0,0.0,88629629.25705254,0.0,0.0,0.0,0,4257,148832,none_default,1000000.0
Fin_fl_rl_prox_2,pure_rl,fl_rl_prox,5565414.854700781,1000000.0,5565414.854700295,4565414.854700295,0.0,0.0,6.0,0.0,2682,2682,0,0.0,92577284.96092863,0.0,0.0,0.0,0,4257,148832,none_default,1000000.0
Fin_fl_rl_prox_3,pure_rl,fl_rl_prox,4756858.233938643,1000000.0,4756858.233938465,3756858.233938465,0.0,0.0,6.0,0.0,2445,2445,0,0.0,80039891.50770085,0.0,0.0,0.0,0,4257,148832,none_default,1000000.0
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,5464501.315356188,1000000.0,5464501.315356349,4464501.315356349,0.0,0.0,6.0,0.0,2724,2724,0,0.0,93167779.51285242,0.0,0.0,0.0,0,4265,148832,none_default,1000000.0
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,4631082.138731013,1000000.0,4631082.138731087,3631082.1387310866,0.0,0.0,6.0,0.0,2313,2313,0,0.0,78039328.22554085,0.0,0.0,0.0,0,4265,148832,none_default,1000000.0
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,5173542.722968242,1000000.0,5173542.7229684545,4173542.7229684545,0.0,0.0,6.0,0.0,2700,2700,0,0.0,89372421.35595779,0.0,0.0,0.0,0,4265,148832,none_default,1000000.0
Fin_fl_rl_1,pure_rl,fl_rl,4777331.6864545625,1000000.0,4777331.686454504,3777331.686454504,0.0,0.0,7.0,0.0,2122,2122,84,0.03958529688972667,72512141.35231562,179444.95020301623,0.0024746883329668182,0.17944495020301623,0,4262,148832,low_default,1000000.0
Fin_fl_rl_2,pure_rl,fl_rl,5323649.2903248975,1000000.0,5323649.290324622,4323649.290324622,0.0,0.0,6.0,0.0,2523,2523,203,0.08045977011494253,86844874.59751502,443645.6831853792,0.005108484354908306,0.44364568318537917,0,4262,148832,low_default,1000000.0
Fin_fl_rl_3,pure_rl,fl_rl,5746084.498805313,1000000.0,5746084.498805455,4746084.498805455,0.0,0.0,6.0,0.0,2390,2390,30,0.012552301255230125,81403527.835078,69643.00934413983,0.000855528147198181,0.06964300934413983,0,4262,148832,low_default,1000000.0
