financier,apr_strategy,wholesaler_policy,final_wallet,initial_capital,final_capital,capital_change,capital_loss,capital_loss_rate,final_apr,final_utilization,loans_issued,closed_loans,defaults,default_count_rate,total_issued_principal,default_amount,default_amount_to_issued_rate,default_amount_to_initial_capital_rate,outstanding_loans,simulation_end_day,seed,default_scenario,capital_per_financier
Fin_fl_rl_3,pure_rl,fl_rl,9180962.477240281,5000000.0,9180962.477239644,4180962.477239644,0.0,0.0,8.0,0.0,3023,3023,0,0.0,106153433.67910174,0.0,0.0,0.0,0,4245,758243,none_default,5000000.0
Fin_rl_1,pure_rl,rl,8693386.593275,5000000.0,8693386.593273746,3693386.593273746,0.0,0.0,6.0,0.0,2010,2010,126,0.0626865671641791,70551913.79547639,226126.44637974133,0.003205107192914163,0.045225289275948266,0,4238,758243,low_default,5000000.0
Fin_rl_2,pure_rl,rl,9403199.386506839,5000000.0,9403199.386505965,4403199.386505965,0.0,0.0,14.0,0.0,2761,2761,223,0.08076783773994929,97067332.63679081,388248.7435124743,0.0039997879097516155,0.07764974870249486,0,4238,758243,low_default,5000000.0
Fin_rl_3,pure_rl,rl,9564746.57038045,5000000.0,9564746.57038319,4564746.570383189,0.0,0.0,28.0,0.0,2423,2423,33,0.01361947998349154,85049145.27208951,62592.648836043765,0.0007359585876589019,0.012518529767208754,0,4238,758243,low_default,5000000.0
Fin_fl_rl_1,pure_rl,fl_rl,8911619.45725777,5000000.0,8911619.457259243,3911619.4572592434,0.0,0.0,8.0,0.0,2535,2535,62,0.02445759368836292,88253393.7459202,123155.89871323084,0.0013954805983755626,0.024631179742646166,0,4253,758243,low_default,5000000.0
Fin_fl_rl_2,pure_rl,fl_rl,8939639.296828022,5000000.0,8939639.296829278,3939639.2968292776,0.0,0.0,9.0,0.0,2630,2630,121,0.04600760456273764,92507101.930245,252765.32334857466,0.0027323883039722984,0.05055306466971493,0,4253,758243,low_default,5000000.0
Fin_fl_rl_3,pure_rl,fl_rl,11935475.922495898,5000000.0,11935475.922498204,6935475.922498204,0.0,0.0,14.0,0.0,3744,3744,29,0.007745726495726496,131451152.7336857,54201.799482529794,0.0004123341511682311,0.010840359896505959,0,4253,758243,low_default,5000000.0
Fin_rl_1,pure_rl,rl,7484929.919923459,5000000.0,7484929.9199251365,2484929.9199251365,0.0,0.0,16.0,0.0,1842,1842,125,0.06786102062975027,64220810.19841517,309960.65741156955,0.004826483136134877,0.06199213148231391,0,4286,758243,medium_default,5000000.0
Fin_rl_2,pure_rl,rl,8528532.435764512,5000000.0,8528532.43576014,3528532.4357601404,0.0,0.0,6.0,0.0,3147,3147,414,0.1315538608198284,109819694.08962055,849125.9087026448,0.007732000309613854,0.16982518174052896,0,4286,758243,medium_default,5000000.0
Fin_rl_3,pure_rl,rl,11389090.673471699,5000000.0,11389090.67347399,6389090.67347399,0.0,0.0,24.0,0.0,3362,3362,34,0.010113027959547887,119079353.57229555,97340.17488339441,0.0008174395641499445,0.019468034976678882,0,4286,758243,medium_default,5000000.0
Fin_fl_rl_1,pure_rl,fl_rl,7804721.16400926,5000000.0,7804721.164009733,2804721.164009733,0.0,0.0,8.0,0.0,1628,1628,113,0.06941031941031942,56726652.068686865,277986.17789803597,0.004900450983101195,0.05559723557960719,0,4230,758243,medium_default,5000000.0
Fin_fl_rl_2,pure_rl,fl_rl,7331547.691707632,5000000.0,7331547.691707507,2331547.691707507,0.0,0.0,10.0,0.0,1669,1669,266,0.15937687237866988,58521907.40493752,591419.82468457,0.010105956058340498,0.118283964936914,0,4230,758243,medium_default,5000000.0
Fin_fl_rl_3,pure_rl,fl_rl,9230573.209229244,5000000.0,9230573.20922948,4230573.2092294805,0.0,0.0,8.0,0.0,2288,2288,67,0.029283216783216784,80407686.73520243,167011.47932485846,0.0020770586259353354,0.03340229586497169,0,4230,758243,medium_default,5000000.0
Fin_rl_1,pure_rl,rl,7270866.738258873,5000000.0,7270866.738257879,2270866.7382578794,0.0,0.0,20.0,0.0,1597,1597,123,0.07701941139636818,55437511.44136023,418742.8942956808,0.007553421562557182,0.08374857885913616,0,4256,758243,high_default,5000000.0
Fin_rl_2,pure_rl,rl,8566652.469962975,5000000.0,8566652.469961813,3566652.4699618127,0.0,0.0,14.0,0.0,2494,2494,166,0.06655974338412189,87452162.34355164,440165.5192587429,0.005033214816685421,0.08803310385174859,0,4256,758243,high_default,5000000.0
Fin_rl_3,pure_rl,rl,7834617.587465448,5000000.0,7834617.587463911,2834617.5874639107,0.0,0.0,15.0,0.0,1785,1785,154,0.08627450980392157,62943290.94739508,468657.57388885826,0.007445711319424644,0.09373151477777165,0,4256,758243,high_default,5000000.0
Fin_fl_rl_1,pure_rl,fl_rl,8545916.943497138,5000000.0,8545916.943497071,3545916.943497071,0.0,0.0,10.0,0.0,2593,2593,198,0.07635942923254917,90567315.06738718,658797.3958318622,0.007274118652426429,0.13175947916637246,0,4270,758243,high_default,5000000.0
Fin_fl_rl_2,pure_rl,fl_rl,7427477.545163851,5000000.0,7427477.5451652,2427477.5451652,0.0,0.0,13.0,0.0,1512,1512,144,0.09523809523809523,53373013.870664336,387269.98352999083,0.0072559137182779156,0.07745399670599816,0,4270,758243,high_default,5000000.0
