seed,default_scenario,base_capital_per_financier,capital_per_financier,capital_multiplier,wholesaler_count,wholesaler_policy,label,shock_profile_counts,financiers,total_initial_capital,total_final_capital,mean_final_capital,return_pct,total_loans,loans_per_wholesaler,total_defaults,default_count_rate,default_amount_to_initial_capital_rate,default_amount_to_issued_rate,avg_capital_utilization,max_capital_utilization,avg_final_utilization,max_final_utilization,simulation_elapsed_seconds
831197,high_default,5000000.0,5000000.0,1.0,50,fl_rl,FedAvg (federated),"{'none': 32, 'medium': 13, 'high': 5}",3,15000000.0,20827532.875810806,6942510.958603602,38.85021917207203,4515,90.3,452,0.10011074197120709,0.08799122090104029,0.008338024663529767,0.507544337350573,0.9999670668932659,0.0,0.0,33.01859169999079
831197,none_default,10000000.0,10000000.0,1.0,50,rl,Isolated RL (non-federated),{'none': 50},3,30000000.0,35975241.27372968,11991747.091243228,19.917470912432286,6641,132.82,0,0.0,0.0,0.0,0.44340113622527744,0.999973441909637,0.0,0.0,53.12607119999302
831197,none_default,10000000.0,10000000.0,1.0,50,fl_rl,FedAvg (federated),{'none': 50},3,30000000.0,37505259.86904888,12501753.28968296,25.017532896829614,6641,132.82,0,0.0,0.0,0.0,0.4002407025203358,0.8252644901853692,0.0,0.0,55.698149499992724
831197,low_default,10000000.0,10000000.0,1.0,50,rl,Isolated RL (non-federated),"{'none': 44, 'medium': 5, 'high': 1}",3,30000000.0,38755904.04815407,12918634.682718024,29.186346827180255,5833,116.66,353,0.06051774387107835,0.022838308653075064,0.00335641332726092,0.32909721094070815,0.7848995992534854,0.0,0.0,43.95926830000826
831197,low_default,10000000.0,10000000.0,1.0,50,fl_rl,FedAvg (federated),"{'none': 44, 'medium': 5, 'high': 1}",3,30000000.0,37342439.96297178,12447479.987657258,24.474799876572575,4509,90.18,233,0.051674428919937905,0.015556687766901795,0.002969959550377657,0.2631902569714897,0.6396423882204069,0.0,0.0,32.97435380000388
831197,medium_default,10000000.0,10000000.0,1.0,50,rl,Isolated RL (non-federated),"{'none': 38, 'medium': 9, 'high': 3}",3,30000000.0,36275259.711476535,12091753.237158844,20.91753237158846,5446,108.92,604,0.11090708777084099,0.04486452833457981,0.0070795765943078934,0.3250851585165571,0.7413221907325656,0.0,0.0,43.344150500008254
831197,medium_default,10000000.0,10000000.0,1.0,50,fl_rl,FedAvg (federated),"{'none': 38, 'medium': 9, 'high': 3}",3,30000000.0,36762718.18715387,12254239.395717956,22.542393957179566,4996,99.92,328,0.0656525220176141,0.028790040416856445,0.004946229163331676,0.2966695928998026,0.8439284000213921,0.0,0.0,37.457249600003706
831197,high_default,10000000.0,10000000.0,1.0,50,rl,Isolated RL (non-federated),"{'none': 32, 'medium': 13, 'high': 5}",3,30000000.0,35218770.485827796,11739590.1619426,17.395901619425995,4813,96.26,677,0.14066071057552462,0.06363054211211562,0.011366412161793644,0.29074446732016485,0.5961766010389952,0.0,0.0,35.21276150000631
831197,high_default,10000000.0,10000000.0,1.0,50,fl_rl,FedAvg (federated),"{'none': 32, 'medium': 13, 'high': 5}",3,30000000.0,36445367.186361924,12148455.728787309,21.484557287873077,4331,86.62,473,0.10921265296698222,0.04552292871809184,0.009012387213184377,0.25552157295561,0.5791460313862413,0.0,0.0,31.95525460000499
709098,none_default,1000000.0,1000000.0,1.0,100,rl,Isolated RL (non-federated),{'none': 100},3,3000000.0,8026665.869946535,2675555.2899821782,167.5555289982178,3292,32.92,0,0.0,0.0,0.0,0.9726299859338671,0.9999985306815805,0.0,0.0,34.15859279999859
709098,none_default,1000000.0,1000000.0,1.0,100,fl_rl,FedAvg (federated),{'none': 100},3,3000000.0,7683667.628593706,2561222.5428645685,156.12225428645687,3223,32.23,0,0.0,0.0,0.0,0.9748528679380898,0.99999451560963,0.0,0.0,34.43221930001164
709098,low_default,1000000.0,1000000.0,1.0,100,rl,Isolated RL (non-federated),"{'none': 87, 'medium': 10, 'high': 3}",3,3000000.0,8796211.509716172,2932070.503238724,193.2070503238724,3206,32.06,104,0.032439176543980035,0.06422315839307517,0.001962512849336985,0.9717350119983357,0.99999804428173,0.0,0.0,32.80725220000022
709098,low_default,1000000.0,1000000.0,1.0,100,fl_rl,FedAvg (federated),"{'none': 87, 'medium': 10, 'high': 3}",3,3000000.0,7878416.645798933,2626138.8819329776,162.61388819329775,3145,31.45,70,0.022257551669316374,0.041606180704142764,0.0013412366339592625,0.9748374287028396,0.9999991457616906,0.0,0.0,35.139078399995924
709098,medium_default,1000000.0,1000000.0,1.0,100,rl,Isolated RL (non-federated),"{'none': 77, 'medium': 18, 'high': 5}",3,3000000.0,7691942.319506968,2563980.7731689895,156.39807731689893,2961,29.61,167,0.05639986491050321,0.12257289886664997,0.004089265586870634,0.9698450162943701,0.999989001735111,0.0,0.0,31.015985300007742
709098,medium_default,1000000.0,1000000.0,1.0,100,fl_rl,FedAvg (federated),"{'none': 77, 'medium': 18, 'high': 5}",3,3000000.0,8096315.260862823,2698771.7536209407,169.87717536209414,3035,30.35,124,0.04085667215815486,0.08715064084632283,0.0028785453505650927,0.9732893916861854,0.9999991496709244,0.0,0.0,33.57854699999734
709098,high_default,1000000.0,1000000.0,1.0,100,rl,Isolated RL (non-federated),"{'none': 64, 'medium': 26, 'high': 10}",3,3000000.0,7032115.32843625,2344038.4428120833,134.40384428120834,2737,27.37,240,0.08768724881256851,0.21710128628671882,0.007908619060715483,0.9726548039831674,0.9999978909848133,0.0,0.0,29.676622300001327
709098,high_default,1000000.0,1000000.0,1.0,100,fl_rl,FedAvg (federated),"{'none': 64, 'medium': 26, 'high': 10}",3,3000000.0,7367935.20372391,2455978.4012413034,145.59784012413036,2825,28.25,185,0.06548672566371681,0.16256009272440575,0.005638720997598752,0.9719314348473448,0.9999998969033118,0.0,0.0,30.43460719998984
709098,none_default,5000000.0,5000000.0,1.0,100,rl,Isolated RL (non-federated),{'none': 100},3,15000000.0,34934713.37766041,11644904.459220136,132.89808918440275,11519,115.19,0,0.0,0.0,0.0,0.8854386374371359,0.9999999848479658,0.0,0.0,162.79540650000854
709098,none_default,5000000.0,5000000.0,1.0,100,fl_rl,FedAvg (federated),{'none': 100},3,15000000.0,33992838.893701,11330946.297900334,126.61892595800666,11424,114.24,0,0.0,0.0,0.0,0.8814541475638074,0.9999980775921096,0.0,0.0,160.96453529999417
709098,low_default,5000000.0,5000000.0,1.0,100,rl,Isolated RL (non-federated),"{'none': 87, 'medium': 10, 'high': 3}",3,15000000.0,31164708.18024289,10388236.060080962,107.76472120161928,9521,95.21,229,0.0240520953681336,0.029438745951699024,0.0013357886543654135,0.795385813107553,0.9999991752572304,0.0,0.0,131.8857366000011
709098,low_default,5000000.0,5000000.0,1.0,100,fl_rl,FedAvg (federated),"{'none': 87, 'medium': 10, 'high': 3}",3,15000000.0,31732278.90812142,10577426.30270714,111.5485260541428,9375,93.75,258,0.02752,0.034249552718195256,0.001569884137521887,0.7833410452062095,0.9999976062633603,0.0,0.0,134.89111860000412
709098,medium_default,5000000.0,5000000.0,1.0,100,rl,Isolated RL (non-federated),"{'none': 77, 'medium': 18, 'high': 5}",3,15000000.0,30169155.493260697,10056385.164420232,101.12770328840462,9129,91.29,551,0.06035710373534889,0.09220007632267706,0.004358601958971939,0.799829465678479,0.9999982740601235,0.0,0.0,131.58330670000578
709098,medium_default,5000000.0,5000000.0,1.0,100,fl_rl,FedAvg (federated),"{'none': 77, 'medium': 18, 'high': 5}",3,15000000.0,29961447.59780181,9987149.19926727,99.74298398534539,8656,86.56,370,0.0427449168207024,0.05903953175876186,0.0029539892523655974,0.7497374824722494,0.9999799643645086,0.0,0.0,123.78847150001093
709098,high_default,5000000.0,5000000.0,1.0,100,rl,Isolated RL (non-federated),"{'none': 64, 'medium': 26, 'high': 10}",3,15000000.0,26690832.431158032,8896944.143719343,77.93888287438688,8166,81.66,657,0.0804555473916238,0.13883930507570172,0.007327369835831329,0.7747461389665325,0.9999958132511342,0.0,0.0,114.68059340000036
709098,high_default,5000000.0,5000000.0,1.0,100,fl_rl,FedAvg (federated),"{'none': 64, 'medium': 26, 'high': 10}",3,15000000.0,25826642.28893012,8608880.762976708,72.17761525953415,7964,79.64,644,0.08086388749372175,0.13017276530765687,0.007082094991171035,0.7653847002152787,0.9999958010053207,0.0,0.0,112.27004959998885
709098,none_default,10000000.0,10000000.0,1.0,100,rl,Isolated RL (non-federated),{'none': 100},3,30000000.0,46650501.36527999,15550167.121759996,55.50167121759996,13256,132.56,0,0.0,0.0,0.0,0.6681213762672388,0.9999989256559083,0.0,0.0,209.26025379999192
709098,none_default,10000000.0,10000000.0,1.0,100,fl_rl,FedAvg (federated),{'none': 100},3,30000000.0,46839632.52548654,15613210.841828845,56.13210841828845,13268,132.68,0,0.0,0.0,0.0,0.657225370810775,0.999994155175191,0.0,0.0,219.67314840000472
709098,low_default,10000000.0,10000000.0,1.0,100,rl,Isolated RL (non-federated),"{'none': 87, 'medium': 10, 'high': 3}",3,30000000.0,47237271.303033285,15745757.101011096,57.457571010110954,11578,115.78,734,0.0633960960442218,0.04656677327412265,0.003447327584684358,0.5775847829570221,0.9999423783519362,0.0,0.0,186.9007197000028
709098,low_default,10000000.0,10000000.0,1.0,100,fl_rl,FedAvg (federated),"{'none': 87, 'medium': 10, 'high': 3}",3,30000000.0,45422908.154552564,15140969.384850854,51.40969384850856,10492,104.92,479,0.045653831490659554,0.03261153419535046,0.0026622688258495864,0.5278647958352006,0.9999423783519362,0.0,0.0,168.72173920000205
709098,medium_default,10000000.0,10000000.0,1.0,100,rl,Isolated RL (non-federated),"{'none': 77, 'medium': 18, 'high': 5}",3,30000000.0,45569389.83152782,15189796.610509275,51.89796610509275,9908,99.08,849,0.08568833266047639,0.06712815474842265,0.0057910989275672805,0.523793874167427,0.9999597489347323,0.0,0.0,160.116142999992
709098,medium_default,10000000.0,10000000.0,1.0,100,fl_rl,FedAvg (federated),"{'none': 77, 'medium': 18, 'high': 5}",3,30000000.0,44739658.12070058,14913219.37356686,49.13219373566863,10355,103.55,861,0.08314823756639304,0.06508137120578333,0.005391430520539366,0.5395537734757748,0.9999597489347323,0.0,0.0,164.4097699999984
709098,high_default,10000000.0,10000000.0,1.0,100,rl,Isolated RL (non-federated),"{'none': 64, 'medium': 26, 'high': 10}",3,30000000.0,41799792.21996121,13933264.073320404,39.332640733204045,9062,90.62,967,0.10670933568748621,0.09475695494316069,0.008940420043540056,0.5028362148472673,0.9812460996130921,0.0,0.0,140.01494979999552
709098,high_default,10000000.0,10000000.0,1.0,100,fl_rl,FedAvg (federated),"{'none': 64, 'medium': 26, 'high': 10}",3,30000000.0,42608732.55368336,14202910.851227788,42.02910851227787,9109,91.09,1016,0.11153803930178943,0.09929061870667509,0.009397939505847127,0.5018562933934437,0.9815262810775349,0.0,0.0,145.31023060000734
436570,none_default,1000000.0,1000000.0,1.0,100,rl,Isolated RL (non-federated),{'none': 100},3,3000000.0,9232204.338938102,3077401.446312701,207.74014463127006,3489,34.89,0,0.0,0.0,0.0,0.9736890879829501,0.9999966297770451,0.0,0.0,35.47518929999205
436570,none_default,1000000.0,1000000.0,1.0,100,fl_rl,FedAvg (federated),{'none': 100},3,3000000.0,8517480.464794278,2839160.154931426,183.91601549314265,3377,33.77,0,0.0,0.0,0.0,0.9764090803102474,0.9999996582499671,0.0,0.0,36.29604050000489
436570,low_default,1000000.0,1000000.0,1.0,100,rl,Isolated RL (non-federated),"{'none': 87, 'medium': 10, 'high': 3}",3,3000000.0,7719286.636419848,2573095.5454732827,157.30955454732822,3054,30.54,142,0.04649639816633923,0.09229078467814354,0.0030382417707752805,0.9685768051551736,0.9999982414586125,0.0,0.0,33.29157950000081
436570,low_default,1000000.0,1000000.0,1.0,100,fl_rl,FedAvg (federated),"{'none': 87, 'medium': 10, 'high': 3}",3,3000000.0,8489829.54385734,2829943.18128578,182.994318128578,3218,32.18,65,0.020198881292728402,0.04000902781191989,0.001236396574265798,0.9691144182317529,0.9999976978522678,0.0,0.0,35.78542919999745
436570,medium_default,1000000.0,1000000.0,1.0,100,rl,Isolated RL (non-federated),"{'none': 77, 'medium': 18, 'high': 5}",3,3000000.0,7038459.941080617,2346153.313693539,134.6153313693539,2814,28.14,183,0.0650319829424307,0.13536326668648438,0.0048569238707997404,0.9503617032000339,0.999998348811519,0.0,0.0,30.990387699988787
436570,medium_default,1000000.0,1000000.0,1.0,100,fl_rl,FedAvg (federated),"{'none': 77, 'medium': 18, 'high': 5}",3,3000000.0,8608997.53430181,2869665.84476727,186.96658447672692,3168,31.68,138,0.043560606060606064,0.10048569276449455,0.0031141752366628745,0.9727283343889573,0.9999986559667728,0.0,0.0,33.949410400004126
436570,high_default,1000000.0,1000000.0,1.0,100,rl,Isolated RL (non-federated),"{'none': 64, 'medium': 26, 'high': 10}",3,3000000.0,7484189.69195557,2494729.8973185234,149.47298973185238,2810,28.1,179,0.06370106761565836,0.14975361975664858,0.005254262176524907,0.9671501937923919,0.9999986804080391,0.0,0.0,30.678942700003972
436570,high_default,1000000.0,1000000.0,1.0,100,fl_rl,FedAvg (federated),"{'none': 64, 'medium': 26, 'high': 10}",3,3000000.0,7750587.273512213,2583529.0911707375,158.35290911707375,2856,28.56,197,0.06897759103641457,0.16613027775209643,0.005665561080267171,0.9707142326713658,0.9999970777305794,0.0,0.0,30.393219899997348
436570,none_default,5000000.0,5000000.0,1.0,100,rl,Isolated RL (non-federated),{'none': 100},3,15000000.0,32624607.798555326,10874869.266185109,117.49738532370218,11106,111.06,0,0.0,0.0,0.0,0.8798006548994096,0.9999948111450707,0.0,0.0,154.93905699999596
436570,none_default,5000000.0,5000000.0,1.0,100,fl_rl,FedAvg (federated),{'none': 100},3,15000000.0,32089095.561352376,10696365.18711746,113.92730374234918,10776,107.76,0,0.0,0.0,0.0,0.8639507092678766,0.9999965717044453,0.0,0.0,155.97841330000665
436570,low_default,5000000.0,5000000.0,1.0,100,rl,Isolated RL (non-federated),"{'none': 87, 'medium': 10, 'high': 3}",3,15000000.0,31134726.38344591,10378242.127815304,107.56484255630608,8958,89.58,198,0.022103148024112524,0.026251912107290505,0.001265327061727098,0.7515095917254239,0.9999932946979654,0.0,0.0,122.5589508000121
436570,low_default,5000000.0,5000000.0,1.0,100,fl_rl,FedAvg (federated),"{'none': 87, 'medium': 10, 'high': 3}",3,15000000.0,31461404.239551708,10487134.746517235,109.74269493034471,8445,84.45,271,0.03208999407933689,0.03775440748188567,0.0019306019847137872,0.713059721971923,0.9999927618104626,0.0,0.0,116.90845669999544
436570,medium_default,5000000.0,5000000.0,1.0,100,rl,Isolated RL (non-federated),"{'none': 77, 'medium': 18, 'high': 5}",3,15000000.0,29871886.40116112,9957295.467053706,99.14590934107412,9423,94.23,474,0.05030245144858325,0.07644003436384934,0.0035148177107136936,0.8081990434836085,0.9999892835492936,0.0,0.0,132.4897603999998
436570,medium_default,5000000.0,5000000.0,1.0,100,fl_rl,FedAvg (federated),"{'none': 77, 'medium': 18, 'high': 5}",3,15000000.0,29492614.655726835,9830871.551908946,96.61743103817892,9419,94.19,410,0.04352903705276569,0.06820434862828946,0.0031182836740801653,0.8104195446537449,0.9999937588311845,0.0,0.0,135.80978679998952
436570,high_default,5000000.0,5000000.0,1.0,100,rl,Isolated RL (non-federated),"{'none': 64, 'medium': 26, 'high': 10}",3,15000000.0,25923393.569341704,8641131.189780569,72.82262379561136,7937,79.37,799,0.10066775859896686,0.16442342942564292,0.008988551501194481,0.7501808260423223,0.9999961481524297,0.0,0.0,109.87212379999983
436570,high_default,5000000.0,5000000.0,1.0,100,fl_rl,FedAvg (federated),"{'none': 64, 'medium': 26, 'high': 10}",3,15000000.0,26170091.67409329,8723363.891364431,74.46727782728861,7935,79.35,704,0.08872085696282293,0.143424139233751,0.007820803938560526,0.7492898057836492,0.9999753940730214,0.0,0.0,112.30081960000098
436570,none_default,10000000.0,10000000.0,1.0,100,rl,Isolated RL (non-federated),{'none': 100},3,30000000.0,47266870.37564731,15755623.458549103,57.556234585491,13263,132.63,0,0.0,0.0,0.0,0.6541869701280709,0.9999993229128841,0.0,0.0,212.90011149999918
