financier,apr_strategy,wholesaler_policy,final_wallet,initial_capital,final_capital,capital_change,capital_loss,capital_loss_rate,final_apr,final_utilization,loans_issued,closed_loans,defaults,default_count_rate,total_issued_principal,default_amount,default_amount_to_issued_rate,default_amount_to_initial_capital_rate,outstanding_loans,simulation_end_day,seed,default_scenario,base_capital_per_financier,capital_per_financier,capital_multiplier,wholesaler_count,label
Fin_rl_1,pure_rl,rl,2548616.946085803,1000000.0,2548616.946085779,1548616.946085779,0.0,0.0,6.0,0.0,954,954,0,0.0,29927438.29902358,0,0.0,0.0,0,2255,709098,none_default,1000000.0,1000000.0,1.0,50,Isolated RL (non-federated)
Fin_rl_2,pure_rl,rl,2540536.353459564,1000000.0,2540536.3534595566,1540536.3534595566,0.0,0.0,6.0,0.0,964,964,0,0.0,29957657.90168737,0,0.0,0.0,0,2255,709098,none_default,1000000.0,1000000.0,1.0,50,Isolated RL (non-federated)
Fin_rl_3,pure_rl,rl,2667095.3293784405,1000000.0,2667095.329378514,1667095.329378514,0.0,0.0,6.0,0.0,1016,1016,0,0.0,30658558.74558187,0,0.0,0.0,0,2255,709098,none_default,1000000.0,1000000.0,1.0,50,Isolated RL (non-federated)
Fin_fl_rl_1,pure_rl,fl_rl,3159657.5088385097,1000000.0,3159657.50883845,2159657.50883845,0.0,0.0,6.0,0.0,989,989,0,0.0,34497321.74239199,0,0.0,0.0,0,2248,709098,none_default,1000000.0,1000000.0,1.0,50,FedAvg (federated)
Fin_fl_rl_2,pure_rl,fl_rl,2859850.019029565,1000000.0,2859850.0190296425,1859850.0190296425,0.0,0.0,6.0,0.0,993,993,0,0.0,31572229.24371214,0,0.0,0.0,0,2248,709098,none_default,1000000.0,1000000.0,1.0,50,FedAvg (federated)
Fin_fl_rl_3,pure_rl,fl_rl,2296495.5739335283,1000000.0,2296495.5739334906,1296495.5739334906,0.0,0.0,6.0,0.0,1022,1022,0,0.0,29553818.978269417,0,0.0,0.0,0,2248,709098,none_default,1000000.0,1000000.0,1.0,50,FedAvg (federated)
Fin_rl_1,pure_rl,rl,2351301.8814863022,1000000.0,2351301.8814864764,1351301.8814864764,0.0,0.0,6.0,0.0,778,778,63,0.08097686375321336,25955369.491039686,141660.0201142093,0.005457830995744953,0.1416600201142093,0,2254,709098,low_default,1000000.0,1000000.0,1.0,50,Isolated RL (non-federated)
Fin_rl_2,pure_rl,rl,2392740.1611242634,1000000.0,2392740.161124328,1392740.1611243282,0.0,0.0,6.0,0.0,841,841,47,0.0558858501783591,27281111.289492793,83592.69476441728,0.0030641235203865266,0.08359269476441727,0,2254,709098,low_default,1000000.0,1000000.0,1.0,50,Isolated RL (non-federated)
Fin_rl_3,pure_rl,rl,2406462.160201333,1000000.0,2406462.1602013423,1406462.1602013423,0.0,0.0,6.0,0.0,1006,1006,25,0.02485089463220676,29787225.546835486,41914.50779896947,0.0014071303060120802,0.04191450779896947,0,2254,709098,low_default,1000000.0,1000000.0,1.0,50,Isolated RL (non-federated)
Fin_fl_rl_1,pure_rl,fl_rl,2558460.096718231,1000000.0,2558460.096718269,1558460.096718269,0.0,0.0,6.0,0.0,913,913,34,0.03723986856516977,29435764.20622581,69652.27345442785,0.002366246480521,0.06965227345442784,0,2258,709098,low_default,1000000.0,1000000.0,1.0,50,FedAvg (federated)
Fin_fl_rl_2,pure_rl,fl_rl,2134526.205870837,1000000.0,2134526.205870772,1134526.2058707718,0.0,0.0,6.0,0.0,856,856,116,0.13551401869158877,26022702.333403073,211304.1250369477,0.008119991626146952,0.2113041250369477,0,2258,709098,low_default,1000000.0,1000000.0,1.0,50,FedAvg (federated)
Fin_fl_rl_3,pure_rl,fl_rl,2988027.229216259,1000000.0,2988027.2292162636,1988027.2292162636,0.0,0.0,6.0,0.0,1022,1022,24,0.023483365949119372,32959211.275918726,46871.729174574015,0.001422113192642456,0.046871729174574016,0,2258,709098,low_default,1000000.0,1000000.0,1.0,50,FedAvg (federated)
Fin_rl_1,pure_rl,rl,1777389.3320144974,1000000.0,1777389.3320144084,777389.3320144084,0.0,0.0,7.0,0.0,500,500,69,0.138,17542891.83243156,182231.53397774196,0.01038777048381786,0.18223153397774194,0,2263,709098,medium_default,1000000.0,1000000.0,1.0,50,Isolated RL (non-federated)
Fin_rl_2,pure_rl,rl,2663185.8240073486,1000000.0,2663185.8240073365,1663185.8240073365,0.0,0.0,6.0,0.0,866,866,55,0.06351039260969978,29203758.123361077,113109.72389076973,0.0038731221993065826,0.11310972389076973,0,2263,709098,medium_default,1000000.0,1000000.0,1.0,50,Isolated RL (non-federated)
Fin_rl_3,pure_rl,rl,2589887.1445526816,1000000.0,2589887.1445525987,1589887.1445525987,0.0,0.0,6.0,0.0,988,988,20,0.020242914979757085,29389176.71415629,44214.58377878263,0.0015044512545832965,0.04421458377878263,0,2263,709098,medium_default,1000000.0,1000000.0,1.0,50,Isolated RL (non-federated)
Fin_fl_rl_1,pure_rl,fl_rl,2252035.0402799407,1000000.0,2252035.0402799593,1252035.0402799593,0.0,0.0,7.0,0.0,852,852,31,0.036384976525821594,27443225.793886054,90158.89798841736,0.003285287912782594,0.09015889798841736,0,2257,709098,medium_default,1000000.0,1000000.0,1.0,50,FedAvg (federated)
Fin_fl_rl_2,pure_rl,fl_rl,2527740.444886087,1000000.0,2527740.444886014,1527740.4448860139,0.0,0.0,6.0,0.0,822,822,54,0.06569343065693431,28251833.540952925,103953.6332419056,0.0036795358110551604,0.1039536332419056,0,2257,709098,medium_default,1000000.0,1000000.0,1.0,50,FedAvg (federated)
Fin_fl_rl_3,pure_rl,fl_rl,2571366.982675565,1000000.0,2571366.9826754937,1571366.9826754937,0.0,0.0,6.0,0.0,970,970,20,0.020618556701030927,29990972.833959613,42708.03235892014,0.0014240295770119417,0.042708032358920144,0,2257,709098,medium_default,1000000.0,1000000.0,1.0,50,FedAvg (federated)
Fin_rl_1,pure_rl,rl,2077888.1496595708,1000000.0,2077888.149659507,1077888.149659507,0.0,0.0,7.0,0.0,739,739,73,0.09878213802435724,23983138.70692032,248263.72679634907,0.010351594502712556,0.24826372679634906,0,2249,709098,high_default,1000000.0,1000000.0,1.0,50,Isolated RL (non-federated)
Fin_rl_2,pure_rl,rl,2593847.2455926198,1000000.0,2593847.2455926216,1593847.2455926216,0.0,0.0,6.0,0.0,793,793,53,0.06683480453972257,28084872.200889707,130664.27954661839,0.004652479050357902,0.13066427954661838,0,2249,709098,high_default,1000000.0,1000000.0,1.0,50,Isolated RL (non-federated)
Fin_rl_3,pure_rl,rl,2369032.5444537667,1000000.0,2369032.5444538,1369032.5444538002,0.0,0.0,6.0,0.0,946,946,39,0.0412262156448203,28614983.598063137,110714.84661940907,0.0038691214426173227,0.11071484661940907,0,2249,709098,high_default,1000000.0,1000000.0,1.0,50,Isolated RL (non-federated)
Fin_fl_rl_1,pure_rl,fl_rl,2216881.4423888694,1000000.0,2216881.442388882,1216881.442388882,0.0,0.0,7.0,0.0,778,778,64,0.08226221079691516,26018888.000878602,213287.2367362651,0.008197400162876402,0.2132872367362651,0,2244,709098,high_default,1000000.0,1000000.0,1.0,50,FedAvg (federated)
Fin_fl_rl_2,pure_rl,fl_rl,2559286.079538462,1000000.0,2559286.079538386,1559286.0795383858,0.0,0.0,6.0,0.0,779,779,47,0.06033376123234917,27605417.445314217,125557.25835817249,0.00454828327109702,0.1255572583581725,0,2244,709098,high_default,1000000.0,1000000.0,1.0,50,FedAvg (federated)
Fin_fl_rl_3,pure_rl,fl_rl,2215025.110759591,1000000.0,2215025.110759583,1215025.1107595828,0.0,0.0,6.0,0.0,920,920,37,0.04021739130434782,27753999.20446351,98079.75119473817,0.003533896159331322,0.09807975119473818,0,2244,709098,high_default,1000000.0,1000000.0,1.0,50,FedAvg (federated)
Fin_rl_1,pure_rl,rl,7471764.044886913,5000000.0,7471764.04488712,2471764.04488712,0.0,0.0,13.0,0.0,2259,2259,0,0.0,77550452.09592196,0,0.0,0.0,0,2256,709098,none_default,5000000.0,5000000.0,1.0,50,Isolated RL (non-federated)
Fin_rl_2,pure_rl,rl,7371189.5275566885,5000000.0,7371189.527558613,2371189.5275586126,0.0,0.0,11.0,0.0,1914,1914,0,0.0,68324168.2783737,0,0.0,0.0,0,2256,709098,none_default,5000000.0,5000000.0,1.0,50,Isolated RL (non-federated)
Fin_rl_3,pure_rl,rl,8423741.460924381,5000000.0,8423741.460924586,3423741.4609245863,0.0,0.0,6.0,0.0,2464,2464,0,0.0,86638777.47999345,0,0.0,0.0,0,2256,709098,none_default,5000000.0,5000000.0,1.0,50,Isolated RL (non-federated)
Fin_fl_rl_1,pure_rl,fl_rl,6749121.614982711,5000000.0,6749121.614982318,1749121.6149823181,0.0,0.0,6.0,0.0,1538,1538,0,0.0,54102210.96677876,0,0.0,0.0,0,2247,709098,none_default,5000000.0,5000000.0,1.0,50,FedAvg (federated)
Fin_fl_rl_2,pure_rl,fl_rl,8473205.621085627,5000000.0,8473205.621085819,3473205.621085819,0.0,0.0,9.0,0.0,2908,2908,0,0.0,101394034.66730116,0,0.0,0.0,0,2247,709098,none_default,5000000.0,5000000.0,1.0,50,FedAvg (federated)
Fin_fl_rl_3,pure_rl,fl_rl,7277264.718457586,5000000.0,7277264.718457324,2277264.7184573244,0.0,0.0,6.0,0.0,2201,2201,0,0.0,76890472.25080615,0,0.0,0.0,0,2247,709098,none_default,5000000.0,5000000.0,1.0,50,FedAvg (federated)
Fin_rl_1,pure_rl,rl,6690555.870205661,5000000.0,6690555.870208556,1690555.8702085558,0.0,0.0,17.0,0.0,1064,1064,30,0.02819548872180451,36979066.567626946,63285.2859611635,0.001711381379663221,0.0126570571922327,0,2261,709098,low_default,5000000.0,5000000.0,1.0,50,Isolated RL (non-federated)
Fin_rl_2,pure_rl,rl,5893443.51373524,5000000.0,5893443.513735873,893443.5137358727,0.0,0.0,7.0,0.0,870,870,177,0.20344827586206896,30923174.343736757,325748.59790975094,0.010534125451959907,0.06514971958195019,0,2261,709098,low_default,5000000.0,5000000.0,1.0,50,Isolated RL (non-federated)
Fin_rl_3,pure_rl,rl,11143112.519464301,5000000.0,11143112.519463314,6143112.519463314,0.0,0.0,6.0,0.0,3477,3477,11,0.0031636468219729654,121101229.85383964,16196.452732785372,0.00013374309040736673,0.0032392905465570745,0,2261,709098,low_default,5000000.0,5000000.0,1.0,50,Isolated RL (non-federated)
Fin_fl_rl_1,pure_rl,fl_rl,8366602.54377752,5000000.0,8366602.543777026,3366602.5437770262,0.0,0.0,14.0,0.0,2206,2206,68,0.030825022665457842,77007226.75562961,148542.90152891394,0.0019289475519004417,0.029708580305782786,0,2263,709098,low_default,5000000.0,5000000.0,1.0,50,FedAvg (federated)
Fin_fl_rl_2,pure_rl,fl_rl,6461556.444810218,5000000.0,6461556.444808215,1461556.444808215,0.0,0.0,15.0,0.0,1016,1016,89,0.08759842519685039,35749274.22552367,160821.45188499117,0.004498593478302576,0.032164290376998236,0,2263,709098,low_default,5000000.0,5000000.0,1.0,50,FedAvg (federated)
Fin_fl_rl_3,pure_rl,fl_rl,8968214.85886511,5000000.0,8968214.858864544,3968214.858864544,0.0,0.0,6.0,0.0,2331,2331,25,0.010725010725010725,81559132.95767151,59706.263660805766,0.0007320610395869805,0.011941252732161152,0,2263,709098,low_default,5000000.0,5000000.0,1.0,50,FedAvg (federated)
Fin_rl_1,pure_rl,rl,6959615.314566302,5000000.0,6959615.314568548,1959615.3145685485,0.0,0.0,16.0,0.0,1359,1359,74,0.054451802796173655,47457356.75332129,203993.42339385368,0.00429845733832568,0.040798684678770736,0,2252,709098,medium_default,5000000.0,5000000.0,1.0,50,Isolated RL (non-federated)
Fin_rl_2,pure_rl,rl,6715374.114266674,5000000.0,6715374.11426807,1715374.11426807,0.0,0.0,7.0,0.0,1525,1525,221,0.14491803278688525,53767245.56026248,488440.1670092823,0.009084344230761035,0.09768803340185646,0,2252,709098,medium_default,5000000.0,5000000.0,1.0,50,Isolated RL (non-federated)
Fin_rl_3,pure_rl,rl,8389193.756341163,5000000.0,8389193.756341262,3389193.756341262,0.0,0.0,6.0,0.0,2381,2381,155,0.06509869802603947,83176974.5263572,386451.73501288646,0.004646138396034436,0.0772903470025773,0,2252,709098,medium_default,5000000.0,5000000.0,1.0,50,Isolated RL (non-federated)
Fin_fl_rl_1,pure_rl,fl_rl,6894412.502919773,5000000.0,6894412.502919596,1894412.5029195957,0.0,0.0,7.0,0.0,1366,1366,130,0.0951683748169839,47798705.210299805,368954.2741697547,0.00771891775198654,0.07379085483395094,0,2274,709098,medium_default,5000000.0,5000000.0,1.0,50,FedAvg (federated)
Fin_fl_rl_2,pure_rl,fl_rl,6868361.339825744,5000000.0,6868361.339825594,1868361.3398255939,0.0,0.0,10.0,0.0,1317,1317,171,0.12984054669703873,46181852.880435355,377051.2676981179,0.008164489819719928,0.07541025353962358,0,2274,709098,medium_default,5000000.0,5000000.0,1.0,50,FedAvg (federated)
Fin_fl_rl_3,pure_rl,fl_rl,7744428.274554133,5000000.0,7744428.2745542675,2744428.2745542675,0.0,0.0,6.0,0.0,1747,1747,72,0.0412135088723526,61470123.47738628,169010.49414337063,0.0027494738025952794,0.033802098828674125,0,2274,709098,medium_default,5000000.0,5000000.0,1.0,50,FedAvg (federated)
Fin_rl_1,pure_rl,rl,6296269.170208687,5000000.0,6296269.170208266,1296269.170208266,0.0,0.0,7.0,0.0,1482,1482,223,0.150472334682861,51937833.26151608,774634.8055903378,0.01491465386493726,0.15492696111806756,0,2244,709098,high_default,5000000.0,5000000.0,1.0,50,Isolated RL (non-federated)
Fin_rl_2,pure_rl,rl,6897408.139415429,5000000.0,6897408.139414917,1897408.1394149167,0.0,0.0,8.0,0.0,1847,1847,338,0.18299945858148348,64901158.91558776,895858.1356067879,0.013803422782819113,0.17917162712135756,0,2244,709098,high_default,5000000.0,5000000.0,1.0,50,Isolated RL (non-federated)
Fin_rl_3,pure_rl,rl,7087316.58254719,5000000.0,7087316.582546063,2087316.5825460628,0.0,0.0,12.0,0.0,1437,1437,88,0.061238691718858734,50214759.93689187,229926.5390901512,0.00457886365242241,0.04598530781803024,0,2244,709098,high_default,5000000.0,5000000.0,1.0,50,Isolated RL (non-federated)
Fin_fl_rl_1,pure_rl,fl_rl,6357712.61604823,5000000.0,6357712.616048802,1357712.6160488017,0.0,0.0,7.0,0.0,1688,1688,217,0.12855450236966826,58942421.80309359,737120.6725232237,0.012505775127219763,0.14742413450464473,0,2244,709098,high_default,5000000.0,5000000.0,1.0,50,FedAvg (federated)
Fin_fl_rl_2,pure_rl,fl_rl,6358945.538531896,5000000.0,6358945.538531851,1358945.538531851,0.0,0.0,8.0,0.0,1601,1601,239,0.14928169893816365,55589367.60882176,630368.1174917419,0.011339724566172356,0.12607362349834839,0,2244,709098,high_default,5000000.0,5000000.0,1.0,50,FedAvg (federated)
Fin_fl_rl_3,pure_rl,fl_rl,6744548.394715953,5000000.0,6744548.394714331,1744548.3947143313,0.0,0.0,28.0,0.0,1338,1338,82,0.061285500747384154,47286580.50820394,217487.38415042576,0.004599346829756341,0.043497476830085154,0,2244,709098,high_default,5000000.0,5000000.0,1.0,50,FedAvg (federated)
Fin_rl_1,pure_rl,rl,13157036.910765251,10000000.0,13157036.910762815,3157036.910762815,0.0,0.0,16.0,0.0,3086,3086,0,0.0,108051338.59548576,0,0.0,0.0,0,2253,709098,none_default,10000000.0,10000000.0,1.0,50,Isolated RL (non-federated)
Fin_rl_2,pure_rl,rl,12691389.197880391,10000000.0,12691389.197879985,2691389.197879985,0.0,0.0,9.0,0.0,2560,2560,0,0.0,89593240.30155826,0,0.0,0.0,0,2253,709098,none_default,10000000.0,10000000.0,1.0,50,Isolated RL (non-federated)
Fin_rl_3,pure_rl,rl,10918074.643282872,10000000.0,10918074.643283308,918074.6432833076,0.0,0.0,7.0,0.0,1018,1018,0,0.0,35709613.27834751,0,0.0,0.0,0,2253,709098,none_default,10000000.0,10000000.0,1.0,50,Isolated RL (non-federated)
Fin_fl_rl_1,pure_rl,fl_rl,11705136.30393759,10000000.0,11705136.303936515,1705136.303936515,0.0,0.0,13.0,0.0,1308,1308,0,0.0,46326481.39636283,0,0.0,0.0,0,2255,709098,none_default,10000000.0,10000000.0,1.0,50,FedAvg (federated)
Fin_fl_rl_2,pure_rl,fl_rl,14917398.143307758,10000000.0,14917398.1433095,4917398.1433095,0.0,0.0,6.0,0.0,3437,3437,0,0.0,120895289.42289399,0,0.0,0.0,0,2255,709098,none_default,10000000.0,10000000.0,1.0,50,FedAvg (federated)
Fin_fl_rl_3,pure_rl,fl_rl,12379052.99607104,10000000.0,12379052.996071445,2379052.996071445,0.0,0.0,11.0,0.0,1878,1878,0,0.0,66086027.86222401,0,0.0,0.0,0,2255,709098,none_default,10000000.0,10000000.0,1.0,50,FedAvg (federated)
Fin_rl_1,pure_rl,rl,12223265.18169477,10000000.0,12223265.181693578,2223265.181693578,0.0,0.0,15.0,0.0,1852,1852,120,0.06479481641468683,64660826.59161888,267963.3489778394,0.004144137387389537,0.02679633489778394,0,2258,709098,low_default,10000000.0,10000000.0,1.0,50,Isolated RL (non-federated)
Fin_rl_2,pure_rl,rl,12118866.54560036,10000000.0,12118866.545599908,2118866.5455999076,0.0,0.0,18.0,0.0,1495,1495,89,0.05953177257525084,52237744.94036897,164075.59474678308,0.003140939466932972,0.01640755947467831,0,2258,709098,low_default,10000000.0,10000000.0,1.0,50,Isolated RL (non-federated)
Fin_rl_3,pure_rl,rl,13915320.599388558,10000000.0,13915320.599384518,3915320.5993845183,0.0,0.0,22.0,0.0,2565,2565,26,0.0101364522417154,90137688.81425817,48418.615854384814,0.0005371628282389004,0.004841861585438482,0,2258,709098,low_default,10000000.0,10000000.0,1.0,50,Isolated RL (non-federated)
Fin_fl_rl_1,pure_rl,fl_rl,12505590.431371406,10000000.0,12505590.431370744,2505590.4313707445,0.0,0.0,14.0,0.0,1554,1554,35,0.02252252252252252,53405724.85596741,66961.96379807669,0.0012538349395812862,0.006696196379807669,0,2263,709098,low_default,10000000.0,10000000.0,1.0,50,FedAvg (federated)
Fin_fl_rl_2,pure_rl,fl_rl,12050335.955448335,10000000.0,12050335.955449285,2050335.955449285,0.0,0.0,13.0,0.0,1309,1309,76,0.058059587471352175,46243928.654460624,135223.59572992515,0.0029241372795189985,0.013522359572992514,0,2263,709098,low_default,10000000.0,10000000.0,1.0,50,FedAvg (federated)
Fin_fl_rl_3,pure_rl,fl_rl,13746682.103165895,10000000.0,13746682.103166511,3746682.1031665113,0.0,0.0,13.0,0.0,2338,2338,48,0.020530367835757058,81565436.3060146,97172.89626906748,0.0011913489422712988,0.009717289626906747,0,2263,709098,low_default,10000000.0,10000000.0,1.0,50,FedAvg (federated)
Fin_rl_1,pure_rl,rl,11671293.801162317,10000000.0,11671293.801163372,1671293.8011633717,0.0,0.0,25.0,0.0,1610,1610,200,0.12422360248447205,56529902.977588244,521805.1346281996,0.009230603753823417,0.05218051346281996,0,2261,709098,medium_default,10000000.0,10000000.0,1.0,50,Isolated RL (non-federated)
Fin_rl_2,pure_rl,rl,11554477.639908213,10000000.0,11554477.639909267,1554477.6399092674,0.0,0.0,25.0,0.0,1280,1280,208,0.1625,44759773.14324478,452863.4819804458,0.010117644710377464,0.04528634819804458,0,2261,709098,medium_default,10000000.0,10000000.0,1.0,50,Isolated RL (non-federated)
Fin_rl_3,pure_rl,rl,13620243.114652162,10000000.0,13620243.1146478,3620243.1146478,0.0,0.0,14.0,0.0,2328,2328,89,0.03823024054982818,82433172.00218703,211093.1768024055,0.002560779497807084,0.02110931768024055,0,2261,709098,medium_default,10000000.0,10000000.0,1.0,50,Isolated RL (non-federated)
Fin_fl_rl_1,pure_rl,fl_rl,12391560.9016192,10000000.0,12391560.901621949,2391560.901621949,0.0,0.0,15.0,0.0,1760,1760,164,0.09318181818181819,61202970.52080116,430839.110655345,0.007039513065937135,0.043083911065534504,0,2261,709098,medium_default,10000000.0,10000000.0,1.0,50,FedAvg (federated)
Fin_fl_rl_2,pure_rl,fl_rl,12278475.447416132,10000000.0,12278475.44741469,2278475.4474146906,0.0,0.0,15.0,0.0,1807,1807,292,0.16159380188157166,63783635.81023036,686260.9175372745,0.010759200362598396,0.06862609175372746,0,2261,709098,medium_default,10000000.0,10000000.0,1.0,50,FedAvg (federated)
Fin_fl_rl_3,pure_rl,fl_rl,11755127.305256706,10000000.0,11755127.305255584,1755127.3052555844,0.0,0.0,26.0,0.0,1284,1284,74,0.05763239875389408,45099498.50458526,167372.66469541076,0.0037111868256892925,0.016737266469541077,0,2261,709098,medium_default,10000000.0,10000000.0,1.0,50,FedAvg (federated)
Fin_rl_1,pure_rl,rl,10798823.17818356,10000000.0,10798823.17818106,798823.1781810597,0.0,0.0,23.0,0.0,1158,1158,219,0.18911917098445596,40392200.20577525,757657.118588902,0.018757510477990073,0.07576571185889021,0,2255,709098,high_default,10000000.0,10000000.0,1.0,50,Isolated RL (non-federated)
Fin_rl_2,pure_rl,rl,11256915.677470172,10000000.0,11256915.67746776,1256915.6774677597,0.0,0.0,25.0,0.0,1393,1393,321,0.23043790380473797,48480060.84021311,826085.7597758896,0.017039701383597897,0.08260857597758896,0,2255,709098,high_default,10000000.0,10000000.0,1.0,50,Isolated RL (non-federated)
Fin_rl_3,pure_rl,rl,13885866.38298758,10000000.0,13885866.382985603,3885866.382985603,0.0,0.0,11.0,0.0,2186,2186,87,0.03979871912168344,76358546.98948409,246754.2739528691,0.0032315213382314817,0.024675427395286907,0,2255,709098,high_default,10000000.0,10000000.0,1.0,50,Isolated RL (non-federated)
Fin_fl_rl_1,pure_rl,fl_rl,11981485.564458251,10000000.0,11981485.564455321,1981485.564455321,0.0,0.0,14.0,0.0,1695,1695,197,0.11622418879056047,59925604.23591627,667755.5125279905,0.011143075168656752,0.06677555125279905,0,2254,709098,high_default,10000000.0,10000000.0,1.0,50,FedAvg (federated)
Fin_fl_rl_2,pure_rl,fl_rl,11198818.788840951,10000000.0,11198818.788838482,1198818.7888384815,0.0,0.0,23.0,0.0,1226,1226,228,0.1859706362153344,43243819.80893236,616216.1487484651,0.014249808445950021,0.06162161487484651,0,2254,709098,high_default,10000000.0,10000000.0,1.0,50,FedAvg (federated)
Fin_fl_rl_3,pure_rl,fl_rl,12785241.329939874,10000000.0,12785241.329942133,2785241.3299421333,0.0,0.0,18.0,0.0,1647,1647,74,0.044930176077717064,58089208.42090877,201216.93942778942,0.0034639297882971824,0.02012169394277894,0,2254,709098,high_default,10000000.0,10000000.0,1.0,50,FedAvg (federated)
Fin_rl_1,pure_rl,rl,2678554.948903357,1000000.0,2678554.9489033986,1678554.9489033986,0.0,0.0,6.0,0.0,1022,1022,0,0.0,31407904.556842018,0,0.0,0.0,0,2261,436570,none_default,1000000.0,1000000.0,1.0,50,Isolated RL (non-federated)
Fin_rl_2,pure_rl,rl,2732563.3147300067,1000000.0,2732563.314730171,1732563.314730171,0.0,0.0,6.0,0.0,954,954,0,0.0,30645746.27088151,0,0.0,0.0,0,2261,436570,none_default,1000000.0,1000000.0,1.0,50,Isolated RL (non-federated)
Fin_rl_3,pure_rl,rl,2401816.099932154,1000000.0,2401816.0999320857,1401816.0999320857,0.0,0.0,6.0,0.0,996,996,0,0.0,29323520.062213764,0,0.0,0.0,0,2261,436570,none_default,1000000.0,1000000.0,1.0,50,Isolated RL (non-federated)
Fin_fl_rl_1,pure_rl,fl_rl,2389577.5627778377,1000000.0,2389577.5627777744,1389577.5627777744,0.0,0.0,6.0,0.0,1023,1023,0,0.0,29241877.362749547,0,0.0,0.0,0,2249,436570,none_default,1000000.0,1000000.0,1.0,50,FedAvg (federated)
Fin_fl_rl_2,pure_rl,fl_rl,3082918.731071099,1000000.0,3082918.7310709544,2082918.7310709544,0.0,0.0,6.0,0.0,992,992,0,0.0,33235192.443818707,0,0.0,0.0,0,2249,436570,none_default,1000000.0,1000000.0,1.0,50,FedAvg (federated)
Fin_fl_rl_3,pure_rl,fl_rl,2641873.2449330157,1000000.0,2641873.244932919,1641873.2449329188,0.0,0.0,6.0,0.0,928,928,0,0.0,29428439.335113805,0,0.0,0.0,0,2249,436570,none_default,1000000.0,1000000.0,1.0,50,FedAvg (federated)
Fin_rl_1,pure_rl,rl,2752098.841818829,1000000.0,2752098.8418190014,1752098.8418190014,0.0,0.0,6.0,0.0,907,907,15,0.016538037486218304,30461923.22213319,29359.975612933787,0.0009638254091455807,0.029359975612933787,0,2251,436570,low_default,1000000.0,1000000.0,1.0,50,Isolated RL (non-federated)
Fin_rl_2,pure_rl,rl,2698146.0390393753,1000000.0,2698146.0390393254,1698146.0390393254,0.0,0.0,6.0,0.0,926,926,51,0.0550755939524838,30374814.14440496,79323.99558694626,0.002611505545674515,0.07932399558694626,0,2251,436570,low_default,1000000.0,1000000.0,1.0,50,Isolated RL (non-federated)
Fin_rl_3,pure_rl,rl,2392076.0532460795,1000000.0,2392076.053246059,1392076.053246059,0.0,0.0,6.0,0.0,986,986,13,0.013184584178498986,29670352.351485718,24693.155566538062,0.0008322501625196093,0.02469315556653806,0,2251,436570,low_default,1000000.0,1000000.0,1.0,50,Isolated RL (non-federated)
Fin_fl_rl_1,pure_rl,fl_rl,2173732.4573316257,1000000.0,2173732.457331631,1173732.4573316309,0.0,0.0,6.0,0.0,829,829,40,0.04825090470446321,27734452.161617,90467.45399501991,0.0032619160266025384,0.09046745399501992,0,2246,436570,low_default,1000000.0,1000000.0,1.0,50,FedAvg (federated)
Fin_fl_rl_2,pure_rl,fl_rl,2073928.1400038644,1000000.0,2073928.1400037108,1073928.1400037108,0.0,0.0,6.0,0.0,732,732,67,0.09153005464480875,23776895.639977,116536.99422232824,0.004901270375531706,0.11653699422232824,0,2246,436570,low_default,1000000.0,1000000.0,1.0,50,FedAvg (federated)
Fin_fl_rl_3,pure_rl,fl_rl,2720028.855021651,1000000.0,2720028.8550216933,1720028.8550216933,0.0,0.0,6.0,0.0,974,974,6,0.006160164271047228,31022769.900912546,14002.080357898336,0.00045134849024188714,0.014002080357898336,0,2246,436570,low_default,1000000.0,1000000.0,1.0,50,FedAvg (federated)
Fin_rl_1,pure_rl,rl,2392074.52111045,1000000.0,2392074.5211103945,1392074.5211103945,0.0,0.0,6.0,0.0,817,817,52,0.06364749082007344,27682983.25795807,131305.83892084222,0.004743196847583091,0.13130583892084222,0,2251,436570,medium_default,1000000.0,1000000.0,1.0,50,Isolated RL (non-federated)
Fin_rl_2,pure_rl,rl,2180719.886352753,1000000.0,2180719.8863527253,1180719.8863527253,0.0,0.0,7.0,0.0,843,843,62,0.07354685646500593,27513337.548487213,156548.21315477884,0.005689902683703543,0.15654821315477885,0,2251,436570,medium_default,1000000.0,1000000.0,1.0,50,Isolated RL (non-federated)
Fin_rl_3,pure_rl,rl,2939301.0051329117,1000000.0,2939301.005133117,1939301.005133117,0.0,0.0,6.0,0.0,1025,1025,14,0.013658536585365854,32171541.251019992,29960.10218626053,0.0009312610158305876,0.02996010218626053,0,2251,436570,medium_default,1000000.0,1000000.0,1.0,50,Isolated RL (non-federated)
Fin_fl_rl_1,pure_rl,fl_rl,2562632.8438021992,1000000.0,2562632.8438022374,1562632.8438022374,0.0,0.0,6.0,0.0,755,755,30,0.039735099337748346,26688624.385144774,73412.46710723387,0.002750702548314786,0.07341246710723387,0,2248,436570,medium_default,1000000.0,1000000.0,1.0,50,FedAvg (federated)
Fin_fl_rl_2,pure_rl,fl_rl,2181466.136190217,1000000.0,2181466.1361903427,1181466.1361903427,0.0,0.0,7.0,0.0,737,737,54,0.07327001356852103,24103902.301734343,113828.73111987252,0.004722419203951147,0.11382873111987252,0,2248,436570,medium_default,1000000.0,1000000.0,1.0,50,FedAvg (federated)
