financier,apr_strategy,wholesaler_policy,final_wallet,initial_capital,final_capital,capital_change,capital_loss,capital_loss_rate,final_apr,final_utilization,loans_issued,closed_loans,defaults,default_count_rate,total_issued_principal,default_amount,default_amount_to_issued_rate,default_amount_to_initial_capital_rate,outstanding_loans,simulation_end_day,seed,default_scenario,capital_per_financier,strategy_key,strategy_label
Fin_fixed_10_no_screening_1,fixed_10,none,2947187.856877474,1000000.0,2947187.856877216,1947187.8568772161,0.0,0.0,10.0,0.0,2123,2123,0,0.0,68310712.37489568,0.0,0.0,0.0,0,4255,436570,none_default,1000000.0,fixed_10_no_screening,Fixed 10% APR + no screening
Fin_fixed_10_no_screening_2,fixed_10,none,2955490.4225224783,1000000.0,2955490.422522323,1955490.4225223232,0.0,0.0,10.0,0.0,2123,2123,0,0.0,68581044.62541315,0.0,0.0,0.0,0,4255,436570,none_default,1000000.0,fixed_10_no_screening,Fixed 10% APR + no screening
Fin_fixed_10_no_screening_3,fixed_10,none,2956104.5085520144,1000000.0,2956104.5085520055,1956104.5085520055,0.0,0.0,10.0,0.0,2135,2135,0,0.0,68548902.67120466,0.0,0.0,0.0,0,4255,436570,none_default,1000000.0,fixed_10_no_screening,Fixed 10% APR + no screening
Fin_fixed_10_no_screening_1,fixed_10,none,2393299.917338038,1000000.0,2393299.9173380104,1393299.9173380104,0.0,0.0,10.0,0.0,1893,1893,234,0.12361331220285261,59654391.14146158,357884.0915054297,0.005999291664158644,0.3578840915054297,0,4245,436570,low_default,1000000.0,fixed_10_no_screening,Fixed 10% APR + no screening
Fin_fixed_10_no_screening_2,fixed_10,none,2396005.9236230524,1000000.0,2396005.923623059,1396005.923623059,0.0,0.0,10.0,0.0,1901,1901,224,0.11783271962125197,59905294.77062315,351125.7133262679,0.005861346892135749,0.3511257133262679,0,4245,436570,low_default,1000000.0,fixed_10_no_screening,Fixed 10% APR + no screening
Fin_fixed_10_no_screening_3,fixed_10,none,2378483.1734151333,1000000.0,2378483.17341516,1378483.1734151598,0.0,0.0,10.0,0.0,1900,1900,231,0.12157894736842105,59511281.0866752,364341.18311232876,0.006122220467438503,0.36434118311232877,0,4245,436570,low_default,1000000.0,fixed_10_no_screening,Fixed 10% APR + no screening
Fin_fixed_10_no_screening_1,fixed_10,none,1801348.1599708437,1000000.0,1801348.1599708223,801348.1599708223,0.0,0.0,10.0,0.0,1639,1639,393,0.2397803538743136,49925856.6977621,698865.2809319757,0.013998062870762955,0.6988652809319756,0,4278,436570,medium_default,1000000.0,fixed_10_no_screening,Fixed 10% APR + no screening
Fin_fixed_10_no_screening_2,fixed_10,none,1800818.3677643863,1000000.0,1800818.3677645074,800818.3677645074,0.0,0.0,10.0,0.0,1654,1654,373,0.22551390568319227,50352983.498480916,708539.3491665097,0.014071447210032458,0.7085393491665097,0,4278,436570,medium_default,1000000.0,fixed_10_no_screening,Fixed 10% APR + no screening
Fin_fixed_10_no_screening_3,fixed_10,none,1803697.5686946963,1000000.0,1803697.568694727,803697.568694727,0.0,0.0,10.0,0.0,1651,1651,373,0.225923682616596,50142128.5378005,701289.921254151,0.013986042110786575,0.701289921254151,0,4278,436570,medium_default,1000000.0,fixed_10_no_screening,Fixed 10% APR + no screening
Fin_fixed_10_no_screening_1,fixed_10,none,1137928.4234990687,1000000.0,1137928.4234991106,137928.42349911062,0.0,0.0,10.0,0.0,1329,1329,475,0.35741158765989467,38614907.00263734,1057791.4954636795,0.027393345668071504,1.0577914954636796,0,4257,436570,high_default,1000000.0,fixed_10_no_screening,Fixed 10% APR + no screening
Fin_fixed_10_no_screening_2,fixed_10,none,1092962.2924561084,1000000.0,1092962.2924561196,92962.29245611955,0.0,0.0,10.0,0.0,1330,1330,492,0.3699248120300752,38299176.736477375,1098745.5873965349,0.028688491007433432,1.0987455873965348,0,4257,436570,high_default,1000000.0,fixed_10_no_screening,Fixed 10% APR + no screening
Fin_fixed_10_no_screening_3,fixed_10,none,1196190.2793995584,1000000.0,1196190.2793995603,196190.2793995603,0.0,0.0,10.0,0.0,1361,1361,465,0.34166054371785454,39718545.88111392,1034814.929337111,0.026053696236376146,1.034814929337111,0,4257,436570,high_default,1000000.0,fixed_10_no_screening,Fixed 10% APR + no screening
Fin_fixed_10_no_screening_1,fixed_10,none,8384124.31497338,5000000.0,8384124.3149770275,3384124.3149770275,0.0,0.0,10.0,0.0,3417,3417,0,0.0,118337398.92276461,0.0,0.0,0.0,0,4247,436570,none_default,5000000.0,fixed_10_no_screening,Fixed 10% APR + no screening
Fin_fixed_10_no_screening_2,fixed_10,none,8487744.279929135,5000000.0,8487744.27992692,3487744.2799269203,0.0,0.0,10.0,0.0,3494,3494,0,0.0,122023449.6575467,0.0,0.0,0.0,0,4247,436570,none_default,5000000.0,fixed_10_no_screening,Fixed 10% APR + no screening
Fin_fixed_10_no_screening_3,fixed_10,none,8431842.117508782,5000000.0,8431842.117509093,3431842.117509093,0.0,0.0,10.0,0.0,3458,3458,0,0.0,120242013.87784655,0.0,0.0,0.0,0,4247,436570,none_default,5000000.0,fixed_10_no_screening,Fixed 10% APR + no screening
Fin_fixed_10_no_screening_1,fixed_10,none,7723718.955714841,5000000.0,7723718.955714317,2723718.955714317,0.0,0.0,10.0,0.0,3431,3431,448,0.1305741766248907,119530336.55923617,785598.7411644481,0.006572379563033569,0.15711974823288963,0,4283,436570,low_default,5000000.0,fixed_10_no_screening,Fixed 10% APR + no screening
Fin_fixed_10_no_screening_2,fixed_10,none,7848121.365847244,5000000.0,7848121.365844316,2848121.365844316,0.0,0.0,10.0,0.0,3527,3527,458,0.12985540119081374,124114394.58150086,804550.4858041374,0.0064823301802904255,0.1609100971608275,0,4283,436570,low_default,5000000.0,fixed_10_no_screening,Fixed 10% APR + no screening
Fin_fixed_10_no_screening_3,fixed_10,none,7787019.905552042,5000000.0,7787019.905551414,2787019.905551414,0.0,0.0,10.0,0.0,3429,3429,420,0.12248468941382328,119627861.15146728,709266.7849999098,0.005928943125563943,0.14185335699998197,0,4283,436570,low_default,5000000.0,fixed_10_no_screening,Fixed 10% APR + no screening
Fin_fixed_10_no_screening_1,fixed_10,none,6895530.07002335,5000000.0,6895530.070022322,1895530.0700223222,0.0,0.0,10.0,0.0,3463,3463,808,0.23332370776783137,121930594.88286419,1783207.173019053,0.014624772188900886,0.3566414346038106,0,4285,436570,medium_default,5000000.0,fixed_10_no_screening,Fixed 10% APR + no screening
Fin_fixed_10_no_screening_2,fixed_10,none,6973680.035793562,5000000.0,6973680.035795945,1973680.0357959447,0.0,0.0,10.0,0.0,3532,3532,819,0.23187995469988676,123720359.32995865,1756085.6835555297,0.014193991135057243,0.35121713671110594,0,4285,436570,medium_default,5000000.0,fixed_10_no_screening,Fixed 10% APR + no screening
Fin_fixed_10_no_screening_3,fixed_10,none,6968626.071019484,5000000.0,6968626.071020322,1968626.071020322,0.0,0.0,10.0,0.0,3414,3414,780,0.22847100175746923,119745413.16760907,1636051.1065304412,0.013662745513604276,0.32721022130608823,0,4285,436570,medium_default,5000000.0,fixed_10_no_screening,Fixed 10% APR + no screening
Fin_fixed_10_no_screening_1,fixed_10,none,5313442.067006049,5000000.0,5313442.067006962,313442.0670069624,0.0,0.0,10.0,0.0,3459,3459,1262,0.3648453310205262,120238355.54204872,3441898.73952706,0.028625630515408944,0.688379747905412,0,4303,436570,high_default,5000000.0,fixed_10_no_screening,Fixed 10% APR + no screening
Fin_fixed_10_no_screening_2,fixed_10,none,5470210.534164767,5000000.0,5470210.534165353,470210.5341653526,0.0,0.0,10.0,0.0,3489,3489,1225,0.35110346804241904,122534218.63678226,3344595.492144872,0.027295195818393972,0.6689190984289743,0,4303,436570,high_default,5000000.0,fixed_10_no_screening,Fixed 10% APR + no screening
Fin_fixed_10_no_screening_3,fixed_10,none,5301109.13959848,5000000.0,5301109.139598683,301109.13959868345,0.0,0.0,10.0,0.0,3460,3460,1254,0.3624277456647399,120188640.43426244,3470166.9463488525,0.028872669944601557,0.6940333892697705,0,4303,436570,high_default,5000000.0,fixed_10_no_screening,Fixed 10% APR + no screening
Fin_fixed_10_no_screening_1,fixed_10,none,13384124.31497418,10000000.0,13384124.314977027,3384124.3149770275,0.0,0.0,10.0,0.0,3417,3417,0,0.0,118337398.92276461,0.0,0.0,0.0,0,4247,436570,none_default,10000000.0,fixed_10_no_screening,Fixed 10% APR + no screening
Fin_fixed_10_no_screening_2,fixed_10,none,13487744.279927108,10000000.0,13487744.27992692,3487744.2799269203,0.0,0.0,10.0,0.0,3494,3494,0,0.0,122023449.6575467,0.0,0.0,0.0,0,4247,436570,none_default,10000000.0,fixed_10_no_screening,Fixed 10% APR + no screening
Fin_fixed_10_no_screening_3,fixed_10,none,13431842.117514124,10000000.0,13431842.117509093,3431842.117509093,0.0,0.0,10.0,0.0,3458,3458,0,0.0,120242013.87784655,0.0,0.0,0.0,0,4247,436570,none_default,10000000.0,fixed_10_no_screening,Fixed 10% APR + no screening
Fin_fixed_10_no_screening_1,fixed_10,none,12723718.955709433,10000000.0,12723718.955714317,2723718.955714317,0.0,0.0,10.0,0.0,3431,3431,448,0.1305741766248907,119530336.55923617,785598.7411644481,0.006572379563033569,0.07855987411644481,0,4283,436570,low_default,10000000.0,fixed_10_no_screening,Fixed 10% APR + no screening
Fin_fixed_10_no_screening_2,fixed_10,none,12848121.36584803,10000000.0,12848121.365844317,2848121.365844317,0.0,0.0,10.0,0.0,3527,3527,458,0.12985540119081374,124114394.58150086,804550.4858041374,0.0064823301802904255,0.08045504858041375,0,4283,436570,low_default,10000000.0,fixed_10_no_screening,Fixed 10% APR + no screening
