financier,apr_strategy,wholesaler_policy,final_wallet,initial_capital,final_capital,capital_change,capital_loss,capital_loss_rate,final_apr,final_utilization,loans_issued,closed_loans,defaults,default_count_rate,total_issued_principal,default_amount,default_amount_to_issued_rate,default_amount_to_initial_capital_rate,outstanding_loans,simulation_end_day,seed,default_scenario,capital_per_financier,strategy_key,strategy_label
Fin_fixed_6_no_screening_2,fixed_6,none,6580480.193697615,5000000.0,6580480.193698646,1580480.1936986456,0.0,0.0,6.0,0.0,3527,3527,458,0.12985540119081374,124114394.58150086,576902.3695749983,0.004648150373856677,0.11538047391499966,0,4283,436570,low_default,5000000.0,fixed_6_no_screening,Fixed 6% APR + no screening
Fin_fixed_6_no_screening_3,fixed_6,none,6563697.930935021,5000000.0,6563697.930934339,1563697.9309343388,0.0,0.0,6.0,0.0,3429,3429,420,0.12248468941382328,119627861.15146728,501510.642138389,0.004192256196099664,0.1003021284276778,0,4283,436570,low_default,5000000.0,fixed_6_no_screening,Fixed 6% APR + no screening
Fin_fixed_6_no_screening_1,fixed_6,none,5803767.345107429,5000000.0,5803767.345106818,803767.3451068178,0.0,0.0,6.0,0.0,3463,3463,808,0.23332370776783137,121930594.88286419,1368506.0190787339,0.011223647521718604,0.27370120381574675,0,4285,436570,medium_default,5000000.0,fixed_6_no_screening,Fixed 6% APR + no screening
Fin_fixed_6_no_screening_2,fixed_6,none,5863563.966796498,5000000.0,5863563.966799017,863563.966799017,0.0,0.0,6.0,0.0,3532,3532,819,0.23187995469988676,123720359.32995865,1338854.6074465902,0.010821619131220784,0.267770921489318,0,4285,436570,medium_default,5000000.0,fixed_6_no_screening,Fixed 6% APR + no screening
Fin_fixed_6_no_screening_3,fixed_6,none,5886613.76456847,5000000.0,5886613.764569588,886613.764569588,0.0,0.0,6.0,0.0,3414,3414,780,0.22847100175746923,119745413.16760907,1241951.5859097892,0.010371600490211803,0.24839031718195784,0,4285,436570,medium_default,5000000.0,fixed_6_no_screening,Fixed 6% APR + no screening
Fin_fixed_6_no_screening_1,fixed_6,none,4421073.481974071,5000000.0,4421073.481974622,-578926.5180253778,578926.5180253778,0.11578530360507555,6.0,0.0,3459,3459,1262,0.3648453310205262,120238355.54204872,2795909.9510523947,0.023253062123547035,0.559181990210479,0,4303,436570,high_default,5000000.0,fixed_6_no_screening,Fixed 6% APR + no screening
Fin_fixed_6_no_screening_2,fixed_6,none,4542169.00179992,5000000.0,4542169.001800574,-457830.99819942564,457830.99819942564,0.09156619963988513,6.0,0.0,3489,3489,1225,0.35110346804241904,122534218.63678226,2709955.6821025726,0.02211590943535098,0.5419911364205146,0,4303,436570,high_default,5000000.0,fixed_6_no_screening,Fixed 6% APR + no screening
Fin_fixed_6_no_screening_3,fixed_6,none,4408495.910013355,5000000.0,4408495.910013327,-591504.0899866726,591504.0899866726,0.11830081799733452,6.0,0.0,3460,3460,1254,0.3624277456647399,120188640.43426244,2817741.6225054897,0.02344432562282508,0.5635483245010979,0,4303,436570,high_default,5000000.0,fixed_6_no_screening,Fixed 6% APR + no screening
Fin_fixed_6_no_screening_1,fixed_6,none,11999450.386789268,10000000.0,11999450.386792235,1999450.386792235,0.0,0.0,6.0,0.0,3417,3417,0,0.0,118337398.92276461,0.0,0.0,0.0,0,4244,436570,none_default,10000000.0,fixed_6_no_screening,Fixed 6% APR + no screening
Fin_fixed_6_no_screening_2,fixed_6,none,12060696.652639609,10000000.0,12060696.652641317,2060696.6526413169,0.0,0.0,6.0,0.0,3494,3494,0,0.0,122023449.6575467,0.0,0.0,0.0,0,4244,436570,none_default,10000000.0,fixed_6_no_screening,Fixed 6% APR + no screening
Fin_fixed_6_no_screening_3,fixed_6,none,12027699.640643608,10000000.0,12027699.640635688,2027699.6406356879,0.0,0.0,6.0,0.0,3458,3458,0,0.0,120242013.87784655,0.0,0.0,0.0,0,4244,436570,none_default,10000000.0,fixed_6_no_screening,Fixed 6% APR + no screening
Fin_fixed_6_no_screening_1,fixed_6,none,11511523.86248095,10000000.0,11511523.862483788,1511523.8624837883,0.0,0.0,6.0,0.0,3431,3431,448,0.1305741766248907,119530336.55923617,561254.7819718794,0.0046955007249873835,0.05612547819718794,0,4283,436570,low_default,10000000.0,fixed_6_no_screening,Fixed 6% APR + no screening
Fin_fixed_6_no_screening_2,fixed_6,none,11580480.19370654,10000000.0,11580480.193698647,1580480.1936986465,0.0,0.0,6.0,0.0,3527,3527,458,0.12985540119081374,124114394.58150086,576902.3695749983,0.004648150373856677,0.05769023695749983,0,4283,436570,low_default,10000000.0,fixed_6_no_screening,Fixed 6% APR + no screening
Fin_fixed_6_no_screening_3,fixed_6,none,11563697.930936448,10000000.0,11563697.930934338,1563697.930934338,0.0,0.0,6.0,0.0,3429,3429,420,0.12248468941382328,119627861.15146728,501510.642138389,0.004192256196099664,0.0501510642138389,0,4283,436570,low_default,10000000.0,fixed_6_no_screening,Fixed 6% APR + no screening
Fin_fixed_6_no_screening_1,fixed_6,none,10803767.345108163,10000000.0,10803767.34510682,803767.3451068196,0.0,0.0,6.0,0.0,3463,3463,808,0.23332370776783137,121930594.88286419,1368506.0190787339,0.011223647521718604,0.13685060190787338,0,4285,436570,medium_default,10000000.0,fixed_6_no_screening,Fixed 6% APR + no screening
Fin_fixed_6_no_screening_2,fixed_6,none,10863563.96680376,10000000.0,10863563.966799017,863563.966799017,0.0,0.0,6.0,0.0,3532,3532,819,0.23187995469988676,123720359.32995865,1338854.6074465902,0.010821619131220784,0.133885460744659,0,4285,436570,medium_default,10000000.0,fixed_6_no_screening,Fixed 6% APR + no screening
Fin_fixed_6_no_screening_3,fixed_6,none,10886613.764572443,10000000.0,10886613.764569588,886613.764569588,0.0,0.0,6.0,0.0,3414,3414,780,0.22847100175746923,119745413.16760907,1241951.5859097892,0.010371600490211803,0.12419515859097892,0,4285,436570,medium_default,10000000.0,fixed_6_no_screening,Fixed 6% APR + no screening
Fin_fixed_6_no_screening_1,fixed_6,none,9421073.481977027,10000000.0,9421073.481974624,-578926.5180253759,578926.5180253759,0.05789265180253759,6.0,0.0,3459,3459,1262,0.3648453310205262,120238355.54204872,2795909.9510523947,0.023253062123547035,0.2795909951052395,0,4303,436570,high_default,10000000.0,fixed_6_no_screening,Fixed 6% APR + no screening
Fin_fixed_6_no_screening_2,fixed_6,none,9542169.001802102,10000000.0,9542169.001800574,-457830.99819942564,457830.99819942564,0.045783099819942566,6.0,0.0,3489,3489,1225,0.35110346804241904,122534218.63678226,2709955.6821025726,0.02211590943535098,0.2709955682102573,0,4303,436570,high_default,10000000.0,fixed_6_no_screening,Fixed 6% APR + no screening
Fin_fixed_6_no_screening_3,fixed_6,none,9408495.910014741,10000000.0,9408495.910013327,-591504.0899866726,591504.0899866726,0.05915040899866726,6.0,0.0,3460,3460,1254,0.3624277456647399,120188640.43426244,2817741.6225054897,0.02344432562282508,0.28177416225054897,0,4303,436570,high_default,10000000.0,fixed_6_no_screening,Fixed 6% APR + no screening
