financier,apr_strategy,wholesaler_policy,final_wallet,initial_capital,final_capital,capital_change,capital_loss,capital_loss_rate,final_apr,final_utilization,loans_issued,closed_loans,defaults,default_count_rate,total_issued_principal,default_amount,default_amount_to_issued_rate,default_amount_to_initial_capital_rate,outstanding_loans,simulation_end_day,seed,default_scenario,capital_per_financier,strategy_key,strategy_label
Fin_fixed_8_no_screening_1,fixed_8,none,7112947.027346113,5000000.0,7112947.027345166,2112947.0273451656,0.0,0.0,8.0,0.0,3431,3431,448,0.1305741766248907,119530336.55923617,672453.5637582989,0.005625798296192767,0.13449071275165977,0,4283,436570,low_default,5000000.0,fixed_8_no_screening,Fixed 8% APR + no screening
Fin_fixed_8_no_screening_2,fixed_8,none,7209393.5702613555,5000000.0,7209393.570261771,2209393.570261771,0.0,0.0,8.0,0.0,3527,3527,458,0.12985540119081374,124114394.58150086,689742.8212324852,0.005557315278040206,0.13794856424649704,0,4283,436570,low_default,5000000.0,fixed_8_no_screening,Fixed 8% APR + no screening
Fin_fixed_8_no_screening_3,fixed_8,none,7170653.280925634,5000000.0,7170653.280924884,2170653.2809248837,0.0,0.0,8.0,0.0,3429,3429,420,0.12248468941382328,119627861.15146728,604489.0071393708,0.005053078783829418,0.12089780142787415,0,4283,436570,low_default,5000000.0,fixed_8_no_screening,Fixed 8% APR + no screening
Fin_fixed_8_no_screening_1,fixed_8,none,6345428.176046611,5000000.0,6345428.176045682,1345428.1760456823,0.0,0.0,8.0,0.0,3463,3463,808,0.23332370776783137,121930594.88286419,1574068.2388718256,0.012909542845944411,0.3148136477743651,0,4285,436570,medium_default,5000000.0,fixed_8_no_screening,Fixed 8% APR + no screening
Fin_fixed_8_no_screening_2,fixed_8,none,6414335.234420778,5000000.0,6414335.234423285,1414335.2344232854,0.0,0.0,8.0,0.0,3532,3532,819,0.23187995469988676,123720359.32995865,1545666.8802894354,0.012493229801953502,0.3091333760578871,0,4285,436570,medium_default,5000000.0,fixed_8_no_screening,Fixed 8% APR + no screening
Fin_fixed_8_no_screening_3,fixed_8,none,6423443.92956471,5000000.0,6423443.929565679,1423443.9295656793,0.0,0.0,8.0,0.0,3414,3414,780,0.22847100175746923,119745413.16760907,1437292.6903629624,0.012002903930450904,0.2874585380725925,0,4285,436570,medium_default,5000000.0,fixed_8_no_screening,Fixed 8% APR + no screening
Fin_fixed_8_no_screening_1,fixed_8,none,4863811.469232752,5000000.0,4863811.469233412,-136188.5307665877,136188.5307665877,0.02723770615331754,8.0,0.0,3459,3459,1262,0.3648453310205262,120238355.54204872,3116137.534817757,0.025916335272300098,0.6232275069635514,0,4303,436570,high_default,5000000.0,fixed_8_no_screening,Fixed 8% APR + no screening
Fin_fixed_8_no_screening_2,fixed_8,none,5002605.823859645,5000000.0,5002605.823860278,2605.823860278353,0.0,0.0,8.0,0.0,3489,3489,1225,0.35110346804241904,122534218.63678226,3024553.5302898074,0.02468333796011083,0.6049107060579615,0,4303,436570,high_default,5000000.0,fixed_8_no_screening,Fixed 8% APR + no screening
Fin_fixed_8_no_screening_3,fixed_8,none,4851337.72849141,5000000.0,4851337.7284910325,-148662.2715089675,148662.2715089675,0.029732454301793502,8.0,0.0,3460,3460,1254,0.3624277456647399,120188640.43426244,3141152.6831455505,0.02613518774982411,0.6282305366291101,0,4303,436570,high_default,5000000.0,fixed_8_no_screening,Fixed 8% APR + no screening
Fin_fixed_8_no_screening_1,fixed_8,none,12686434.013412869,10000000.0,12686434.013416978,2686434.0134169776,0.0,0.0,8.0,0.0,3417,3417,0,0.0,118337398.92276461,0.0,0.0,0.0,0,4246,436570,none_default,10000000.0,fixed_8_no_screening,Fixed 8% APR + no screening
Fin_fixed_8_no_screening_2,fixed_8,none,12768707.683583578,10000000.0,12768707.683583388,2768707.683583388,0.0,0.0,8.0,0.0,3494,3494,0,0.0,122023449.6575467,0.0,0.0,0.0,0,4246,436570,none_default,10000000.0,fixed_8_no_screening,Fixed 8% APR + no screening
Fin_fixed_8_no_screening_3,fixed_8,none,12724352.02971028,10000000.0,12724352.029701544,2724352.029701544,0.0,0.0,8.0,0.0,3458,3458,0,0.0,120242013.87784655,0.0,0.0,0.0,0,4246,436570,none_default,10000000.0,fixed_8_no_screening,Fixed 8% APR + no screening
Fin_fixed_8_no_screening_1,fixed_8,none,12112947.027342584,10000000.0,12112947.027345166,2112947.0273451656,0.0,0.0,8.0,0.0,3431,3431,448,0.1305741766248907,119530336.55923617,672453.5637582989,0.005625798296192767,0.06724535637582989,0,4283,436570,low_default,10000000.0,fixed_8_no_screening,Fixed 8% APR + no screening
Fin_fixed_8_no_screening_2,fixed_8,none,12209393.570265474,10000000.0,12209393.57026177,2209393.570261771,0.0,0.0,8.0,0.0,3527,3527,458,0.12985540119081374,124114394.58150086,689742.8212324852,0.005557315278040206,0.06897428212324852,0,4283,436570,low_default,10000000.0,fixed_8_no_screening,Fixed 8% APR + no screening
Fin_fixed_8_no_screening_3,fixed_8,none,12170653.28092986,10000000.0,12170653.280924883,2170653.2809248827,0.0,0.0,8.0,0.0,3429,3429,420,0.12248468941382328,119627861.15146728,604489.0071393708,0.005053078783829418,0.060448900713937076,0,4283,436570,low_default,10000000.0,fixed_8_no_screening,Fixed 8% APR + no screening
Fin_fixed_8_no_screening_1,fixed_8,none,11345428.176047146,10000000.0,11345428.176045682,1345428.1760456823,0.0,0.0,8.0,0.0,3463,3463,808,0.23332370776783137,121930594.88286419,1574068.2388718256,0.012909542845944411,0.15740682388718255,0,4285,436570,medium_default,10000000.0,fixed_8_no_screening,Fixed 8% APR + no screening
Fin_fixed_8_no_screening_2,fixed_8,none,11414335.234427689,10000000.0,11414335.234423285,1414335.2344232854,0.0,0.0,8.0,0.0,3532,3532,819,0.23187995469988676,123720359.32995865,1545666.8802894354,0.012493229801953502,0.15456668802894355,0,4285,436570,medium_default,10000000.0,fixed_8_no_screening,Fixed 8% APR + no screening
Fin_fixed_8_no_screening_3,fixed_8,none,11423443.929568559,10000000.0,11423443.92956568,1423443.9295656793,0.0,0.0,8.0,0.0,3414,3414,780,0.22847100175746923,119745413.16760907,1437292.6903629624,0.012002903930450904,0.14372926903629624,0,4285,436570,medium_default,10000000.0,fixed_8_no_screening,Fixed 8% APR + no screening
Fin_fixed_8_no_screening_1,fixed_8,none,9863811.46923594,10000000.0,9863811.469233412,-136188.5307665877,136188.5307665877,0.01361885307665877,8.0,0.0,3459,3459,1262,0.3648453310205262,120238355.54204872,3116137.534817757,0.025916335272300098,0.3116137534817757,0,4303,436570,high_default,10000000.0,fixed_8_no_screening,Fixed 8% APR + no screening
Fin_fixed_8_no_screening_2,fixed_8,none,10002605.82386177,10000000.0,10002605.82386028,2605.8238602802157,0.0,0.0,8.0,0.0,3489,3489,1225,0.35110346804241904,122534218.63678226,3024553.5302898074,0.02468333796011083,0.30245535302898074,0,4303,436570,high_default,10000000.0,fixed_8_no_screening,Fixed 8% APR + no screening
Fin_fixed_8_no_screening_3,fixed_8,none,9851337.728492338,10000000.0,9851337.728491032,-148662.2715089675,148662.2715089675,0.014866227150896751,8.0,0.0,3460,3460,1254,0.3624277456647399,120188640.43426244,3141152.6831455505,0.02613518774982411,0.31411526831455505,0,4303,436570,high_default,10000000.0,fixed_8_no_screening,Fixed 8% APR + no screening
