financier,apr_strategy,wholesaler_policy,final_wallet,initial_capital,final_capital,capital_change,capital_loss,capital_loss_rate,final_apr,final_utilization,loans_issued,closed_loans,defaults,default_count_rate,total_issued_principal,default_amount,default_amount_to_issued_rate,default_amount_to_initial_capital_rate,outstanding_loans,simulation_end_day,seed,default_scenario,capital_per_financier
Fin_fl_rl_1,pure_rl,fl_rl,5321326.319501511,1000000.0,5321326.319501203,4321326.319501203,0.0,0.0,6.0,0.0,2512,2512,0,0.0,86201159.52988671,0.0,0.0,0.0,0,4266,482321,none_default,1000000.0
Fin_fl_rl_2,pure_rl,fl_rl,6227941.7848797515,1000000.0,6227941.784880988,5227941.784880988,0.0,0.0,15.0,0.0,2926,2926,0,0.0,98892941.00590986,0.0,0.0,0.0,0,4266,482321,none_default,1000000.0
Fin_fl_rl_3,pure_rl,fl_rl,4816126.253119373,1000000.0,4816126.253119357,3816126.253119357,0.0,0.0,6.0,0.0,2336,2336,0,0.0,77831429.02920943,0.0,0.0,0.0,0,4266,482321,none_default,1000000.0
Fin_fl_rl_prox_1,pure_rl,fl_rl_prox,6230392.884279884,1000000.0,6230392.884281114,5230392.884281114,0.0,0.0,6.0,0.0,2969,2969,0,0.0,100796270.17003219,0.0,0.0,0.0,0,4266,482321,none_default,1000000.0
Fin_fl_rl_prox_2,pure_rl,fl_rl_prox,6001599.293591101,1000000.0,6001599.293591488,5001599.293591488,0.0,0.0,15.0,0.0,2919,2919,0,0.0,95975337.15055944,0.0,0.0,0.0,0,4266,482321,none_default,1000000.0
Fin_fl_rl_prox_3,pure_rl,fl_rl_prox,3593958.314483394,1000000.0,3593958.314483079,2593958.314483079,0.0,0.0,6.0,0.0,1646,1646,0,0.0,56309357.29711586,0.0,0.0,0.0,0,4266,482321,none_default,1000000.0
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,4822337.9218622325,1000000.0,4822337.9218622,3822337.9218622,0.0,0.0,6.0,0.0,2379,2379,0,0.0,82307348.42940123,0.0,0.0,0.0,0,4247,482321,none_default,1000000.0
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,5074619.289643088,1000000.0,5074619.28964334,4074619.28964334,0.0,0.0,15.0,0.0,2564,2564,0,0.0,87635264.45548944,0.0,0.0,0.0,0,4247,482321,none_default,1000000.0
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,4427069.0755073,1000000.0,4427069.0755070485,3427069.0755070485,0.0,0.0,6.0,0.0,2376,2376,0,0.0,77588819.07519367,0.0,0.0,0.0,0,4247,482321,none_default,1000000.0
Fin_fl_rl_1,pure_rl,fl_rl,5077026.038906367,1000000.0,5077026.038905758,4077026.0389057584,0.0,0.0,6.0,0.0,2228,2228,47,0.0210951526032316,77255698.6797226,102085.09622378372,0.001321392440536922,0.10208509622378373,0,4250,482321,low_default,1000000.0
Fin_fl_rl_2,pure_rl,fl_rl,3603912.4117361456,1000000.0,3603912.4117361796,2603912.4117361796,0.0,0.0,7.0,0.0,1506,1506,106,0.0703851261620186,51636558.17745515,233193.42757348117,0.004516052885865946,0.23319342757348116,0,4250,482321,low_default,1000000.0
Fin_fl_rl_3,pure_rl,fl_rl,6796890.2412913665,1000000.0,6796890.2412915,5796890.2412915,0.0,0.0,6.0,0.0,2993,2993,38,0.01269629134647511,100144264.08890095,80834.62468298271,0.000807181773398659,0.08083462468298272,0,4250,482321,low_default,1000000.0
Fin_fl_rl_prox_1,pure_rl,fl_rl_prox,5799049.912552491,1000000.0,5799049.9125532685,4799049.9125532685,0.0,0.0,6.0,0.0,2253,2253,43,0.01908566355969818,77883074.42381483,90838.03270294347,0.0011663385578313445,0.09083803270294347,0,4260,482321,low_default,1000000.0
Fin_fl_rl_prox_2,pure_rl,fl_rl_prox,3111646.5700871386,1000000.0,3111646.570087345,2111646.570087345,0.0,0.0,6.0,0.0,1131,1131,109,0.09637488947833775,39142155.12198952,232672.90272932645,0.005944304855064407,0.23267290272932645,0,4260,482321,low_default,1000000.0
