financier,apr_strategy,wholesaler_policy,final_wallet,initial_capital,final_capital,capital_change,capital_loss,capital_loss_rate,final_apr,final_utilization,loans_issued,closed_loans,defaults,default_count_rate,total_issued_principal,default_amount,default_amount_to_issued_rate,default_amount_to_initial_capital_rate,outstanding_loans,simulation_end_day,seed,default_scenario,capital_per_financier
Fin_rl_1,pure_rl,rl,6719823.002061075,1000000.0,6719823.002060244,5719823.002060244,0.0,0.0,6.0,0.0,2915,2915,0,0.0,100684896.3727091,0.0,0.0,0.0,0,4255,314159,none_default,1000000.0
Fin_rl_2,pure_rl,rl,4862327.1834971225,1000000.0,4862327.183497068,3862327.1834970675,0.0,0.0,6.0,0.0,1920,1920,0,0.0,65403395.73725838,0.0,0.0,0.0,0,4255,314159,none_default,1000000.0
Fin_rl_3,pure_rl,rl,7227480.090740765,1000000.0,7227480.090740485,6227480.090740485,0.0,0.0,6.0,0.0,3125,3125,0,0.0,104706936.65172319,0.0,0.0,0.0,0,4255,314159,none_default,1000000.0
Fin_fl_rl_1,pure_rl,fl_rl,6047403.623733092,1000000.0,6047403.623733435,5047403.623733435,0.0,0.0,6.0,0.0,2653,2653,0,0.0,90851868.86331372,0.0,0.0,0.0,0,4265,314159,none_default,1000000.0
Fin_fl_rl_2,pure_rl,fl_rl,5166026.4341396205,1000000.0,5166026.434139172,4166026.4341391716,0.0,0.0,6.0,0.0,2398,2398,0,0.0,81346658.43462937,0.0,0.0,0.0,0,4265,314159,none_default,1000000.0
Fin_fl_rl_3,pure_rl,fl_rl,4884680.75117241,1000000.0,4884680.751172058,3884680.7511720583,0.0,0.0,6.0,0.0,2349,2349,0,0.0,78776964.95312476,0.0,0.0,0.0,0,4265,314159,none_default,1000000.0
Fin_rl_1,pure_rl,rl,3409484.241325346,1000000.0,3409484.2413257025,2409484.2413257025,0.0,0.0,6.0,0.0,1273,1273,150,0.1178318931657502,45191022.728558354,324874.0315921398,0.007188906379559241,0.3248740315921398,0,4237,314159,low_default,1000000.0
Fin_rl_2,pure_rl,rl,5230984.1187751135,1000000.0,5230984.118775232,4230984.118775232,0.0,0.0,6.0,0.0,2441,2441,122,0.04997951659156084,84359884.6291319,247900.24521399473,0.002938603416823399,0.24790024521399473,0,4237,314159,low_default,1000000.0
Fin_rl_3,pure_rl,rl,6512685.094891809,1000000.0,6512685.09489213,5512685.09489213,0.0,0.0,6.0,0.0,3208,3208,21,0.006546134663341646,105730727.85713263,42586.20224278662,0.0004027798077804847,0.04258620224278662,0,4237,314159,low_default,1000000.0
Fin_fl_rl_1,pure_rl,fl_rl,4476970.348770763,1000000.0,4476970.348770425,3476970.3487704247,0.0,0.0,6.0,0.0,2044,2044,54,0.026418786692759294,69311709.17274524,112482.77303288353,0.0016228538348772104,0.11248277303288354,0,4243,314159,low_default,1000000.0
