financier,apr_strategy,wholesaler_policy,final_wallet,initial_capital,final_capital,capital_change,capital_loss,capital_loss_rate,final_apr,final_utilization,loans_issued,closed_loans,defaults,default_count_rate,total_issued_principal,default_amount,default_amount_to_issued_rate,default_amount_to_initial_capital_rate,outstanding_loans,simulation_end_day,seed,default_scenario,capital_per_financier
Fin_fl_rl_1,pure_rl,fl_rl,5161526.65447913,1000000.0,5161526.65447969,4161526.65447969,0.0,0.0,6.0,0.0,2504,2504,0,0.0,84111942.31635064,0.0,0.0,0.0,0,4250,426404,none_default,1000000.0
Fin_fl_rl_2,pure_rl,fl_rl,6315701.7159626875,1000000.0,6315701.715963018,5315701.715963018,0.0,0.0,6.0,0.0,3008,3008,0,0.0,105213898.29054931,0.0,0.0,0.0,0,4250,426404,none_default,1000000.0
Fin_fl_rl_3,pure_rl,fl_rl,4442060.176903299,1000000.0,4442060.176902713,3442060.1769027133,0.0,0.0,6.0,0.0,2419,2419,0,0.0,80764938.59026964,0.0,0.0,0.0,0,4250,426404,none_default,1000000.0
Fin_fl_rl_prox_1,pure_rl,fl_rl_prox,5377438.321061265,1000000.0,5377438.32106158,4377438.32106158,0.0,0.0,6.0,0.0,2817,2817,0,0.0,93116316.71418253,0.0,0.0,0.0,0,4249,426404,none_default,1000000.0
Fin_fl_rl_prox_2,pure_rl,fl_rl_prox,6250206.418792831,1000000.0,6250206.418793565,5250206.418793565,0.0,0.0,6.0,0.0,2805,2805,0,0.0,97083427.19013542,0.0,0.0,0.0,0,4249,426404,none_default,1000000.0
Fin_fl_rl_prox_3,pure_rl,fl_rl_prox,4240993.429378568,1000000.0,4240993.42937894,3240993.42937894,0.0,0.0,6.0,0.0,2334,2334,0,0.0,80059461.06571743,0.0,0.0,0.0,0,4249,426404,none_default,1000000.0
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,6331188.268804296,1000000.0,6331188.2688040845,5331188.2688040845,0.0,0.0,6.0,0.0,3072,3072,0,0.0,100730500.47013175,0.0,0.0,0.0,0,4240,426404,none_default,1000000.0
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,6480732.743315114,1000000.0,6480732.743314481,5480732.743314481,0.0,0.0,6.0,0.0,3013,3013,0,0.0,106422946.28097348,0.0,0.0,0.0,0,4240,426404,none_default,1000000.0
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,3354388.6504390454,1000000.0,3354388.650438709,2354388.650438709,0.0,0.0,6.0,0.0,1618,1618,0,0.0,54187256.89121215,0.0,0.0,0.0,0,4240,426404,none_default,1000000.0
Fin_fl_rl_1,pure_rl,fl_rl,3970624.6423556856,1000000.0,3970624.642355874,2970624.642355874,0.0,0.0,6.0,0.0,1597,1597,42,0.026299311208515967,54728526.065333016,88546.84916195212,0.0016179286293266507,0.08854684916195213,0,4259,426404,low_default,1000000.0
Fin_fl_rl_2,pure_rl,fl_rl,4162177.3245436964,1000000.0,4162177.3245436745,3162177.3245436745,0.0,0.0,6.0,0.0,1946,1946,68,0.03494347379239465,65937789.29902584,126537.72214418562,0.0019190470819447853,0.12653772214418563,0,4259,426404,low_default,1000000.0
Fin_fl_rl_3,pure_rl,fl_rl,7167219.740263603,1000000.0,7167219.740263166,6167219.740263166,0.0,0.0,6.0,0.0,3193,3193,21,0.0065768869401816475,109162114.06178144,43584.667397686775,0.00039926551232801865,0.04358466739768677,0,4259,426404,low_default,1000000.0
Fin_fl_rl_prox_1,pure_rl,fl_rl_prox,4210990.332284929,1000000.0,4210990.332284577,3210990.332284577,0.0,0.0,6.0,0.0,1922,1922,55,0.02861602497398543,64965598.44363234,116056.07262161774,0.0017864235133970827,0.11605607262161774,0,4266,426404,low_default,1000000.0
Fin_fl_rl_prox_2,pure_rl,fl_rl_prox,4579607.282377278,1000000.0,4579607.282377725,3579607.2823777245,0.0,0.0,6.0,0.0,2131,2131,57,0.02674800563115908,73428643.2042609,108580.31176528423,0.0014787187537054144,0.10858031176528424,0,4266,426404,low_default,1000000.0
Fin_fl_rl_prox_3,pure_rl,fl_rl_prox,5738772.252605966,1000000.0,5738772.252605795,4738772.252605795,0.0,0.0,6.0,0.0,2519,2519,19,0.007542675664946407,86106287.79773895,32422.350008711415,0.000376538703943091,0.032422350008711416,0,4266,426404,low_default,1000000.0
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,4591594.5538422065,1000000.0,4591594.553841982,3591594.553841982,0.0,0.0,6.0,0.0,2103,2103,45,0.021398002853067047,71131801.06049831,98628.04282897525,0.0013865534312155418,0.09862804282897525,0,4255,426404,low_default,1000000.0
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,3860899.188215748,1000000.0,3860899.1882159356,2860899.1882159356,0.0,0.0,6.0,0.0,1687,1687,65,0.03852993479549496,58228446.33193587,135059.82855484122,0.002319481920999952,0.13505982855484122,0,4255,426404,low_default,1000000.0
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,6259631.365983033,1000000.0,6259631.365983059,5259631.365983059,0.0,0.0,6.0,0.0,2731,2731,15,0.005492493592090809,92647741.90614755,26414.785614175315,0.00028510986960625086,0.026414785614175314,0,4255,426404,low_default,1000000.0
Fin_fl_rl_1,pure_rl,fl_rl,4922344.471086251,1000000.0,4922344.471087477,3922344.471087477,0.0,0.0,6.0,0.0,2131,2131,38,0.017832003754106054,73253903.68539649,93918.72523626607,0.0012820985710143007,0.09391872523626607,0,4268,426404,medium_default,1000000.0
Fin_fl_rl_2,pure_rl,fl_rl,3277438.949094723,1000000.0,3277438.9490948366,2277438.9490948366,0.0,0.0,6.0,0.0,1562,1562,121,0.07746478873239436,53266333.78846156,253356.2254538778,0.004756404419722975,0.2533562254538778,0,4268,426404,medium_default,1000000.0
Fin_fl_rl_3,pure_rl,fl_rl,5248462.867124483,1000000.0,5248462.867124325,4248462.867124325,0.0,0.0,6.0,0.0,2029,2029,30,0.014785608674223755,70159978.74077237,68511.47593558358,0.0009765036587129013,0.06851147593558359,0,4268,426404,medium_default,1000000.0
Fin_fl_rl_prox_1,pure_rl,fl_rl_prox,4922344.471086251,1000000.0,4922344.471087477,3922344.471087477,0.0,0.0,6.0,0.0,2131,2131,38,0.017832003754106054,73253903.68539649,93918.72523626607,0.0012820985710143007,0.09391872523626607,0,4268,426404,medium_default,1000000.0
Fin_fl_rl_prox_2,pure_rl,fl_rl_prox,3277438.949094723,1000000.0,3277438.9490948366,2277438.9490948366,0.0,0.0,6.0,0.0,1562,1562,121,0.07746478873239436,53266333.78846156,253356.2254538778,0.004756404419722975,0.2533562254538778,0,4268,426404,medium_default,1000000.0
Fin_fl_rl_prox_3,pure_rl,fl_rl_prox,5248462.867124483,1000000.0,5248462.867124325,4248462.867124325,0.0,0.0,6.0,0.0,2029,2029,30,0.014785608674223755,70159978.74077237,68511.47593558358,0.0009765036587129013,0.06851147593558359,0,4268,426404,medium_default,1000000.0
