financier,apr_strategy,wholesaler_policy,final_wallet,initial_capital,final_capital,capital_change,capital_loss,capital_loss_rate,final_apr,final_utilization,loans_issued,closed_loans,defaults,default_count_rate,total_issued_principal,default_amount,default_amount_to_issued_rate,default_amount_to_initial_capital_rate,outstanding_loans,simulation_end_day,seed,default_scenario,capital_per_financier
Fin_fl_rl_1,pure_rl,fl_rl,5588051.35100982,1000000.0,5588051.351010146,4588051.351010146,0.0,0.0,6.0,0.0,2514,2514,0,0.0,85847944.37918457,0.0,0.0,0.0,0,4249,259901,none_default,1000000.0
Fin_fl_rl_2,pure_rl,fl_rl,5621731.343506176,1000000.0,5621731.343505535,4621731.343505535,0.0,0.0,6.0,0.0,2855,2855,0,0.0,92593662.76130705,0.0,0.0,0.0,0,4249,259901,none_default,1000000.0
Fin_fl_rl_3,pure_rl,fl_rl,6018744.348583662,1000000.0,6018744.348583349,5018744.348583349,0.0,0.0,10.0,0.0,2624,2624,0,0.0,93389764.47224158,0.0,0.0,0.0,0,4249,259901,none_default,1000000.0
Fin_fl_rl_prox_1,pure_rl,fl_rl_prox,5408805.504508331,1000000.0,5408805.504508554,4408805.504508554,0.0,0.0,6.0,0.0,2437,2437,0,0.0,82892553.88838856,0.0,0.0,0.0,0,4258,259901,none_default,1000000.0
Fin_fl_rl_prox_2,pure_rl,fl_rl_prox,5518700.847970024,1000000.0,5518700.847970372,4518700.847970372,0.0,0.0,6.0,0.0,2619,2619,0,0.0,86896950.94249325,0.0,0.0,0.0,0,4258,259901,none_default,1000000.0
Fin_fl_rl_prox_3,pure_rl,fl_rl_prox,6107398.556382706,1000000.0,6107398.556382089,5107398.556382089,0.0,0.0,10.0,0.0,2816,2816,0,0.0,97675889.52146566,0.0,0.0,0.0,0,4258,259901,none_default,1000000.0
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,5113919.177900353,1000000.0,5113919.17790013,4113919.17790013,0.0,0.0,6.0,0.0,2419,2419,0,0.0,82116041.41706383,0.0,0.0,0.0,0,4262,259901,none_default,1000000.0
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,5142266.652637722,1000000.0,5142266.6526372,4142266.6526372004,0.0,0.0,6.0,0.0,2469,2469,0,0.0,83389783.24223326,0.0,0.0,0.0,0,4262,259901,none_default,1000000.0
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,6556987.496507222,1000000.0,6556987.496507765,5556987.496507765,0.0,0.0,10.0,0.0,2905,2905,0,0.0,101310249.71522333,0.0,0.0,0.0,0,4262,259901,none_default,1000000.0
Fin_fl_rl_1,pure_rl,fl_rl,4289136.321759253,1000000.0,4289136.321758828,3289136.321758828,0.0,0.0,6.0,0.0,1718,1718,25,0.014551804423748545,59751101.65292699,54909.26801248143,0.0009189666214261612,0.05490926801248143,0,4254,259901,low_default,1000000.0
Fin_fl_rl_2,pure_rl,fl_rl,3329261.9240912483,1000000.0,3329261.924090934,2329261.924090934,0.0,0.0,6.0,0.0,1591,1591,137,0.08610936517913262,54556955.87658608,301512.7018799443,0.005526567548270099,0.3015127018799443,0,4254,259901,low_default,1000000.0
Fin_fl_rl_3,pure_rl,fl_rl,7006755.331220867,1000000.0,7006755.331220166,6006755.331220166,0.0,0.0,16.0,0.0,3008,3008,12,0.003989361702127659,102030879.03670558,23231.72289360466,0.0002276930583460626,0.02323172289360466,0,4254,259901,low_default,1000000.0
Fin_fl_rl_prox_1,pure_rl,fl_rl_prox,4686106.612055645,1000000.0,4686106.61205612,3686106.6120561203,0.0,0.0,6.0,0.0,1739,1739,26,0.014951121334100058,62139068.56618822,57262.612331467375,0.0009215235061090974,0.05726261233146737,0,4245,259901,low_default,1000000.0
Fin_fl_rl_prox_2,pure_rl,fl_rl_prox,4278006.013589279,1000000.0,4278006.013589201,3278006.0135892006,0.0,0.0,6.0,0.0,2071,2071,103,0.049734427812650896,71716017.60164677,224640.2903521619,0.003132358681709672,0.22464029035216188,0,4245,259901,low_default,1000000.0
Fin_fl_rl_prox_3,pure_rl,fl_rl_prox,5841810.007096331,1000000.0,5841810.007096649,4841810.007096649,0.0,0.0,16.0,0.0,2590,2590,14,0.005405405405405406,86334204.4804748,28810.83875156102,0.0003337129116429958,0.02881083875156102,0,4245,259901,low_default,1000000.0
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,3082980.4303324176,1000000.0,3082980.43033175,2082980.4303317498,0.0,0.0,6.0,0.0,1341,1341,49,0.036539895600298286,47305724.580236405,107848.18154135132,0.002279812485662858,0.10784818154135133,0,4256,259901,low_default,1000000.0
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,4455809.02459682,1000000.0,4455809.024596988,3455809.024596988,0.0,0.0,6.0,0.0,2179,2179,72,0.03304268012849931,74403843.93091555,145283.2264576135,0.0019526306543047683,0.1452832264576135,0,4256,259901,low_default,1000000.0
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,7349070.659766651,1000000.0,7349070.659766445,6349070.659766445,0.0,0.0,16.0,0.0,3181,3181,33,0.010374096196164728,108844690.44973485,80891.40808350276,0.0007431819388641553,0.08089140808350276,0,4256,259901,low_default,1000000.0
Fin_fl_rl_1,pure_rl,fl_rl,4152409.540570728,1000000.0,4152409.540570603,3152409.540570603,0.0,0.0,6.0,0.0,2126,2126,65,0.03057384760112888,72448976.89680977,157673.67271854874,0.0021763409156643557,0.15767367271854874,0,4257,259901,medium_default,1000000.0
Fin_fl_rl_2,pure_rl,fl_rl,2639456.5526836957,1000000.0,2639456.552683728,1639456.5526837278,0.0,0.0,7.0,0.0,1521,1521,147,0.09664694280078895,51113284.60146784,305710.2830739084,0.005981033804764118,0.3057102830739084,0,4257,259901,medium_default,1000000.0
Fin_fl_rl_3,pure_rl,fl_rl,5845697.3193165865,1000000.0,5845697.319317301,4845697.319317301,0.0,0.0,16.0,0.0,2607,2607,35,0.013425393172228616,90682243.01683152,81086.49069594049,0.0008941826756633053,0.0810864906959405,0,4257,259901,medium_default,1000000.0
Fin_fl_rl_prox_1,pure_rl,fl_rl_prox,3948433.3560131835,1000000.0,3948433.356012003,2948433.356012003,0.0,0.0,6.0,0.0,2131,2131,77,0.03613327076489911,71473926.04702923,200954.15406963168,0.002811572907544012,0.20095415406963169,0,4254,259901,medium_default,1000000.0
Fin_fl_rl_prox_2,pure_rl,fl_rl_prox,3528926.180749317,1000000.0,3528926.1807494746,2528926.1807494746,0.0,0.0,7.0,0.0,1642,1642,130,0.07917174177831912,56545611.203857124,291487.55030288553,0.005154910241433598,0.29148755030288553,0,4254,259901,medium_default,1000000.0
Fin_fl_rl_prox_3,pure_rl,fl_rl_prox,5603550.4185469225,1000000.0,5603550.418546538,4603550.418546538,0.0,0.0,16.0,0.0,2547,2547,31,0.012171181782489203,88264431.60076633,68259.39914043123,0.000773351143858027,0.06825939914043122,0,4254,259901,medium_default,1000000.0
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,4484295.555666639,1000000.0,4484295.555666683,3484295.5556666832,0.0,0.0,6.0,0.0,2224,2224,76,0.0341726618705036,76598894.56546152,193368.46690960834,0.0025244289490934544,0.19336846690960835,0,4253,259901,medium_default,1000000.0
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,3220897.7287961,1000000.0,3220897.7287959233,2220897.7287959233,0.0,0.0,7.0,0.0,1820,1820,149,0.08186813186813187,61006746.69880814,344946.6748062512,0.0056542381535154085,0.3449466748062512,0,4253,259901,medium_default,1000000.0
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,4856573.1959028,1000000.0,4856573.195902838,3856573.1959028384,0.0,0.0,16.0,0.0,1895,1895,28,0.014775725593667546,66001183.84670306,51946.11524627298,0.0007870482348759845,0.05194611524627298,0,4253,259901,medium_default,1000000.0
Fin_fl_rl_1,pure_rl,fl_rl,3454443.4427569024,1000000.0,3454443.4427567525,2454443.4427567525,0.0,0.0,8.0,0.0,1358,1358,81,0.05964653902798233,47403859.34267508,227554.68964092736,0.004800341001688704,0.22755468964092737,0,4258,259901,high_default,1000000.0
Fin_fl_rl_2,pure_rl,fl_rl,3495396.11754188,1000000.0,3495396.117542038,2495396.117542038,0.0,0.0,6.0,0.0,1425,1425,157,0.11017543859649123,49392580.065221526,409528.1949458906,0.008291289793023973,0.4095281949458906,0,4258,259901,high_default,1000000.0
Fin_fl_rl_3,pure_rl,fl_rl,5745999.134649236,1000000.0,5745999.134648948,4745999.134648948,0.0,0.0,7.0,0.0,2410,2410,78,0.03236514522821577,81879096.68329358,219955.67712335597,0.002686347139052344,0.21995567712335598,0,4258,259901,high_default,1000000.0
Fin_fl_rl_prox_1,pure_rl,fl_rl_prox,3297431.613524833,1000000.0,3297431.613524979,2297431.613524979,0.0,0.0,7.0,0.0,1281,1281,95,0.0741608118657299,44220446.39815963,273891.08443435666,0.006193765706665401,0.27389108443435667,0,4256,259901,high_default,1000000.0
Fin_fl_rl_prox_2,pure_rl,fl_rl_prox,2849151.074115195,1000000.0,2849151.0741154086,1849151.0741154086,0.0,0.0,6.0,0.0,1103,1103,152,0.13780598368087035,38331667.336698756,390074.26800881524,0.010176292739433173,0.39007426800881523,0,4256,259901,high_default,1000000.0
Fin_fl_rl_prox_3,pure_rl,fl_rl_prox,6697415.737210913,1000000.0,6697415.737210961,5697415.737210961,0.0,0.0,7.0,0.0,2805,2805,60,0.0213903743315508,94888313.33726162,170830.07150526554,0.001800327832765707,0.17083007150526555,0,4256,259901,high_default,1000000.0
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,3068722.7971298243,1000000.0,3068722.7971299607,2068722.7971299607,0.0,0.0,7.0,0.0,1270,1270,105,0.08267716535433071,44168333.89614572,313050.75998438854,0.007087674185774675,0.3130507599843885,0,4258,259901,high_default,1000000.0
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,3716467.95039398,1000000.0,3716467.95039385,2716467.95039385,0.0,0.0,6.0,0.0,1577,1577,143,0.09067850348763475,53961731.4240827,369418.63827420195,0.006845937454655751,0.36941863827420196,0,4258,259901,high_default,1000000.0
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,5905656.379112329,1000000.0,5905656.379112562,4905656.379112562,0.0,0.0,7.0,0.0,2570,2570,79,0.03073929961089494,86362534.14813799,218277.65188030273,0.002527457699491428,0.21827765188030274,0,4258,259901,high_default,1000000.0
Fin_fl_rl_1,pure_rl,fl_rl,9442839.727890821,5000000.0,9442839.727890888,4442839.727890888,0.0,0.0,6.0,0.0,4826,4826,0,0.0,168969642.00784543,0.0,0.0,0.0,0,4233,259901,none_default,5000000.0
Fin_fl_rl_2,pure_rl,fl_rl,6171961.27093364,5000000.0,6171961.270933542,1171961.2709335424,0.0,0.0,13.0,0.0,1190,1190,0,0.0,41186764.27638939,0.0,0.0,0.0,0,4233,259901,none_default,5000000.0
Fin_fl_rl_3,pure_rl,fl_rl,9117319.538393345,5000000.0,9117319.53839319,4117319.53839319,0.0,0.0,10.0,0.0,4356,4356,0,0.0,152103229.52536413,0.0,0.0,0.0,0,4233,259901,none_default,5000000.0
Fin_fl_rl_prox_1,pure_rl,fl_rl_prox,7662276.9579231255,5000000.0,7662276.957921147,2662276.9579211473,0.0,0.0,15.0,0.0,2607,2607,0,0.0,91984942.20905648,0.0,0.0,0.0,0,4248,259901,none_default,5000000.0
Fin_fl_rl_prox_2,pure_rl,fl_rl_prox,11772936.513813084,5000000.0,11772936.513815848,6772936.513815848,0.0,0.0,13.0,0.0,4951,4951,0,0.0,172666601.06323308,0.0,0.0,0.0,0,4248,259901,none_default,5000000.0
Fin_fl_rl_prox_3,pure_rl,fl_rl_prox,9037370.766303396,5000000.0,9037370.766302567,4037370.766302567,0.0,0.0,22.0,0.0,2813,2813,0,0.0,98558829.5085998,0.0,0.0,0.0,0,4248,259901,none_default,5000000.0
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,10394019.040739264,5000000.0,10394019.04073982,5394019.040739819,0.0,0.0,6.0,0.0,5596,5596,0,0.0,195412231.7210304,0.0,0.0,0.0,0,4233,259901,none_default,5000000.0
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,6779230.448604607,5000000.0,6779230.448605995,1779230.4486059947,0.0,0.0,13.0,0.0,1576,1576,0,0.0,55657728.777582586,0.0,0.0,0.0,0,4233,259901,none_default,5000000.0
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,8065639.363203082,5000000.0,8065639.363201395,3065639.3632013947,0.0,0.0,10.0,0.0,3194,3194,0,0.0,112123485.5319503,0.0,0.0,0.0,0,4233,259901,none_default,5000000.0
Fin_fl_rl_1,pure_rl,fl_rl,6510371.808656833,5000000.0,6510371.808655851,1510371.8086558506,0.0,0.0,9.0,0.0,1029,1029,121,0.11758989310009718,35867216.122626275,208563.47126836673,0.005814877590591641,0.04171269425367335,0,4261,259901,low_default,5000000.0
Fin_fl_rl_2,pure_rl,fl_rl,9070049.596926011,5000000.0,9070049.596927635,4070049.5969276354,0.0,0.0,6.0,0.0,2281,2281,216,0.09469530907496712,79905195.08326717,449211.52062972623,0.005621806193722628,0.08984230412594525,0,4261,259901,low_default,5000000.0
Fin_fl_rl_3,pure_rl,fl_rl,14968589.314954886,5000000.0,14968589.314950716,9968589.314950716,0.0,0.0,8.0,0.0,4721,4721,97,0.020546494386782462,165797016.32567272,179765.4630746903,0.0010842502902560054,0.035953092614938065,0,4261,259901,low_default,5000000.0
Fin_fl_rl_prox_1,pure_rl,fl_rl_prox,6019938.6551869465,5000000.0,6019938.6551874615,1019938.6551874615,0.0,0.0,26.0,0.0,741,741,53,0.07152496626180836,25833791.333101247,100862.98230069151,0.0039043042889122578,0.020172596460138303,0,4257,259901,low_default,5000000.0
Fin_fl_rl_prox_2,pure_rl,fl_rl_prox,9631972.264836626,5000000.0,9631972.264837028,4631972.264837028,0.0,0.0,7.0,0.0,2912,2912,305,0.10473901098901099,102269357.17814198,592207.6161358629,0.005790665283094547,0.11844152322717258,0,4257,259901,low_default,5000000.0
Fin_fl_rl_prox_3,pure_rl,fl_rl_prox,11952597.229364084,5000000.0,11952597.229362948,6952597.229362948,0.0,0.0,10.0,0.0,3696,3696,49,0.013257575757575758,130053735.17016439,96480.67586577598,0.0007418524023130832,0.019296135173155194,0,4257,259901,low_default,5000000.0
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,9016038.35885943,5000000.0,9016038.358859228,4016038.358859228,0.0,0.0,7.0,0.0,2099,2099,118,0.0562172463077656,72899637.04322961,212232.84506728558,0.0029113018071877522,0.042446569013457114,0,4256,259901,low_default,5000000.0
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,9974039.104145885,5000000.0,9974039.104142437,4974039.104142437,0.0,0.0,6.0,0.0,2675,2675,239,0.08934579439252337,93421573.57595514,471316.8849742586,0.005045054016255259,0.09426337699485172,0,4256,259901,low_default,5000000.0
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,9359440.245364338,5000000.0,9359440.245362943,4359440.245362943,0.0,0.0,6.0,0.0,2270,2270,80,0.03524229074889868,79114082.18978022,157436.33150139955,0.00198999125242632,0.03148726630027991,0,4256,259901,low_default,5000000.0
Fin_fl_rl_1,pure_rl,fl_rl,8819256.245485842,5000000.0,8819256.245488357,3819256.245488357,0.0,0.0,11.0,0.0,2574,2574,91,0.03535353535353535,89792561.82065447,239750.27105364716,0.002670046005954346,0.04795005421072943,0,4247,259901,medium_default,5000000.0
Fin_fl_rl_2,pure_rl,fl_rl,8139165.995712639,5000000.0,8139165.995712755,3139165.9957127552,0.0,0.0,17.0,0.0,2045,2045,128,0.06259168704156479,71320354.3786725,278816.7812947837,0.0039093577664297266,0.05576335625895674,0,4247,259901,medium_default,5000000.0
Fin_fl_rl_3,pure_rl,fl_rl,11068656.18107977,5000000.0,11068656.181075033,6068656.181075033,0.0,0.0,16.0,0.0,3429,3429,54,0.015748031496062992,119025324.56743254,125208.4738341497,0.0010519481823652928,0.02504169476682994,0,4247,259901,medium_default,5000000.0
Fin_fl_rl_prox_1,pure_rl,fl_rl_prox,8819256.245485842,5000000.0,8819256.245488357,3819256.245488357,0.0,0.0,11.0,0.0,2574,2574,91,0.03535353535353535,89792561.82065447,239750.27105364716,0.002670046005954346,0.04795005421072943,0,4247,259901,medium_default,5000000.0
Fin_fl_rl_prox_2,pure_rl,fl_rl_prox,8139165.995712639,5000000.0,8139165.995712755,3139165.9957127552,0.0,0.0,17.0,0.0,2045,2045,128,0.06259168704156479,71320354.3786725,278816.7812947837,0.0039093577664297266,0.05576335625895674,0,4247,259901,medium_default,5000000.0
Fin_fl_rl_prox_3,pure_rl,fl_rl_prox,11068656.18107977,5000000.0,11068656.181075033,6068656.181075033,0.0,0.0,16.0,0.0,3429,3429,54,0.015748031496062992,119025324.56743254,125208.4738341497,0.0010519481823652928,0.02504169476682994,0,4247,259901,medium_default,5000000.0
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,8754033.080048045,5000000.0,8754033.080048902,3754033.080048902,0.0,0.0,24.0,0.0,2349,2349,88,0.037462750106428265,83194637.90931384,224447.48302665201,0.002697859966303484,0.044889496605330405,0,4264,259901,medium_default,5000000.0
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,8891955.019669754,5000000.0,8891955.019667784,3891955.0196677838,0.0,0.0,19.0,0.0,2589,2589,165,0.06373117033603708,90652470.12343815,352301.5350398052,0.0038862872082811328,0.07046030700796105,0,4264,259901,medium_default,5000000.0
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,8496658.793408975,5000000.0,8496658.793409785,3496658.7934097853,0.0,0.0,32.0,0.0,2367,2367,100,0.04224757076468103,82940896.60501221,239052.49347408238,0.0028822029090488054,0.047810498694816475,0,4264,259901,medium_default,5000000.0
Fin_fl_rl_1,pure_rl,fl_rl,7635377.566102775,5000000.0,7635377.5660996325,2635377.5660996325,0.0,0.0,19.0,0.0,1803,1803,135,0.07487520798668885,62977415.79292919,460245.26156295516,0.007308100146189697,0.09204905231259103,0,4254,259901,high_default,5000000.0
