financier,apr_strategy,wholesaler_policy,final_wallet,initial_capital,final_capital,capital_change,capital_loss,capital_loss_rate,final_apr,final_utilization,loans_issued,closed_loans,defaults,default_count_rate,total_issued_principal,default_amount,default_amount_to_issued_rate,default_amount_to_initial_capital_rate,outstanding_loans,simulation_end_day,seed,default_scenario,capital_per_financier,strategy_key,strategy_label
Fin_rl_apr_no_screening_1,pure_rl,none,7102372.852442103,5000000.0,7102372.852443992,2102372.852443992,0.0,0.0,6.0,0.0,3551,3551,0,0.0,124727393.44115292,0.0,0.0,0.0,0,4250,709098,none_default,5000000.0,rl_apr_no_screening,RL APR + no screening
Fin_rl_apr_no_screening_2,pure_rl,none,7027494.623914973,5000000.0,7027494.62391345,2027494.6239134502,0.0,0.0,6.0,0.0,3459,3459,0,0.0,120449272.84781419,0.0,0.0,0.0,0,4250,709098,none_default,5000000.0,rl_apr_no_screening,RL APR + no screening
Fin_rl_apr_no_screening_3,pure_rl,none,7018323.397901451,5000000.0,7018323.397902524,2018323.397902524,0.0,0.0,6.0,0.0,3399,3399,0,0.0,119690216.99601944,0.0,0.0,0.0,0,4250,709098,none_default,5000000.0,rl_apr_no_screening,RL APR + no screening
Fin_rl_apr_no_screening_1,pure_rl,none,6562491.98508253,5000000.0,6562491.985081859,1562491.985081859,0.0,0.0,7.0,0.0,3504,3504,462,0.13184931506849315,123039862.87566951,572495.924981048,0.004652930453600628,0.11449918499620959,0,4290,709098,low_default,5000000.0,rl_apr_no_screening,RL APR + no screening
Fin_rl_apr_no_screening_2,pure_rl,none,6606714.846805331,5000000.0,6606714.846805214,1606714.846805214,0.0,0.0,6.0,0.0,3496,3496,423,0.1209954233409611,122524574.19422951,517178.0100937238,0.004221014547448075,0.10343560201874476,0,4290,709098,low_default,5000000.0,rl_apr_no_screening,RL APR + no screening
Fin_rl_apr_no_screening_3,pure_rl,none,6505773.225884775,5000000.0,6505773.225884768,1505773.2258847682,0.0,0.0,7.0,0.0,3369,3369,438,0.13000890471950133,118016220.18721165,546978.4785114091,0.004634773742488325,0.10939569570228183,0,4290,709098,low_default,5000000.0,rl_apr_no_screening,RL APR + no screening
Fin_rl_apr_no_screening_1,pure_rl,none,6147134.852152562,5000000.0,6147134.852152467,1147134.8521524668,0.0,0.0,7.0,0.0,4401,4401,1028,0.2335832765280618,153486323.94415933,1726203.4210881165,0.011246626909353408,0.3452406842176233,0,4280,709098,medium_default,5000000.0,rl_apr_no_screening,RL APR + no screening
Fin_rl_apr_no_screening_2,pure_rl,none,6045913.053384019,5000000.0,6045913.053384986,1045913.0533849858,0.0,0.0,8.0,0.0,3501,3501,785,0.22422165095686947,123174290.60534683,1360648.7777358303,0.01104653228404115,0.27212975554716606,0,4280,709098,medium_default,5000000.0,rl_apr_no_screening,RL APR + no screening
Fin_rl_apr_no_screening_3,pure_rl,none,5747709.599801431,5000000.0,5747709.599802434,747709.5998024344,0.0,0.0,8.0,0.0,2442,2442,566,0.23177723177723178,85904562.8271221,955417.4676799655,0.011121847737036823,0.1910834935359931,0,4280,709098,medium_default,5000000.0,rl_apr_no_screening,RL APR + no screening
Fin_rl_apr_no_screening_1,pure_rl,none,5095008.013281824,5000000.0,5095008.013281157,95008.01328115724,0.0,0.0,8.0,0.0,3423,3423,1224,0.35758106923751093,121688375.51653491,3197581.967771661,0.02627680708365752,0.6395163935543322,0,4286,709098,high_default,5000000.0,rl_apr_no_screening,RL APR + no screening
Fin_rl_apr_no_screening_2,pure_rl,none,4926578.821744205,5000000.0,4926578.821743997,-73421.17825600319,73421.17825600319,0.014684235651200637,10.0,0.0,3471,3471,1250,0.3601267646211466,119760071.0568884,3042896.2917509736,0.025408270593840394,0.6085792583501947,0,4286,709098,high_default,5000000.0,rl_apr_no_screening,RL APR + no screening
Fin_rl_apr_no_screening_3,pure_rl,none,4926051.508036837,5000000.0,4926051.508036774,-73948.49196322635,73948.49196322635,0.01478969839264527,9.0,0.0,3489,3489,1258,0.3605617655488679,123177132.50482753,3103473.055027842,0.025195204596163263,0.6206946110055684,0,4286,709098,high_default,5000000.0,rl_apr_no_screening,RL APR + no screening
Fin_rl_apr_no_screening_1,pure_rl,none,12102372.852450563,10000000.0,12102372.852443993,2102372.852443993,0.0,0.0,6.0,0.0,3551,3551,0,0.0,124727393.44115292,0.0,0.0,0.0,0,4250,709098,none_default,10000000.0,rl_apr_no_screening,RL APR + no screening
Fin_rl_apr_no_screening_2,pure_rl,none,12027494.623914935,10000000.0,12027494.62391345,2027494.6239134502,0.0,0.0,6.0,0.0,3459,3459,0,0.0,120449272.84781419,0.0,0.0,0.0,0,4250,709098,none_default,10000000.0,rl_apr_no_screening,RL APR + no screening
Fin_rl_apr_no_screening_3,pure_rl,none,12018323.397906695,10000000.0,12018323.397902524,2018323.397902524,0.0,0.0,6.0,0.0,3399,3399,0,0.0,119690216.99601944,0.0,0.0,0.0,0,4250,709098,none_default,10000000.0,rl_apr_no_screening,RL APR + no screening
Fin_rl_apr_no_screening_1,pure_rl,none,11512991.213900642,10000000.0,11512991.213894952,1512991.213894952,0.0,0.0,6.0,0.0,3398,3398,445,0.1309593878752207,118661615.72050308,548815.9319981664,0.00462505022088064,0.054881593199816635,0,4265,709098,low_default,10000000.0,rl_apr_no_screening,RL APR + no screening
Fin_rl_apr_no_screening_2,pure_rl,none,11570538.922808392,10000000.0,11570538.922801768,1570538.9228017684,0.0,0.0,7.0,0.0,3517,3517,452,0.1285186238271254,123304358.95980649,569702.1373699475,0.004620291952173834,0.05697021373699475,0,4265,709098,low_default,10000000.0,rl_apr_no_screening,RL APR + no screening
Fin_rl_apr_no_screening_3,pure_rl,none,11521892.746292034,10000000.0,11521892.746289337,1521892.746289337,0.0,0.0,6.0,0.0,3457,3457,436,0.12612091408735898,119835709.80775145,552271.2189054661,0.004608569680869392,0.05522712189054661,0,4265,709098,low_default,10000000.0,rl_apr_no_screening,RL APR + no screening
Fin_rl_apr_no_screening_1,pure_rl,none,11003712.510445977,10000000.0,11003712.510447761,1003712.510447761,0.0,0.0,8.0,0.0,3564,3564,810,0.22727272727272727,124893903.65280846,1392348.3182192293,0.01114824885360143,0.13923483182192292,0,4295,709098,medium_default,10000000.0,rl_apr_no_screening,RL APR + no screening
Fin_rl_apr_no_screening_2,pure_rl,none,10882895.39752956,10000000.0,10882895.397528553,882895.3975285534,0.0,0.0,9.0,0.0,2901,2901,648,0.2233712512926577,102534018.69689028,1162219.0811679757,0.011334960786075423,0.11622190811679757,0,4295,709098,medium_default,10000000.0,rl_apr_no_screening,RL APR + no screening
Fin_rl_apr_no_screening_3,pure_rl,none,11091036.982520124,10000000.0,11091036.982519245,1091036.9825192448,0.0,0.0,8.0,0.0,3924,3924,932,0.23751274209989806,136653409.46906462,1548393.4655822536,0.01133080741708663,0.15483934655822537,0,4295,709098,medium_default,10000000.0,rl_apr_no_screening,RL APR + no screening
Fin_rl_apr_no_screening_1,pure_rl,none,9972225.13836593,10000000.0,9972225.138360903,-27774.861639097333,27774.861639097333,0.0027774861639097335,9.0,0.0,6264,6264,2238,0.35727969348659006,218763926.4138923,5559045.4965107,0.025411161646428013,0.5559045496510701,0,4286,709098,high_default,10000000.0,rl_apr_no_screening,RL APR + no screening
Fin_rl_apr_no_screening_2,pure_rl,none,9966137.108180365,10000000.0,9966137.10817865,-33862.8918213509,33862.8918213509,0.0033862891821350902,13.0,0.0,227,227,83,0.3656387665198238,7867024.174344018,184392.85367608847,0.023438704342288848,0.018439285367608846,0,4286,709098,high_default,10000000.0,rl_apr_no_screening,RL APR + no screening
Fin_rl_apr_no_screening_3,pure_rl,none,9775752.296998264,10000000.0,9775752.296997176,-224247.70300282352,224247.70300282352,0.02242477030028235,13.0,0.0,3874,3874,1392,0.3593185338151781,135826600.74940878,3365241.7284571584,0.02477601375496255,0.33652417284571584,0,4286,709098,high_default,10000000.0,rl_apr_no_screening,RL APR + no screening
