financier,apr_strategy,wholesaler_policy,final_wallet,initial_capital,final_capital,capital_change,capital_loss,capital_loss_rate,final_apr,final_utilization,loans_issued,closed_loans,defaults,default_count_rate,total_issued_principal,default_amount,default_amount_to_issued_rate,default_amount_to_initial_capital_rate,outstanding_loans,simulation_end_day,seed,default_scenario,capital_per_financier,strategy_key,strategy_label
Fin_fixed_6_no_screening_1,fixed_6,none,1913438.3990411959,1000000.0,1913438.3990412303,913438.3990412303,0.0,0.0,6.0,0.0,1754,1754,0,0.0,54123337.2488242,0.0,0.0,0.0,0,4249,709098,none_default,1000000.0,fixed_6_no_screening,Fixed 6% APR + no screening
Fin_fixed_6_no_screening_2,fixed_6,none,1914213.5917437943,1000000.0,1914213.5917437747,914213.5917437747,0.0,0.0,6.0,0.0,1736,1736,0,0.0,53966611.945967466,0.0,0.0,0.0,0,4249,709098,none_default,1000000.0,fixed_6_no_screening,Fixed 6% APR + no screening
Fin_fixed_6_no_screening_3,fixed_6,none,1912120.7742220724,1000000.0,1912120.7742220978,912120.7742220978,0.0,0.0,6.0,0.0,1747,1747,0,0.0,53953409.99804588,0.0,0.0,0.0,0,4249,709098,none_default,1000000.0,fixed_6_no_screening,Fixed 6% APR + no screening
Fin_fixed_6_no_screening_1,fixed_6,none,1609031.9101447735,1000000.0,1609031.9101447926,609031.9101447926,0.0,0.0,6.0,0.0,1592,1592,208,0.1306532663316583,48093472.67980282,224337.59257084478,0.0046646162165174,0.22433759257084476,0,4263,709098,low_default,1000000.0,fixed_6_no_screening,Fixed 6% APR + no screening
Fin_fixed_6_no_screening_2,fixed_6,none,1615590.5933126295,1000000.0,1615590.5933126009,615590.5933126009,0.0,0.0,6.0,0.0,1609,1609,217,0.1348663766314481,48367983.242552765,224195.65691725112,0.004635207876933149,0.22419565691725113,0,4263,709098,low_default,1000000.0,fixed_6_no_screening,Fixed 6% APR + no screening
Fin_fixed_6_no_screening_3,fixed_6,none,1633514.6753218626,1000000.0,1633514.6753219261,633514.6753219261,0.0,0.0,6.0,0.0,1600,1600,190,0.11875,48612578.17610947,208168.73040858968,0.004282198933256613,0.2081687304085897,0,4263,709098,low_default,1000000.0,fixed_6_no_screening,Fixed 6% APR + no screening
Fin_fixed_6_no_screening_1,fixed_6,none,1269877.7787452606,1000000.0,1269877.77874527,269877.7787452701,0.0,0.0,6.0,0.0,1408,1408,332,0.23579545454545456,41478245.81239765,472104.8855732849,0.011381987746265174,0.4721048855732849,0,4250,709098,medium_default,1000000.0,fixed_6_no_screening,Fixed 6% APR + no screening
Fin_fixed_6_no_screening_2,fixed_6,none,1271709.5589467525,1000000.0,1271709.5589467273,271709.5589467273,0.0,0.0,6.0,0.0,1411,1411,333,0.23600283486888732,41807037.50947235,467079.4912264636,0.011172269528082108,0.4670794912264636,0,4250,709098,medium_default,1000000.0,fixed_6_no_screening,Fixed 6% APR + no screening
Fin_fixed_6_no_screening_3,fixed_6,none,1368893.5903647207,1000000.0,1368893.5903646667,368893.59036466666,0.0,0.0,6.0,0.0,1494,1494,304,0.2034805890227577,44084129.386795536,408168.8141744387,0.009258860724982288,0.40816881417443873,0,4250,709098,medium_default,1000000.0,fixed_6_no_screening,Fixed 6% APR + no screening
Fin_fixed_6_no_screening_1,fixed_6,none,891352.3048541261,1000000.0,891352.3048541326,-108647.69514586742,108647.69514586742,0.10864769514586742,6.0,0.0,1209,1209,423,0.34987593052109184,34485119.52701464,738782.0406471734,0.021423212411035227,0.7387820406471735,0,4266,709098,high_default,1000000.0,fixed_6_no_screening,Fixed 6% APR + no screening
Fin_fixed_6_no_screening_2,fixed_6,none,872346.8490329327,1000000.0,872346.8490329527,-127653.15096704732,127653.15096704732,0.12765315096704732,6.0,0.0,1191,1191,432,0.36272040302267,33819836.96865128,747393.543243997,0.02209926511286204,0.747393543243997,0,4266,709098,high_default,1000000.0,fixed_6_no_screening,Fixed 6% APR + no screening
Fin_fixed_6_no_screening_3,fixed_6,none,910359.4594251137,1000000.0,910359.459425128,-89640.54057487205,89640.54057487205,0.08964054057487206,6.0,0.0,1228,1228,418,0.34039087947882735,35074254.241788454,726263.7325139825,0.020706462566741943,0.7262637325139825,0,4266,709098,high_default,1000000.0,fixed_6_no_screening,Fixed 6% APR + no screening
Fin_fixed_6_no_screening_1,fixed_6,none,7021769.893848886,5000000.0,7021769.893848596,2021769.8938485961,0.0,0.0,6.0,0.0,3441,3441,0,0.0,120173359.58098756,0.0,0.0,0.0,0,4246,709098,none_default,5000000.0,fixed_6_no_screening,Fixed 6% APR + no screening
Fin_fixed_6_no_screening_2,fixed_6,none,7103760.28435667,5000000.0,7103760.284357039,2103760.2843570393,0.0,0.0,6.0,0.0,3565,3565,0,0.0,125183160.88608837,0.0,0.0,0.0,0,4246,709098,none_default,5000000.0,fixed_6_no_screening,Fixed 6% APR + no screening
Fin_fixed_6_no_screening_3,fixed_6,none,6994343.620497666,5000000.0,6994343.620496171,1994343.6204961706,0.0,0.0,6.0,0.0,3383,3383,0,0.0,118260999.38847575,0.0,0.0,0.0,0,4246,709098,none_default,5000000.0,fixed_6_no_screening,Fixed 6% APR + no screening
Fin_fixed_6_no_screening_1,fixed_6,none,6502006.9760267185,5000000.0,6502006.976025954,1502006.976025954,0.0,0.0,6.0,0.0,3403,3403,446,0.13106082868057597,118994060.56213792,564254.5830416693,0.004741871824325377,0.11285091660833386,0,4267,709098,low_default,5000000.0,fixed_6_no_screening,Fixed 6% APR + no screening
Fin_fixed_6_no_screening_2,fixed_6,none,6579976.719830349,5000000.0,6579976.719828841,1579976.7198288413,0.0,0.0,6.0,0.0,3510,3510,440,0.12535612535612536,123186288.35456583,546780.4914556295,0.0044386473426477205,0.1093560982911259,0,4267,709098,low_default,5000000.0,fixed_6_no_screening,Fixed 6% APR + no screening
Fin_fixed_6_no_screening_3,fixed_6,none,6567198.860881759,5000000.0,6567198.860881605,1567198.8608816052,0.0,0.0,6.0,0.0,3493,3493,447,0.12797022616661896,121820805.42701082,543833.487406398,0.004464208601315126,0.10876669748127961,0,4267,709098,low_default,5000000.0,fixed_6_no_screening,Fixed 6% APR + no screening
Fin_fixed_6_no_screening_1,fixed_6,none,5825987.771397139,5000000.0,5825987.771396972,825987.7713969722,0.0,0.0,6.0,0.0,3429,3429,796,0.2321376494604841,119685332.5078754,1304539.1297458638,0.010899741032678536,0.2609078259491728,0,4257,709098,medium_default,5000000.0,fixed_6_no_screening,Fixed 6% APR + no screening
Fin_fixed_6_no_screening_2,fixed_6,none,5912368.273514153,5000000.0,5912368.273512346,912368.2735123457,0.0,0.0,6.0,0.0,3549,3549,782,0.22034375880529727,124312554.990107,1287946.553486033,0.010360550900015931,0.25758931069720664,0,4257,709098,medium_default,5000000.0,fixed_6_no_screening,Fixed 6% APR + no screening
Fin_fixed_6_no_screening_3,fixed_6,none,5808417.770839083,5000000.0,5808417.77083668,808417.7708366802,0.0,0.0,6.0,0.0,3400,3400,797,0.23441176470588235,119271694.73320231,1310563.858931424,0.010988054306287938,0.26211277178628484,0,4257,709098,medium_default,5000000.0,fixed_6_no_screening,Fixed 6% APR + no screening
