financier,apr_strategy,wholesaler_policy,final_wallet,initial_capital,final_capital,capital_change,capital_loss,capital_loss_rate,final_apr,final_utilization,loans_issued,closed_loans,defaults,default_count_rate,total_issued_principal,default_amount,default_amount_to_issued_rate,default_amount_to_initial_capital_rate,outstanding_loans,simulation_end_day,seed,default_scenario,capital_per_financier,strategy_key,strategy_label
Fin_fixed_8_no_screening_2,fixed_8,none,940575.1632405461,1000000.0,940575.1632405451,-59424.83675945492,59424.83675945492,0.05942483675945492,8.0,0.0,1226,1226,457,0.3727569331158238,35275516.18743076,928353.0575843513,0.026317206887964364,0.9283530575843513,0,4256,709098,high_default,1000000.0,fixed_8_no_screening,Fixed 8% APR + no screening
Fin_fixed_8_no_screening_3,fixed_8,none,1032411.7697375973,1000000.0,1032411.7697375846,32411.769737584633,0.0,0.0,8.0,0.0,1312,1312,445,0.3391768292682927,37640789.2218652,896822.5023523964,0.023825815581768942,0.8968225023523964,0,4256,709098,high_default,1000000.0,fixed_8_no_screening,Fixed 8% APR + no screening
Fin_fixed_8_no_screening_1,fixed_8,none,7716324.638377159,5000000.0,7716324.638375834,2716324.6383758336,0.0,0.0,8.0,0.0,3441,3441,0,0.0,120173359.58098756,0.0,0.0,0.0,0,4248,709098,none_default,5000000.0,fixed_8_no_screening,Fixed 8% APR + no screening
Fin_fixed_8_no_screening_2,fixed_8,none,7826462.330174939,5000000.0,7826462.330174785,2826462.330174785,0.0,0.0,8.0,0.0,3565,3565,0,0.0,125183160.88608837,0.0,0.0,0.0,0,4248,709098,none_default,5000000.0,fixed_8_no_screening,Fixed 8% APR + no screening
Fin_fixed_8_no_screening_3,fixed_8,none,7679541.202551395,5000000.0,7679541.202550361,2679541.202550361,0.0,0.0,8.0,0.0,3383,3383,0,0.0,118260999.38847575,0.0,0.0,0.0,0,4248,709098,none_default,5000000.0,fixed_8_no_screening,Fixed 8% APR + no screening
Fin_fixed_8_no_screening_1,fixed_8,none,7099625.839058593,5000000.0,7099625.839057465,2099625.839057465,0.0,0.0,8.0,0.0,3403,3403,446,0.13106082868057597,118994060.56213792,677040.8436735226,0.005689702834537496,0.13540816873470451,0,4267,709098,low_default,5000000.0,fixed_8_no_screening,Fixed 8% APR + no screening
Fin_fixed_8_no_screening_2,fixed_8,none,7204042.648968426,5000000.0,7204042.648967065,2204042.648967065,0.0,0.0,8.0,0.0,3510,3510,440,0.12535612535612536,123186288.35456583,653790.8286708235,0.005307334423365562,0.13075816573416468,0,4267,709098,low_default,5000000.0,fixed_8_no_screening,Fixed 8% APR + no screening
Fin_fixed_8_no_screening_3,fixed_8,none,7183886.914173819,5000000.0,7183886.914173819,2183886.914173819,0.0,0.0,8.0,0.0,3493,3493,447,0.12797022616661896,121820805.42701082,652913.5024592015,0.005359622276101236,0.1305827004918403,0,4267,709098,low_default,5000000.0,fixed_8_no_screening,Fixed 8% APR + no screening
Fin_fixed_8_no_screening_1,fixed_8,none,6360304.6346477065,5000000.0,6360304.634647212,1360304.634647212,0.0,0.0,8.0,0.0,3429,3429,796,0.2321376494604841,119685332.5078754,1503070.7523280384,0.012558520921760694,0.3006141504656077,0,4257,709098,medium_default,5000000.0,fixed_8_no_screening,Fixed 8% APR + no screening
Fin_fixed_8_no_screening_2,fixed_8,none,6472693.145488735,5000000.0,6472693.145486778,1472693.1454867776,0.0,0.0,8.0,0.0,3549,3549,782,0.22034375880529727,124312554.990107,1484366.4507981595,0.01194059965154998,0.2968732901596319,0,4257,709098,medium_default,5000000.0,fixed_8_no_screening,Fixed 8% APR + no screening
Fin_fixed_8_no_screening_3,fixed_8,none,6337058.662221221,5000000.0,6337058.66221889,1337058.6622188902,0.0,0.0,8.0,0.0,3400,3400,797,0.23441176470588235,119271694.73320231,1510753.4368768663,0.012666487553951973,0.30215068737537326,0,4257,709098,medium_default,5000000.0,fixed_8_no_screening,Fixed 8% APR + no screening
Fin_fixed_8_no_screening_1,fixed_8,none,4937704.431179691,5000000.0,4937704.431178439,-62295.56882156059,62295.56882156059,0.012459113764312118,8.0,0.0,3471,3471,1223,0.35234802650532987,121448069.58839233,3069597.7051037573,0.02527498144274449,0.6139195410207514,0,4279,709098,high_default,5000000.0,fixed_8_no_screening,Fixed 8% APR + no screening
Fin_fixed_8_no_screening_2,fixed_8,none,4915860.083701104,5000000.0,4915860.083702518,-84139.91629748233,84139.91629748233,0.016827983259496464,8.0,0.0,3507,3507,1261,0.35956658112346734,123292116.41872033,3120833.9318845174,0.025312518127968957,0.6241667863769035,0,4279,709098,high_default,5000000.0,fixed_8_no_screening,Fixed 8% APR + no screening
Fin_fixed_8_no_screening_3,fixed_8,none,4873422.5340507645,5000000.0,4873422.534050059,-126577.46594994143,126577.46594994143,0.025315493189988287,8.0,0.0,3410,3410,1242,0.36422287390029323,119465957.98763935,3089519.2171361707,0.025861084355560355,0.6179038434272341,0,4279,709098,high_default,5000000.0,fixed_8_no_screening,Fixed 8% APR + no screening
Fin_fixed_8_no_screening_1,fixed_8,none,12716324.638378495,10000000.0,12716324.638375834,2716324.6383758336,0.0,0.0,8.0,0.0,3441,3441,0,0.0,120173359.58098756,0.0,0.0,0.0,0,4248,709098,none_default,10000000.0,fixed_8_no_screening,Fixed 8% APR + no screening
Fin_fixed_8_no_screening_2,fixed_8,none,12826462.330172408,10000000.0,12826462.330174785,2826462.330174785,0.0,0.0,8.0,0.0,3565,3565,0,0.0,125183160.88608837,0.0,0.0,0.0,0,4248,709098,none_default,10000000.0,fixed_8_no_screening,Fixed 8% APR + no screening
Fin_fixed_8_no_screening_3,fixed_8,none,12679541.20254204,10000000.0,12679541.202550361,2679541.202550361,0.0,0.0,8.0,0.0,3383,3383,0,0.0,118260999.38847575,0.0,0.0,0.0,0,4248,709098,none_default,10000000.0,fixed_8_no_screening,Fixed 8% APR + no screening
Fin_fixed_8_no_screening_1,fixed_8,none,12099625.839054797,10000000.0,12099625.839057464,2099625.839057464,0.0,0.0,8.0,0.0,3403,3403,446,0.13106082868057597,118994060.56213792,677040.8436735226,0.005689702834537496,0.06770408436735226,0,4267,709098,low_default,10000000.0,fixed_8_no_screening,Fixed 8% APR + no screening
Fin_fixed_8_no_screening_2,fixed_8,none,12204042.648965247,10000000.0,12204042.648967065,2204042.648967065,0.0,0.0,8.0,0.0,3510,3510,440,0.12535612535612536,123186288.35456583,653790.8286708235,0.005307334423365562,0.06537908286708234,0,4267,709098,low_default,10000000.0,fixed_8_no_screening,Fixed 8% APR + no screening
Fin_fixed_8_no_screening_3,fixed_8,none,12183886.914167127,10000000.0,12183886.91417382,2183886.914173819,0.0,0.0,8.0,0.0,3493,3493,447,0.12797022616661896,121820805.42701082,652913.5024592015,0.005359622276101236,0.06529135024592014,0,4267,709098,low_default,10000000.0,fixed_8_no_screening,Fixed 8% APR + no screening
Fin_fixed_8_no_screening_1,fixed_8,none,11360304.634648114,10000000.0,11360304.634647213,1360304.634647213,0.0,0.0,8.0,0.0,3429,3429,796,0.2321376494604841,119685332.5078754,1503070.7523280384,0.012558520921760694,0.15030707523280384,0,4257,709098,medium_default,10000000.0,fixed_8_no_screening,Fixed 8% APR + no screening
Fin_fixed_8_no_screening_2,fixed_8,none,11472693.145485768,10000000.0,11472693.145486778,1472693.1454867776,0.0,0.0,8.0,0.0,3549,3549,782,0.22034375880529727,124312554.990107,1484366.4507981595,0.01194059965154998,0.14843664507981594,0,4257,709098,medium_default,10000000.0,fixed_8_no_screening,Fixed 8% APR + no screening
Fin_fixed_8_no_screening_3,fixed_8,none,11337058.662224121,10000000.0,11337058.66221889,1337058.6622188892,0.0,0.0,8.0,0.0,3400,3400,797,0.23441176470588235,119271694.73320231,1510753.4368768663,0.012666487553951973,0.15107534368768663,0,4257,709098,medium_default,10000000.0,fixed_8_no_screening,Fixed 8% APR + no screening
Fin_fixed_8_no_screening_1,fixed_8,none,9937704.431179812,10000000.0,9937704.431178441,-62295.56882155873,62295.56882155873,0.0062295568821558725,8.0,0.0,3471,3471,1223,0.35234802650532987,121448069.58839233,3069597.7051037573,0.02527498144274449,0.3069597705103757,0,4279,709098,high_default,10000000.0,fixed_8_no_screening,Fixed 8% APR + no screening
Fin_fixed_8_no_screening_2,fixed_8,none,9915860.083697453,10000000.0,9915860.083702518,-84139.91629748233,84139.91629748233,0.008413991629748232,8.0,0.0,3507,3507,1261,0.35956658112346734,123292116.41872033,3120833.9318845174,0.025312518127968957,0.31208339318845174,0,4279,709098,high_default,10000000.0,fixed_8_no_screening,Fixed 8% APR + no screening
Fin_fixed_8_no_screening_3,fixed_8,none,9873422.534049783,10000000.0,9873422.534050059,-126577.46594994143,126577.46594994143,0.012657746594994143,8.0,0.0,3410,3410,1242,0.36422287390029323,119465957.98763935,3089519.2171361707,0.025861084355560355,0.3089519217136171,0,4279,709098,high_default,10000000.0,fixed_8_no_screening,Fixed 8% APR + no screening
