financier,apr_strategy,wholesaler_policy,final_wallet,initial_capital,final_capital,capital_change,capital_loss,capital_loss_rate,final_apr,final_utilization,loans_issued,closed_loans,defaults,default_count_rate,total_issued_principal,default_amount,default_amount_to_issued_rate,default_amount_to_initial_capital_rate,outstanding_loans,simulation_end_day,seed,default_scenario,capital_per_financier,strategy_key,strategy_label
Fin_rl_apr_fl_rl_screening_3,pure_rl,fl_rl,12248710.280604307,5000000.0,12248710.280604612,7248710.280604612,0.0,0.0,23.0,0.0,4218,4218,51,0.01209103840682788,148368440.84906906,102857.30247974477,0.0006932559369844598,0.020571460495948955,0,4257,709098,low_default,5000000.0,rl_apr_fl_rl_screening,RL APR + FL-RL (FedAvg) screening
Fin_rl_apr_fl_rl_screening_1,pure_rl,fl_rl,8864105.77391542,5000000.0,8864105.773913937,3864105.7739139367,0.0,0.0,6.0,0.0,2343,2343,120,0.05121638924455826,81995888.51238863,290503.61767862237,0.0035429046864310838,0.05810072353572447,0,4255,709098,medium_default,5000000.0,rl_apr_fl_rl_screening,RL APR + FL-RL (FedAvg) screening
Fin_rl_apr_fl_rl_screening_2,pure_rl,fl_rl,7787112.308771606,5000000.0,7787112.308770846,2787112.3087708456,0.0,0.0,7.0,0.0,1800,1800,197,0.10944444444444444,63262130.637842044,415294.0562726677,0.006564654906267855,0.08305881125453354,0,4255,709098,medium_default,5000000.0,rl_apr_fl_rl_screening,RL APR + FL-RL (FedAvg) screening
Fin_rl_apr_fl_rl_screening_3,pure_rl,fl_rl,12123388.059733286,5000000.0,12123388.059731694,7123388.059731694,0.0,0.0,18.0,0.0,3927,3927,81,0.020626432391138275,137371182.86671677,184470.32238312994,0.0013428604058983078,0.036894064476625986,0,4255,709098,medium_default,5000000.0,rl_apr_fl_rl_screening,RL APR + FL-RL (FedAvg) screening
Fin_rl_apr_fl_rl_screening_1,pure_rl,fl_rl,6474949.084445423,5000000.0,6474949.0844466565,1474949.0844466565,0.0,0.0,24.0,0.0,1246,1246,147,0.11797752808988764,43886066.75576388,490354.9436052621,0.011173362751649648,0.09807098872105242,0,4261,709098,high_default,5000000.0,rl_apr_fl_rl_screening,RL APR + FL-RL (FedAvg) screening
Fin_rl_apr_fl_rl_screening_2,pure_rl,fl_rl,7470587.229427562,5000000.0,7470587.229427908,2470587.2294279076,0.0,0.0,11.0,0.0,1921,1921,235,0.12233211868818324,66943486.98454726,651559.778439379,0.009732982367497233,0.1303119556878758,0,4261,709098,high_default,5000000.0,rl_apr_fl_rl_screening,RL APR + FL-RL (FedAvg) screening
Fin_rl_apr_fl_rl_screening_3,pure_rl,fl_rl,11073600.480498808,5000000.0,11073600.480499728,6073600.480499728,0.0,0.0,7.0,0.0,3727,3727,102,0.027367856184598874,129741293.89769,307600.9775114632,0.00237087952702266,0.061520195502292645,0,4261,709098,high_default,5000000.0,rl_apr_fl_rl_screening,RL APR + FL-RL (FedAvg) screening
Fin_rl_apr_fl_rl_screening_1,pure_rl,fl_rl,11938473.003489107,10000000.0,11938473.003486278,1938473.0034862775,0.0,0.0,16.0,0.0,1655,1655,0,0.0,57879988.806136854,0.0,0.0,0.0,0,4261,709098,none_default,10000000.0,rl_apr_fl_rl_screening,RL APR + FL-RL (FedAvg) screening
Fin_rl_apr_fl_rl_screening_2,pure_rl,fl_rl,13246529.985383704,10000000.0,13246529.98538939,3246529.985389389,0.0,0.0,6.0,0.0,2446,2446,0,0.0,86232862.80879813,0.0,0.0,0.0,0,4261,709098,none_default,10000000.0,rl_apr_fl_rl_screening,RL APR + FL-RL (FedAvg) screening
Fin_rl_apr_fl_rl_screening_3,pure_rl,fl_rl,18618560.426709346,10000000.0,18618560.426705904,8618560.426705904,0.0,0.0,6.0,0.0,6279,6279,0,0.0,219174043.54788828,0.0,0.0,0.0,0,4261,709098,none_default,10000000.0,rl_apr_fl_rl_screening,RL APR + FL-RL (FedAvg) screening
Fin_rl_apr_fl_rl_screening_1,pure_rl,fl_rl,11356461.620175457,10000000.0,11356461.620176462,1356461.6201764625,0.0,0.0,24.0,0.0,957,957,28,0.029258098223615466,33331559.785366315,73097.78692898134,0.0021930502922660627,0.007309778692898134,0,4255,709098,low_default,10000000.0,rl_apr_fl_rl_screening,RL APR + FL-RL (FedAvg) screening
Fin_rl_apr_fl_rl_screening_2,pure_rl,fl_rl,15365423.203780849,10000000.0,15365423.203777563,5365423.203777563,0.0,0.0,22.0,0.0,3134,3134,148,0.047223994894703254,109710346.41453913,253100.8845491965,0.0023069919366844223,0.02531008845491965,0,4255,709098,low_default,10000000.0,rl_apr_fl_rl_screening,RL APR + FL-RL (FedAvg) screening
Fin_rl_apr_fl_rl_screening_3,pure_rl,fl_rl,18853059.368281502,10000000.0,18853059.368270516,8853059.368270516,0.0,0.0,23.0,0.0,4931,4931,60,0.012167917258162644,173037821.07132864,86426.61640654609,0.0004994666245301356,0.008642661640654609,0,4255,709098,low_default,10000000.0,rl_apr_fl_rl_screening,RL APR + FL-RL (FedAvg) screening
Fin_rl_apr_fl_rl_screening_1,pure_rl,fl_rl,14552477.458857011,10000000.0,14552477.45885357,4552477.458853571,0.0,0.0,29.0,0.0,2807,2807,158,0.056287851799073745,98163147.15115541,382199.05362776184,0.0038935085591666795,0.03821990536277618,0,4263,709098,medium_default,10000000.0,rl_apr_fl_rl_screening,RL APR + FL-RL (FedAvg) screening
Fin_rl_apr_fl_rl_screening_2,pure_rl,fl_rl,13632282.78709098,10000000.0,13632282.787091624,3632282.787091624,0.0,0.0,7.0,0.0,2193,2193,138,0.06292749658002736,76992942.25078844,297893.45824969234,0.003869100849261827,0.029789345824969234,0,4263,709098,medium_default,10000000.0,rl_apr_fl_rl_screening,RL APR + FL-RL (FedAvg) screening
Fin_rl_apr_fl_rl_screening_3,pure_rl,fl_rl,15653244.468572494,10000000.0,15653244.468582172,5653244.468582172,0.0,0.0,9.0,0.0,3157,3157,84,0.026607538802660754,111009292.93971434,175211.82859026612,0.001578352802277717,0.01752118285902661,0,4263,709098,medium_default,10000000.0,rl_apr_fl_rl_screening,RL APR + FL-RL (FedAvg) screening
Fin_rl_apr_fl_rl_screening_1,pure_rl,fl_rl,11484682.69688106,10000000.0,11484682.69687877,1484682.6968787704,0.0,0.0,18.0,0.0,1307,1307,151,0.11553175210405509,45350015.73561486,516078.60706423834,0.011379899184002815,0.051607860706423835,0,4249,709098,high_default,10000000.0,rl_apr_fl_rl_screening,RL APR + FL-RL (FedAvg) screening
Fin_rl_apr_fl_rl_screening_2,pure_rl,fl_rl,11412056.872193262,10000000.0,11412056.872194089,1412056.872194089,0.0,0.0,28.0,0.0,1239,1239,175,0.14124293785310735,43815685.09146343,489996.8139799179,0.011183137110764555,0.04899968139799179,0,4249,709098,high_default,10000000.0,rl_apr_fl_rl_screening,RL APR + FL-RL (FedAvg) screening
Fin_rl_apr_fl_rl_screening_3,pure_rl,fl_rl,16493868.112198448,10000000.0,16493868.11219688,6493868.112196879,0.0,0.0,27.0,0.0,4038,4038,118,0.02922238732045567,142481633.3045089,356818.5474913631,0.0025043125855300774,0.03568185474913631,0,4249,709098,high_default,10000000.0,rl_apr_fl_rl_screening,RL APR + FL-RL (FedAvg) screening
