financier,apr_strategy,wholesaler_policy,final_wallet,initial_capital,final_capital,capital_change,capital_loss,capital_loss_rate,final_apr,final_utilization,loans_issued,closed_loans,defaults,default_count_rate,total_issued_principal,default_amount,default_amount_to_issued_rate,default_amount_to_initial_capital_rate,outstanding_loans,simulation_end_day,seed,default_scenario,capital_per_financier
Fin_rl_1,pure_rl,rl,4550351.532443391,1000000.0,4550351.532443678,3550351.532443678,0.0,0.0,6.0,0.0,1794,1794,40,0.0222965440356744,61470114.70234504,76864.71290961638,0.0012504403689795,0.0768647129096163,0,4267,436570,low_default,1000000.0
Fin_rl_2,pure_rl,rl,5410176.335133394,1000000.0,5410176.335133522,4410176.335133522,0.0,0.0,6.0,0.0,2476,2476,41,0.0165589660743134,84279120.76588732,82884.05496394781,0.0009834470769359,0.0828840549639478,0,4267,436570,low_default,1000000.0
Fin_rl_3,pure_rl,rl,4968679.402367857,1000000.0,4968679.40236798,3968679.40236798,0.0,0.0,6.0,0.0,1986,1986,54,0.0271903323262839,67431908.97118525,108975.87674739095,0.0016160876714013,0.1089758767473909,0,4267,436570,low_default,1000000.0
Fin_fl_rl_1,pure_rl,fl_rl,4999772.913230661,1000000.0,4999772.913230838,3999772.9132308383,0.0,0.0,6.0,0.0,2014,2014,28,0.0139026812313803,69974667.62251103,53606.3725158552,0.0007660825601207,0.0536063725158552,0,4259,436570,low_default,1000000.0
Fin_fl_rl_2,pure_rl,fl_rl,5084062.112776928,1000000.0,5084062.112777205,4084062.112777205,0.0,0.0,6.0,0.0,2233,2233,51,0.0228392297357814,77830734.92701462,107417.46983482504,0.0013801420471688,0.107417469834825,0,4259,436570,low_default,1000000.0
Fin_fl_rl_3,pure_rl,fl_rl,5236359.657305545,1000000.0,5236359.657305821,4236359.657305821,0.0,0.0,6.0,0.0,2445,2445,31,0.0126789366053169,81233195.05205798,60044.65581548191,0.0007391640298895,0.0600446558154819,0,4259,436570,low_default,1000000.0
Fin_rl_1,pure_rl,rl,3647502.1764844097,1000000.0,3647502.1764847934,2647502.1764847944,0.0,0.0,6.0,0.0,1849,1849,98,0.0530016224986479,62373903.693653576,197365.70848526648,0.0031642353099241,0.1973657084852665,0,4258,831197,low_default,1000000.0
Fin_rl_2,pure_rl,rl,4823616.807815435,1000000.0,4823616.807815102,3823616.807815102,0.0,0.0,6.0,0.0,2095,2095,42,0.0200477326968973,72053273.31862965,81353.65596788401,0.0011290764766248,0.081353655967884,0,4258,831197,low_default,1000000.0
Fin_rl_3,pure_rl,rl,6128416.12156443,1000000.0,6128416.121564926,5128416.121564926,0.0,0.0,6.0,0.0,2397,2397,39,0.016270337922403,82178738.62012021,83797.62545413087,0.0010196995824126,0.0837976254541308,0,4258,831197,low_default,1000000.0
Fin_fl_rl_1,pure_rl,fl_rl,3577592.777776538,1000000.0,3577592.777776697,2577592.777776697,0.0,0.0,6.0,0.0,1721,1721,85,0.0493898895990703,57974560.08305123,191942.3075358116,0.0033108023115802,0.1919423075358116,0,4278,831197,low_default,1000000.0
Fin_fl_rl_2,pure_rl,fl_rl,5101198.2879660735,1000000.0,5101198.287966117,4101198.287966117,0.0,0.0,6.0,0.0,2208,2208,65,0.0294384057971014,78274946.12313023,130737.77304098036,0.0016702377902033,0.1307377730409803,0,4278,831197,low_default,1000000.0
Fin_fl_rl_3,pure_rl,fl_rl,6103607.735309134,1000000.0,6103607.735309542,5103607.735309542,0.0,0.0,6.0,0.0,2917,2917,24,0.0082276311278711,96757531.37502477,48359.89493388443,0.0004998049686328,0.0483598949338844,0,4278,831197,low_default,1000000.0
