financier,apr_strategy,wholesaler_policy,final_wallet,initial_capital,final_capital,capital_change,capital_loss,capital_loss_rate,final_apr,final_utilization,loans_issued,closed_loans,defaults,default_count_rate,total_issued_principal,default_amount,default_amount_to_issued_rate,default_amount_to_initial_capital_rate,outstanding_loans,simulation_end_day,seed,default_scenario,capital_per_financier,strategy_key,strategy_label
Fin_fixed_8_no_screening_1,fixed_8,none,2378887.762330874,1000000.0,2378887.762330874,1378887.7623308739,0.0,0.0,8.0,0.0,1926,1926,0,0.0,60657960.99929145,0.0,0.0,0.0,0,4239,831197,none_default,1000000.0,fixed_8_no_screening,Fixed 8% APR + no screening
Fin_fixed_8_no_screening_2,fixed_8,none,2374333.719574147,1000000.0,2374333.71957412,1374333.71957412,0.0,0.0,8.0,0.0,1914,1914,0,0.0,60589738.44922185,0.0,0.0,0.0,0,4239,831197,none_default,1000000.0,fixed_8_no_screening,Fixed 8% APR + no screening
Fin_fixed_8_no_screening_3,fixed_8,none,2377652.0579261393,1000000.0,2377652.0579261133,1377652.0579261133,0.0,0.0,8.0,0.0,1945,1945,0,0.0,60719013.04793526,0.0,0.0,0.0,0,4239,831197,none_default,1000000.0,fixed_8_no_screening,Fixed 8% APR + no screening
Fin_fixed_8_no_screening_1,fixed_8,none,1920480.9618617245,1000000.0,1920480.96186171,920480.9618617101,0.0,0.0,8.0,0.0,1697,1697,233,0.13730111962286387,52329479.797994785,302923.0933914174,0.005788765616642441,0.30292309339141743,0,4251,831197,low_default,1000000.0,fixed_8_no_screening,Fixed 8% APR + no screening
Fin_fixed_8_no_screening_2,fixed_8,none,1954940.0247706715,1000000.0,1954940.0247706848,954940.0247706848,0.0,0.0,8.0,0.0,1742,1742,227,0.13030998851894374,53593230.94683158,292469.24527871347,0.005457204951290667,0.2924692452787135,0,4251,831197,low_default,1000000.0,fixed_8_no_screening,Fixed 8% APR + no screening
Fin_fixed_8_no_screening_3,fixed_8,none,1971705.0401132307,1000000.0,1971705.0401132284,971705.0401132284,0.0,0.0,8.0,0.0,1746,1746,208,0.11912943871706758,53711746.81191763,275849.7916526281,0.005135744190531934,0.27584979165262813,0,4251,831197,low_default,1000000.0,fixed_8_no_screening,Fixed 8% APR + no screening
Fin_fixed_8_no_screening_1,fixed_8,none,1567669.6318302501,1000000.0,1567669.6318302513,567669.6318302513,0.0,0.0,8.0,0.0,1557,1557,345,0.22157996146435452,46466137.04196736,541965.5623149791,0.011663667281519137,0.5419655623149792,0,4284,831197,medium_default,1000000.0,fixed_8_no_screening,Fixed 8% APR + no screening
Fin_fixed_8_no_screening_2,fixed_8,none,1540145.8660689467,1000000.0,1540145.8660689136,540145.8660689136,0.0,0.0,8.0,0.0,1529,1529,345,0.22563767168083715,46101844.39882699,562015.528367929,0.012190738476880307,0.562015528367929,0,4284,831197,medium_default,1000000.0,fixed_8_no_screening,Fixed 8% APR + no screening
Fin_fixed_8_no_screening_3,fixed_8,none,1508506.5757166806,1000000.0,1508506.5757166848,508506.5757166848,0.0,0.0,8.0,0.0,1524,1524,360,0.23622047244094488,45641516.28478838,588893.5065494019,0.01290258419275328,0.5888935065494019,0,4284,831197,medium_default,1000000.0,fixed_8_no_screening,Fixed 8% APR + no screening
Fin_fixed_8_no_screening_1,fixed_8,none,951581.4055724557,1000000.0,951581.4055724692,-48418.59442753077,48418.59442753077,0.04841859442753077,8.0,0.0,1234,1234,451,0.36547811993517015,35244984.59736081,923313.1713500322,0.026197008791406056,0.9233131713500322,0,4280,831197,high_default,1000000.0,fixed_8_no_screening,Fixed 8% APR + no screening
