financier,apr_strategy,wholesaler_policy,final_wallet,initial_capital,final_capital,capital_change,capital_loss,capital_loss_rate,final_apr,final_utilization,loans_issued,closed_loans,defaults,default_count_rate,total_issued_principal,default_amount,default_amount_to_issued_rate,default_amount_to_initial_capital_rate,outstanding_loans,simulation_end_day,seed,default_scenario,capital_per_financier,strategy_key,strategy_label
Fin_fixed_10_no_screening_1,fixed_10,none,2954845.5431827544,1000000.0,2954845.5431828285,1954845.5431828285,0.0,0.0,10.0,0.0,2122,2122,0,0.0,68453605.81638889,0.0,0.0,0.0,0,4253,831197,none_default,1000000.0,fixed_10_no_screening,Fixed 10% APR + no screening
Fin_fixed_10_no_screening_2,fixed_10,none,2949261.524158968,1000000.0,2949261.524159045,1949261.524159045,0.0,0.0,10.0,0.0,2127,2127,0,0.0,68262330.91201138,0.0,0.0,0.0,0,4253,831197,none_default,1000000.0,fixed_10_no_screening,Fixed 10% APR + no screening
Fin_fixed_10_no_screening_3,fixed_10,none,2951401.749530321,1000000.0,2951401.7495304206,1951401.7495304206,0.0,0.0,10.0,0.0,2113,2113,0,0.0,68151892.85713877,0.0,0.0,0.0,0,4253,831197,none_default,1000000.0,fixed_10_no_screening,Fixed 10% APR + no screening
Fin_fixed_10_no_screening_1,fixed_10,none,2374499.7259994494,1000000.0,2374499.725999465,1374499.7259994652,0.0,0.0,10.0,0.0,1893,1893,230,0.12150026413100898,59207862.367070645,358109.00230317045,0.0060483352714712805,0.35810900230317044,0,4258,831197,low_default,1000000.0,fixed_10_no_screening,Fixed 10% APR + no screening
Fin_fixed_10_no_screening_2,fixed_10,none,2362738.9345268495,1000000.0,2362738.934526832,1362738.9345268318,0.0,0.0,10.0,0.0,1897,1897,236,0.12440695835529784,59436456.546750456,385951.07203533244,0.006493507427243042,0.38595107203533247,0,4258,831197,low_default,1000000.0,fixed_10_no_screening,Fixed 10% APR + no screening
Fin_fixed_10_no_screening_3,fixed_10,none,2343792.6992110847,1000000.0,2343792.699211136,1343792.699211136,0.0,0.0,10.0,0.0,1903,1903,241,0.12664214398318444,58676736.76688477,384730.14557553595,0.00655677474199051,0.384730145575536,0,4258,831197,low_default,1000000.0,fixed_10_no_screening,Fixed 10% APR + no screening
Fin_fixed_10_no_screening_1,fixed_10,none,1745432.625760543,1000000.0,1745432.625760512,745432.625760512,0.0,0.0,10.0,0.0,1617,1617,393,0.24304267161410018,49031074.22919153,731214.3315547829,0.014913283933710785,0.7312143315547829,0,4268,831197,medium_default,1000000.0,fixed_10_no_screening,Fixed 10% APR + no screening
Fin_fixed_10_no_screening_2,fixed_10,none,1780640.7724384503,1000000.0,1780640.7724383944,780640.7724383944,0.0,0.0,10.0,0.0,1645,1645,376,0.22857142857142856,50082928.058762,723123.7618384877,0.014438528054710598,0.7231237618384877,0,4268,831197,medium_default,1000000.0,fixed_10_no_screening,Fixed 10% APR + no screening
Fin_fixed_10_no_screening_3,fixed_10,none,1826288.267193161,1000000.0,1826288.2671931752,826288.2671931752,0.0,0.0,10.0,0.0,1667,1667,380,0.22795440911817635,50685689.10680456,704643.0556879693,0.013902209244963604,0.7046430556879694,0,4268,831197,medium_default,1000000.0,fixed_10_no_screening,Fixed 10% APR + no screening
Fin_fixed_10_no_screening_1,fixed_10,none,1007558.2937392552,1000000.0,1007558.2937392287,7558.293739228742,0.0,0.0,10.0,0.0,1266,1266,476,0.37598736176935227,36454489.784940965,1117645.3417800867,0.030658647216666748,1.1176453417800867,0,4269,831197,high_default,1000000.0,fixed_10_no_screening,Fixed 10% APR + no screening
Fin_fixed_10_no_screening_2,fixed_10,none,1203730.188794955,1000000.0,1203730.1887949775,203730.1887949775,0.0,0.0,10.0,0.0,1348,1348,451,0.33456973293768544,39584612.36594687,1023462.607252479,0.025855062007198656,1.0234626072524788,0,4269,831197,high_default,1000000.0,fixed_10_no_screening,Fixed 10% APR + no screening
Fin_fixed_10_no_screening_3,fixed_10,none,1144876.0424461558,1000000.0,1144876.042446171,144876.04244617093,0.0,0.0,10.0,0.0,1355,1355,484,0.35719557195571955,39340415.3959879,1087634.0469540176,0.027646735196012677,1.0876340469540176,0,4269,831197,high_default,1000000.0,fixed_10_no_screening,Fixed 10% APR + no screening
Fin_fixed_10_no_screening_1,fixed_10,none,8399981.151056062,5000000.0,8399981.15105673,3399981.1510567293,0.0,0.0,10.0,0.0,3435,3435,0,0.0,119049127.62769209,0.0,0.0,0.0,0,4248,831197,none_default,5000000.0,fixed_10_no_screening,Fixed 10% APR + no screening
Fin_fixed_10_no_screening_2,fixed_10,none,8483678.372321913,5000000.0,8483678.37232398,3483678.3723239806,0.0,0.0,10.0,0.0,3487,3487,0,0.0,121987998.01054516,0.0,0.0,0.0,0,4248,831197,none_default,5000000.0,fixed_10_no_screening,Fixed 10% APR + no screening
Fin_fixed_10_no_screening_3,fixed_10,none,8450379.787391974,5000000.0,8450379.787391173,3450379.7873911727,0.0,0.0,10.0,0.0,3467,3467,0,0.0,120691155.65688609,0.0,0.0,0.0,0,4248,831197,none_default,5000000.0,fixed_10_no_screening,Fixed 10% APR + no screening
