financier,apr_strategy,wholesaler_policy,final_wallet,initial_capital,final_capital,capital_change,capital_loss,capital_loss_rate,final_apr,final_utilization,loans_issued,closed_loans,defaults,default_count_rate,total_issued_principal,default_amount,default_amount_to_issued_rate,default_amount_to_initial_capital_rate,outstanding_loans,simulation_end_day,seed,default_scenario,capital_per_financier,strategy_key,strategy_label
Fin_fixed_6_no_screening_2,fixed_6,none,4489883.717385149,5000000.0,4489883.717384996,-510116.2826150041,510116.2826150041,0.10202325652300082,6.0,0.0,3476,3476,1254,0.36075949367088606,121432284.85221826,2743831.352491166,0.022595567198874487,0.5487662704982332,0,4272,831197,high_default,5000000.0,fixed_6_no_screening,Fixed 6% APR + no screening
Fin_fixed_6_no_screening_3,fixed_6,none,4509533.24603945,5000000.0,4509533.246039842,-490466.75396015774,490466.75396015774,0.09809335079203155,6.0,0.0,3502,3502,1244,0.355225585379783,122732015.04917455,2753637.9050619295,0.02243618263709465,0.550727581012386,0,4272,831197,high_default,5000000.0,fixed_6_no_screening,Fixed 6% APR + no screening
Fin_fixed_6_no_screening_1,fixed_6,none,12008840.525522325,10000000.0,12008840.525525823,2008840.5255258232,0.0,0.0,6.0,0.0,3435,3435,0,0.0,119049127.62769209,0.0,0.0,0.0,0,4244,831197,none_default,10000000.0,fixed_6_no_screening,Fixed 6% APR + no screening
Fin_fixed_6_no_screening_2,fixed_6,none,12058303.067954322,10000000.0,12058303.067952508,2058303.067952508,0.0,0.0,6.0,0.0,3487,3487,0,0.0,121987998.01054516,0.0,0.0,0.0,0,4244,831197,none_default,10000000.0,fixed_6_no_screening,Fixed 6% APR + no screening
Fin_fixed_6_no_screening_3,fixed_6,none,12038602.9616321,10000000.0,12038602.961629234,2038602.9616292343,0.0,0.0,6.0,0.0,3467,3467,0,0.0,120691155.65688609,0.0,0.0,0.0,0,4244,831197,none_default,10000000.0,fixed_6_no_screening,Fixed 6% APR + no screening
Fin_fixed_6_no_screening_1,fixed_6,none,11547633.175864015,10000000.0,11547633.17586376,1547633.1758637596,0.0,0.0,6.0,0.0,3434,3434,420,0.12230634828188701,119539110.8043939,513749.77226012835,0.004297754674625239,0.051374977226012836,0,4292,831197,low_default,10000000.0,fixed_6_no_screening,Fixed 6% APR + no screening
Fin_fixed_6_no_screening_2,fixed_6,none,11553231.03882531,10000000.0,11553231.038828913,1553231.0388289131,0.0,0.0,6.0,0.0,3465,3465,458,0.13217893217893217,121329849.60368714,553711.684844568,0.00456368887502306,0.0553711684844568,0,4292,831197,low_default,10000000.0,fixed_6_no_screening,Fixed 6% APR + no screening
Fin_fixed_6_no_screening_3,fixed_6,none,11526057.951583428,10000000.0,11526057.951586135,1526057.9515861347,0.0,0.0,6.0,0.0,3445,3445,459,0.1332365747460087,120093693.16867377,559090.0008466664,0.004655448476061223,0.05590900008466664,0,4292,831197,low_default,10000000.0,fixed_6_no_screening,Fixed 6% APR + no screening
Fin_fixed_6_no_screening_1,fixed_6,none,10837296.95423839,10000000.0,10837296.954240102,837296.9542401023,0.0,0.0,6.0,0.0,3407,3407,793,0.23275609040211329,119068146.14778854,1284530.215050241,0.010788193623640278,0.1284530215050241,0,4275,831197,medium_default,10000000.0,fixed_6_no_screening,Fixed 6% APR + no screening
Fin_fixed_6_no_screening_2,fixed_6,none,10831994.879094137,10000000.0,10831994.879096955,831994.8790969551,0.0,0.0,6.0,0.0,3447,3447,782,0.22686393965767335,120116927.90719302,1292038.804255303,0.010756508901506224,0.1292038804255303,0,4275,831197,medium_default,10000000.0,fixed_6_no_screening,Fixed 6% APR + no screening
Fin_fixed_6_no_screening_3,fixed_6,none,10832337.347922385,10000000.0,10832337.347920302,832337.3479203023,0.0,0.0,6.0,0.0,3510,3510,821,0.23390313390313391,122288900.97182615,1350279.970452702,0.0110417213640982,0.1350279970452702,0,4275,831197,medium_default,10000000.0,fixed_6_no_screening,Fixed 6% APR + no screening
Fin_fixed_6_no_screening_1,fixed_6,none,9457326.002159394,10000000.0,9457326.002160162,-542673.9978398383,542673.9978398383,0.05426739978398382,6.0,0.0,3412,3412,1242,0.36400937866354044,118915539.62480062,2736676.312549091,0.023013613874046945,0.2736676312549091,0,4272,831197,high_default,10000000.0,fixed_6_no_screening,Fixed 6% APR + no screening
Fin_fixed_6_no_screening_2,fixed_6,none,9489883.717385026,10000000.0,9489883.717384994,-510116.28261500597,510116.28261500597,0.051011628261500595,6.0,0.0,3476,3476,1254,0.36075949367088606,121432284.85221826,2743831.352491166,0.022595567198874487,0.2743831352491166,0,4272,831197,high_default,10000000.0,fixed_6_no_screening,Fixed 6% APR + no screening
Fin_fixed_6_no_screening_3,fixed_6,none,9509533.246047802,10000000.0,9509533.246039841,-490466.7539601587,490466.7539601587,0.04904667539601587,6.0,0.0,3502,3502,1244,0.355225585379783,122732015.04917455,2753637.9050619295,0.02243618263709465,0.275363790506193,0,4272,831197,high_default,10000000.0,fixed_6_no_screening,Fixed 6% APR + no screening
