financier,apr_strategy,wholesaler_policy,final_wallet,initial_capital,final_capital,capital_change,capital_loss,capital_loss_rate,final_apr,final_utilization,loans_issued,closed_loans,defaults,default_count_rate,total_issued_principal,default_amount,default_amount_to_issued_rate,default_amount_to_initial_capital_rate,outstanding_loans,simulation_end_day,seed,default_scenario,capital_per_financier,strategy_key,strategy_label
Fin_rl_apr_no_screening_2,pure_rl,none,6276890.62628295,5000000.0,6276890.626284129,1276890.626284129,0.0,0.0,8.0,0.0,2413,2413,320,0.1326150020721094,84604915.42014958,441043.0684362401,0.0052129721570669035,0.08820861368724801,0,4281,831197,low_default,5000000.0,rl_apr_no_screening,RL APR + no screening
Fin_rl_apr_no_screening_3,pure_rl,none,8874601.634111844,5000000.0,8874601.634112822,3874601.634112822,0.0,0.0,7.0,0.0,5348,5348,674,0.12602842183994017,186883524.9318541,1105285.870899573,0.005914303421356209,0.2210571741799146,0,4281,831197,low_default,5000000.0,rl_apr_no_screening,RL APR + no screening
Fin_rl_apr_no_screening_1,pure_rl,none,6056016.849392894,5000000.0,6056016.849393055,1056016.8493930548,0.0,0.0,8.0,0.0,3746,3746,869,0.23198077949813134,130783359.14714065,1509525.6855950437,0.011542184689542339,0.30190513711900874,0,4290,831197,medium_default,5000000.0,rl_apr_no_screening,RL APR + no screening
Fin_rl_apr_no_screening_2,pure_rl,none,6000851.501300491,5000000.0,6000851.501301319,1000851.5013013193,0.0,0.0,8.0,0.0,3144,3144,729,0.2318702290076336,110699990.45943221,1286204.808825041,0.011618833962739963,0.2572409617650082,0,4290,831197,medium_default,5000000.0,rl_apr_no_screening,RL APR + no screening
Fin_rl_apr_no_screening_3,pure_rl,none,6107415.971364208,5000000.0,6107415.971365545,1107415.971365545,0.0,0.0,8.0,0.0,3462,3462,801,0.231369150779896,120925621.8269361,1396016.3532300221,0.01154442153895181,0.2792032706460044,0,4290,831197,medium_default,5000000.0,rl_apr_no_screening,RL APR + no screening
Fin_rl_apr_no_screening_1,pure_rl,none,4925109.878521664,5000000.0,4925109.878522511,-74890.12147748936,74890.12147748936,0.014978024295497872,11.0,0.0,2361,2361,842,0.3566285472257518,82602759.72457103,1975501.1853751817,0.02391568020199631,0.39510023707503633,0,4269,831197,high_default,5000000.0,rl_apr_no_screening,RL APR + no screening
Fin_rl_apr_no_screening_2,pure_rl,none,4871608.646967518,5000000.0,4871608.646967661,-128391.35303233936,128391.35303233936,0.025678270606467872,7.0,0.0,3862,3862,1386,0.3588814085965821,135068729.57305858,3414250.1292162663,0.025277872532068948,0.6828500258432533,0,4269,831197,high_default,5000000.0,rl_apr_no_screening,RL APR + no screening
Fin_rl_apr_no_screening_3,pure_rl,none,4847008.615315832,5000000.0,4847008.615315053,-152991.38468494732,152991.38468494732,0.030598276936989462,7.0,0.0,4163,4163,1494,0.35887581071342783,144499477.6634359,3643365.1962846974,0.02521369111638397,0.7286730392569395,0,4269,831197,high_default,5000000.0,rl_apr_no_screening,RL APR + no screening
Fin_rl_apr_no_screening_1,pure_rl,none,10343770.768460758,10000000.0,10343770.768460408,343770.76846040785,0.0,0.0,21.0,0.0,494,494,0,0.0,17717101.344130192,0.0,0.0,0.0,0,4256,831197,none_default,10000000.0,rl_apr_no_screening,RL APR + no screening
Fin_rl_apr_no_screening_2,pure_rl,none,15270021.704328597,10000000.0,15270021.704328526,5270021.704328526,0.0,0.0,14.0,0.0,4614,4614,0,0.0,160667731.83660054,0.0,0.0,0.0,0,4256,831197,none_default,10000000.0,rl_apr_no_screening,RL APR + no screening
Fin_rl_apr_no_screening_3,pure_rl,none,15983127.104472172,10000000.0,15983127.104479179,5983127.104479179,0.0,0.0,17.0,0.0,5309,5309,0,0.0,185279096.1801356,0.0,0.0,0.0,0,4256,831197,none_default,10000000.0,rl_apr_no_screening,RL APR + no screening
Fin_rl_apr_no_screening_1,pure_rl,none,11600447.67704852,10000000.0,11600447.677052142,1600447.677052142,0.0,0.0,6.0,0.0,3615,3615,481,0.1330567081604426,126645517.45269585,592905.699923459,0.004681616150724947,0.059290569992345894,0,4244,831197,low_default,10000000.0,rl_apr_no_screening,RL APR + no screening
Fin_rl_apr_no_screening_2,pure_rl,none,11385838.240729501,10000000.0,11385838.24072969,1385838.2407296896,0.0,0.0,7.0,0.0,3124,3124,410,0.13124199743918052,109325675.68939784,511077.13788022834,0.004674813438448215,0.051107713788022834,0,4244,831197,low_default,10000000.0,rl_apr_no_screening,RL APR + no screening
Fin_rl_apr_no_screening_3,pure_rl,none,11669987.04177682,10000000.0,11669987.041774089,1669987.0417740885,0.0,0.0,6.0,0.0,3644,3644,433,0.11882546652030736,127267625.29163869,533563.541531774,0.0041924530320188854,0.053356354153177396,0,4244,831197,low_default,10000000.0,rl_apr_no_screening,RL APR + no screening
Fin_rl_apr_no_screening_1,pure_rl,none,11026610.01183376,10000000.0,11026610.011836933,1026610.011836933,0.0,0.0,7.0,0.0,3605,3605,832,0.2307905686546463,126439844.41166562,1391590.8832184053,0.011005952195635682,0.13915908832184054,0,4267,831197,medium_default,10000000.0,rl_apr_no_screening,RL APR + no screening
Fin_rl_apr_no_screening_2,pure_rl,none,11044618.858285291,10000000.0,11044618.858285623,1044618.8582856227,0.0,0.0,9.0,0.0,3608,3608,844,0.23392461197339245,126786540.85086857,1452408.946214624,0.011455545174333653,0.1452408946214624,0,4267,831197,medium_default,10000000.0,rl_apr_no_screening,RL APR + no screening
Fin_rl_apr_no_screening_3,pure_rl,none,10935943.07577207,10000000.0,10935943.075770127,935943.0757701267,0.0,0.0,6.0,0.0,3161,3161,712,0.22524517557734894,111181977.49722573,1252947.8880560205,0.011269343433716895,0.12529478880560205,0,4267,831197,medium_default,10000000.0,rl_apr_no_screening,RL APR + no screening
Fin_rl_apr_no_screening_1,pure_rl,none,9915724.318595374,10000000.0,9915724.318595724,-84275.68140427582,84275.68140427582,0.008427568140427583,6.0,0.0,2705,2705,951,0.35157116451016635,94221734.36259781,2386600.3934177593,0.02532961645805941,0.23866003934177593,0,4280,831197,high_default,10000000.0,rl_apr_no_screening,RL APR + no screening
Fin_rl_apr_no_screening_2,pure_rl,none,9966161.80339918,10000000.0,9966161.803399753,-33838.196600247175,33838.196600247175,0.0033838196600247173,12.0,0.0,2293,2293,835,0.36415176624509377,80053125.42234291,2011043.475024086,0.025121361151288688,0.2011043475024086,0,4280,831197,high_default,10000000.0,rl_apr_no_screening,RL APR + no screening
Fin_rl_apr_no_screening_3,pure_rl,none,9757790.47034953,10000000.0,9757790.47034657,-242209.52965342999,242209.52965342999,0.024220952965342997,28.0,0.0,5358,5358,1913,0.35703620754012694,187377303.63432992,4635997.908747856,0.024741512546231782,0.46359979087478553,0,4280,831197,high_default,10000000.0,rl_apr_no_screening,RL APR + no screening
