financier,apr_strategy,wholesaler_policy,final_wallet,initial_capital,final_capital,capital_change,capital_loss,capital_loss_rate,final_apr,final_utilization,loans_issued,closed_loans,defaults,default_count_rate,total_issued_principal,default_amount,default_amount_to_issued_rate,default_amount_to_initial_capital_rate,outstanding_loans,simulation_end_day,seed,default_scenario,capital_per_financier
Fin_fl_rl_1,pure_rl,fl_rl,3948710.5239924225,1000000.0,3948710.523992586,2948710.523992586,0.0,0.0,6.0,0.0,1882,1882,0,0.0,64370888.33917037,0.0,0.0,0.0,0,4246,812077,none_default,1000000.0
Fin_fl_rl_2,pure_rl,fl_rl,6252148.120503092,1000000.0,6252148.120503287,5252148.120503287,0.0,0.0,6.0,0.0,2851,2851,0,0.0,95582424.61854094,0.0,0.0,0.0,0,4246,812077,none_default,1000000.0
Fin_fl_rl_3,pure_rl,fl_rl,5153557.8236850845,1000000.0,5153557.823685083,4153557.8236850826,0.0,0.0,6.0,0.0,2585,2585,0,0.0,85853278.3936027,0.0,0.0,0.0,0,4246,812077,none_default,1000000.0
Fin_fl_rl_prox_1,pure_rl,fl_rl_prox,3575777.320886221,1000000.0,3575777.3208860448,2575777.3208860448,0.0,0.0,6.0,0.0,1414,1414,0,0.0,49369332.56430707,0.0,0.0,0.0,0,4250,812077,none_default,1000000.0
Fin_fl_rl_prox_2,pure_rl,fl_rl_prox,5411484.488072259,1000000.0,5411484.48807262,4411484.48807262,0.0,0.0,6.0,0.0,2687,2687,0,0.0,86763575.40507878,0.0,0.0,0.0,0,4250,812077,none_default,1000000.0
Fin_fl_rl_prox_3,pure_rl,fl_rl_prox,7488464.627194452,1000000.0,7488464.627194049,6488464.627194049,0.0,0.0,6.0,0.0,3226,3226,0,0.0,112162757.91546077,0.0,0.0,0.0,0,4250,812077,none_default,1000000.0
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,5369257.294127886,1000000.0,5369257.294127367,4369257.294127367,0.0,0.0,6.0,0.0,2112,2112,0,0.0,75756104.24115993,0.0,0.0,0.0,0,4255,812077,none_default,1000000.0
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,5060685.918448736,1000000.0,5060685.918449035,4060685.918449035,0.0,0.0,6.0,0.0,2743,2743,0,0.0,88721219.56418934,0.0,0.0,0.0,0,4255,812077,none_default,1000000.0
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,5190118.783045902,1000000.0,5190118.783046136,4190118.7830461357,0.0,0.0,6.0,0.0,2658,2658,0,0.0,88632076.00136529,0.0,0.0,0.0,0,4255,812077,none_default,1000000.0
Fin_fl_rl_1,pure_rl,fl_rl,4297335.586096195,1000000.0,4297335.586096078,3297335.586096078,0.0,0.0,6.0,0.0,2184,2184,24,0.01098901098901099,73795569.95867996,47084.326808752245,0.0006380373081353796,0.04708432680875224,0,4263,812077,low_default,1000000.0
Fin_fl_rl_2,pure_rl,fl_rl,4077543.2347949883,1000000.0,4077543.234794268,3077543.234794268,0.0,0.0,6.0,0.0,1691,1691,29,0.01714961561206387,58648260.703727156,55559.234454863436,0.0009473296187849709,0.05555923445486344,0,4263,812077,low_default,1000000.0
Fin_fl_rl_3,pure_rl,fl_rl,5819859.420750378,1000000.0,5819859.420750178,4819859.420750178,0.0,0.0,6.0,0.0,2579,2579,14,0.005428460643660334,87593256.98450643,23369.05664849427,0.00026679058928734444,0.023369056648494268,0,4263,812077,low_default,1000000.0
