financier,apr_strategy,wholesaler_policy,final_wallet,initial_capital,final_capital,capital_change,capital_loss,capital_loss_rate,final_apr,final_utilization,loans_issued,closed_loans,defaults,default_count_rate,total_issued_principal,default_amount,default_amount_to_issued_rate,default_amount_to_initial_capital_rate,outstanding_loans,simulation_end_day,seed,default_scenario,capital_per_financier
Fin_rl_1,pure_rl,rl,4873361.969991536,1000000.0,4873361.969992016,3873361.9699920164,0.0,0.0,6.0,0.0,2212,2212,0,0.0,75977139.37648207,0.0,0.0,0.0,0,4253,482321,none_default,1000000.0
Fin_rl_2,pure_rl,rl,4711547.116174114,1000000.0,4711547.116174259,3711547.116174259,0.0,0.0,15.0,0.0,2244,2244,0,0.0,76406180.97632177,0.0,0.0,0.0,0,4253,482321,none_default,1000000.0
Fin_rl_3,pure_rl,rl,6688883.027963149,1000000.0,6688883.027963547,5688883.027963547,0.0,0.0,6.0,0.0,3023,3023,0,0.0,99242339.99377842,0.0,0.0,0.0,0,4253,482321,none_default,1000000.0
Fin_fl_rl_1,pure_rl,fl_rl,5321326.319501511,1000000.0,5321326.319501203,4321326.319501203,0.0,0.0,6.0,0.0,2512,2512,0,0.0,86201159.52988671,0.0,0.0,0.0,0,4266,482321,none_default,1000000.0
Fin_fl_rl_2,pure_rl,fl_rl,6227941.7848797515,1000000.0,6227941.784880988,5227941.784880988,0.0,0.0,15.0,0.0,2926,2926,0,0.0,98892941.00590986,0.0,0.0,0.0,0,4266,482321,none_default,1000000.0
Fin_fl_rl_3,pure_rl,fl_rl,4816126.253119373,1000000.0,4816126.253119357,3816126.253119357,0.0,0.0,6.0,0.0,2336,2336,0,0.0,77831429.02920943,0.0,0.0,0.0,0,4266,482321,none_default,1000000.0
Fin_rl_1,pure_rl,rl,5401763.696223368,1000000.0,5401763.69622349,4401763.69622349,0.0,0.0,6.0,0.0,2414,2414,48,0.01988400994200497,83804646.40658405,98781.18922936983,0.0011787077860829583,0.09878118922936983,0,4271,482321,low_default,1000000.0
Fin_rl_2,pure_rl,rl,3029778.582216923,1000000.0,3029778.582217013,2029778.582217013,0.0,0.0,14.0,0.0,1454,1454,151,0.10385144429160935,48726893.879298836,270255.1414119623,0.0055463240091069635,0.2702551414119623,0,4271,482321,low_default,1000000.0
Fin_rl_3,pure_rl,rl,6348145.542685548,1000000.0,6348145.542686554,5348145.542686554,0.0,0.0,6.0,0.0,2754,2754,20,0.007262164124909223,93467328.70539388,32121.134808111554,0.0003436616329258363,0.03212113480811155,0,4271,482321,low_default,1000000.0
Fin_fl_rl_1,pure_rl,fl_rl,5077026.038906367,1000000.0,5077026.038905758,4077026.0389057584,0.0,0.0,6.0,0.0,2228,2228,47,0.0210951526032316,77255698.6797226,102085.09622378372,0.001321392440536922,0.10208509622378373,0,4250,482321,low_default,1000000.0
Fin_fl_rl_2,pure_rl,fl_rl,3603912.4117361456,1000000.0,3603912.4117361796,2603912.4117361796,0.0,0.0,7.0,0.0,1506,1506,106,0.0703851261620186,51636558.17745515,233193.42757348117,0.004516052885865946,0.23319342757348116,0,4250,482321,low_default,1000000.0
Fin_fl_rl_3,pure_rl,fl_rl,6796890.2412913665,1000000.0,6796890.2412915,5796890.2412915,0.0,0.0,6.0,0.0,2993,2993,38,0.01269629134647511,100144264.08890095,80834.62468298271,0.000807181773398659,0.08083462468298272,0,4250,482321,low_default,1000000.0
