financier,apr_strategy,wholesaler_policy,final_wallet,initial_capital,final_capital,capital_change,capital_loss,capital_loss_rate,final_apr,final_utilization,loans_issued,closed_loans,defaults,default_count_rate,total_issued_principal,default_amount,default_amount_to_issued_rate,default_amount_to_initial_capital_rate,outstanding_loans,simulation_end_day,seed,default_scenario,capital_per_financier
Fin_rl_1,pure_rl,rl,5489919.516013145,1000000.0,5489919.516013798,4489919.516013798,0.0,0.0,6.0,0.0,2725,2725,0,0.0,90231653.82733418,0.0,0.0,0.0,0,4243,259901,none_default,1000000.0
Fin_rl_2,pure_rl,rl,4801881.324838605,1000000.0,4801881.324838577,3801881.324838577,0.0,0.0,6.0,0.0,2139,2139,0,0.0,73813836.13940914,0.0,0.0,0.0,0,4243,259901,none_default,1000000.0
Fin_rl_3,pure_rl,rl,6493448.086190242,1000000.0,6493448.086189905,5493448.086189905,0.0,0.0,10.0,0.0,3089,3089,0,0.0,106684873.84621258,0.0,0.0,0.0,0,4243,259901,none_default,1000000.0
Fin_fl_rl_1,pure_rl,fl_rl,5588051.35100982,1000000.0,5588051.351010146,4588051.351010146,0.0,0.0,6.0,0.0,2514,2514,0,0.0,85847944.37918457,0.0,0.0,0.0,0,4249,259901,none_default,1000000.0
Fin_fl_rl_2,pure_rl,fl_rl,5621731.343506176,1000000.0,5621731.343505535,4621731.343505535,0.0,0.0,6.0,0.0,2855,2855,0,0.0,92593662.76130705,0.0,0.0,0.0,0,4249,259901,none_default,1000000.0
Fin_fl_rl_3,pure_rl,fl_rl,6018744.348583662,1000000.0,6018744.348583349,5018744.348583349,0.0,0.0,10.0,0.0,2624,2624,0,0.0,93389764.47224158,0.0,0.0,0.0,0,4249,259901,none_default,1000000.0
Fin_rl_1,pure_rl,rl,5430597.998962952,1000000.0,5430597.998962668,4430597.998962668,0.0,0.0,6.0,0.0,2250,2250,43,0.01911111111111111,77498073.30153891,91859.02223878153,0.0011853071737843765,0.09185902223878153,0,4255,259901,low_default,1000000.0
Fin_rl_2,pure_rl,rl,5955254.31305046,1000000.0,5955254.3130504005,4955254.3130504005,0.0,0.0,6.0,0.0,2406,2406,94,0.03906899418121363,82589509.35230866,186074.9228448716,0.0022530091812401616,0.1860749228448716,0,4255,259901,low_default,1000000.0
Fin_rl_3,pure_rl,rl,4190234.5191108785,1000000.0,4190234.519111738,3190234.519111738,0.0,0.0,16.0,0.0,1728,1728,117,0.06770833333333333,57778238.371390045,249951.9330765024,0.004326056662888335,0.2499519330765024,0,4255,259901,low_default,1000000.0
Fin_fl_rl_1,pure_rl,fl_rl,4289136.321759253,1000000.0,4289136.321758828,3289136.321758828,0.0,0.0,6.0,0.0,1718,1718,25,0.014551804423748545,59751101.65292699,54909.26801248143,0.0009189666214261612,0.05490926801248143,0,4254,259901,low_default,1000000.0
Fin_fl_rl_2,pure_rl,fl_rl,3329261.9240912483,1000000.0,3329261.924090934,2329261.924090934,0.0,0.0,6.0,0.0,1591,1591,137,0.08610936517913262,54556955.87658608,301512.7018799443,0.005526567548270099,0.3015127018799443,0,4254,259901,low_default,1000000.0
Fin_fl_rl_3,pure_rl,fl_rl,7006755.331220867,1000000.0,7006755.331220166,6006755.331220166,0.0,0.0,16.0,0.0,3008,3008,12,0.003989361702127659,102030879.03670558,23231.72289360466,0.0002276930583460626,0.02323172289360466,0,4254,259901,low_default,1000000.0
Fin_rl_1,pure_rl,rl,3667341.4035975924,1000000.0,3667341.4035976073,2667341.4035976073,0.0,0.0,6.0,0.0,1523,1523,218,0.14313854235062376,52835306.72300933,457746.49794078193,0.0086636479719997,0.4577464979407819,0,4262,259901,medium_default,1000000.0
Fin_rl_2,pure_rl,rl,3396954.5160054923,1000000.0,3396954.5160056795,2396954.5160056795,0.0,0.0,7.0,0.0,1601,1601,102,0.0637101811367895,54990978.1472382,242317.64636810834,0.004406498202656143,0.24231764636810835,0,4262,259901,medium_default,1000000.0
Fin_rl_3,pure_rl,rl,6184589.784170946,1000000.0,6184589.784170119,5184589.784170119,0.0,0.0,16.0,0.0,2925,2925,54,0.018461538461538463,97776752.4257435,121008.22722369558,0.001237597120190663,0.12100822722369557,0,4262,259901,medium_default,1000000.0
Fin_fl_rl_1,pure_rl,fl_rl,4152409.540570728,1000000.0,4152409.540570603,3152409.540570603,0.0,0.0,6.0,0.0,2126,2126,65,0.03057384760112888,72448976.89680977,157673.67271854874,0.0021763409156643557,0.15767367271854874,0,4257,259901,medium_default,1000000.0
Fin_fl_rl_2,pure_rl,fl_rl,2639456.5526836957,1000000.0,2639456.552683728,1639456.5526837278,0.0,0.0,7.0,0.0,1521,1521,147,0.09664694280078895,51113284.60146784,305710.2830739084,0.005981033804764118,0.3057102830739084,0,4257,259901,medium_default,1000000.0
Fin_fl_rl_3,pure_rl,fl_rl,5845697.3193165865,1000000.0,5845697.319317301,4845697.319317301,0.0,0.0,16.0,0.0,2607,2607,35,0.013425393172228616,90682243.01683152,81086.49069594049,0.0008941826756633053,0.0810864906959405,0,4257,259901,medium_default,1000000.0
Fin_rl_1,pure_rl,rl,3089501.834362584,1000000.0,3089501.8343627215,2089501.8343627215,0.0,0.0,7.0,0.0,1160,1160,69,0.059482758620689656,41082804.50969745,210576.58875844433,0.005125662458334325,0.21057658875844432,0,4258,259901,high_default,1000000.0
Fin_rl_2,pure_rl,rl,4022857.911998355,1000000.0,4022857.911998259,3022857.911998259,0.0,0.0,6.0,0.0,1817,1817,128,0.07044578976334617,62135942.95270748,365617.9771176483,0.0058841623663122835,0.36561797711764826,0,4258,259901,high_default,1000000.0
Fin_rl_3,pure_rl,rl,5442726.341917467,1000000.0,5442726.34191762,4442726.34191762,0.0,0.0,7.0,0.0,2504,2504,67,0.026757188498402557,84715232.45055756,165096.9451053286,0.0019488460378325031,0.1650969451053286,0,4258,259901,high_default,1000000.0
Fin_fl_rl_1,pure_rl,fl_rl,3454443.4427569024,1000000.0,3454443.4427567525,2454443.4427567525,0.0,0.0,8.0,0.0,1358,1358,81,0.05964653902798233,47403859.34267508,227554.68964092736,0.004800341001688704,0.22755468964092737,0,4258,259901,high_default,1000000.0
Fin_fl_rl_2,pure_rl,fl_rl,3495396.11754188,1000000.0,3495396.117542038,2495396.117542038,0.0,0.0,6.0,0.0,1425,1425,157,0.11017543859649123,49392580.065221526,409528.1949458906,0.008291289793023973,0.4095281949458906,0,4258,259901,high_default,1000000.0
Fin_fl_rl_3,pure_rl,fl_rl,5745999.134649236,1000000.0,5745999.134648948,4745999.134648948,0.0,0.0,7.0,0.0,2410,2410,78,0.03236514522821577,81879096.68329358,219955.67712335597,0.002686347139052344,0.21995567712335598,0,4258,259901,high_default,1000000.0
Fin_rl_1,pure_rl,rl,7587563.1020208495,5000000.0,7587563.102020002,2587563.102020002,0.0,0.0,6.0,0.0,3405,3405,0,0.0,119518140.20833166,0.0,0.0,0.0,0,4241,259901,none_default,5000000.0
