financier,apr_strategy,wholesaler_policy,final_wallet,initial_capital,final_capital,capital_change,capital_loss,capital_loss_rate,final_apr,final_utilization,loans_issued,closed_loans,defaults,default_count_rate,total_issued_principal,default_amount,default_amount_to_issued_rate,default_amount_to_initial_capital_rate,outstanding_loans,simulation_end_day,seed,default_scenario,capital_per_financier
Fin_rl_1,pure_rl,rl,7553897.525834679,1000000.0,7553897.525834401,6553897.525834401,0.0,0.0,6.0,0.0,3322,3322,0,0.0,112636087.66615553,0.0,0.0,0.0,0,4250,426404,none_default,1000000.0
Fin_rl_2,pure_rl,rl,4691133.474055965,1000000.0,4691133.474055702,3691133.474055702,0.0,0.0,6.0,0.0,2350,2350,0,0.0,78833201.3093988,0.0,0.0,0.0,0,4250,426404,none_default,1000000.0
Fin_rl_3,pure_rl,rl,5390153.179174217,1000000.0,5390153.179174383,4390153.179174383,0.0,0.0,6.0,0.0,2183,2183,0,0.0,74135430.256746,0.0,0.0,0.0,0,4250,426404,none_default,1000000.0
Fin_fl_rl_1,pure_rl,fl_rl,5161526.65447913,1000000.0,5161526.65447969,4161526.65447969,0.0,0.0,6.0,0.0,2504,2504,0,0.0,84111942.31635064,0.0,0.0,0.0,0,4250,426404,none_default,1000000.0
Fin_fl_rl_2,pure_rl,fl_rl,6315701.7159626875,1000000.0,6315701.715963018,5315701.715963018,0.0,0.0,6.0,0.0,3008,3008,0,0.0,105213898.29054931,0.0,0.0,0.0,0,4250,426404,none_default,1000000.0
Fin_fl_rl_3,pure_rl,fl_rl,4442060.176903299,1000000.0,4442060.176902713,3442060.1769027133,0.0,0.0,6.0,0.0,2419,2419,0,0.0,80764938.59026964,0.0,0.0,0.0,0,4250,426404,none_default,1000000.0
Fin_rl_1,pure_rl,rl,4666984.71530737,1000000.0,4666984.7153072795,3666984.7153072795,0.0,0.0,6.0,0.0,1970,1970,34,0.017258883248730966,68153887.89307149,64671.904724611915,0.000948909984799069,0.06467190472461191,0,4246,426404,low_default,1000000.0
Fin_rl_2,pure_rl,rl,4954735.202005644,1000000.0,4954735.202006381,3954735.202006381,0.0,0.0,6.0,0.0,2163,2163,55,0.025427646786870088,76381958.74110724,120412.17327223255,0.0015764478321427116,0.12041217327223255,0,4246,426404,low_default,1000000.0
Fin_rl_3,pure_rl,rl,6011505.171587917,1000000.0,6011505.171587277,5011505.171587277,0.0,0.0,6.0,0.0,2803,2803,39,0.013913663931501962,94532549.04058667,95612.66891595979,0.00101142590447772,0.09561266891595979,0,4246,426404,low_default,1000000.0
Fin_fl_rl_1,pure_rl,fl_rl,3970624.6423556856,1000000.0,3970624.642355874,2970624.642355874,0.0,0.0,6.0,0.0,1597,1597,42,0.026299311208515967,54728526.065333016,88546.84916195212,0.0016179286293266507,0.08854684916195213,0,4259,426404,low_default,1000000.0
