financier,apr_strategy,wholesaler_policy,final_wallet,initial_capital,final_capital,capital_change,capital_loss,capital_loss_rate,final_apr,final_utilization,loans_issued,closed_loans,defaults,default_count_rate,total_issued_principal,default_amount,default_amount_to_issued_rate,default_amount_to_initial_capital_rate,outstanding_loans,simulation_end_day,seed,default_scenario,capital_per_financier
Fin_rl_1,pure_rl,rl,5947059.279316999,1000000.0,5947059.279317279,4947059.279317279,0.0,0.0,6.0,0.0,2396,2396,0,0.0,81359214.2919947,0.0,0.0,0.0,0,4254,148832,none_default,1000000.0
Fin_rl_2,pure_rl,rl,4377494.710443019,1000000.0,4377494.710442919,3377494.7104429193,0.0,0.0,6.0,0.0,2393,2393,0,0.0,79527344.86433603,0.0,0.0,0.0,0,4254,148832,none_default,1000000.0
Fin_rl_3,pure_rl,rl,6137395.577731134,1000000.0,6137395.577732049,5137395.577732049,0.0,0.0,6.0,0.0,2917,2917,0,0.0,100611113.1728584,0.0,0.0,0.0,0,4254,148832,none_default,1000000.0
Fin_fl_rl_1,pure_rl,fl_rl,5007470.89875318,1000000.0,5007470.898753829,4007470.8987538293,0.0,0.0,6.0,0.0,2516,2516,0,0.0,87363963.99974228,0.0,0.0,0.0,0,4248,148832,none_default,1000000.0
Fin_fl_rl_2,pure_rl,fl_rl,4747222.683501135,1000000.0,4747222.683500621,3747222.6835006205,0.0,0.0,6.0,0.0,2587,2587,0,0.0,86434565.59300123,0.0,0.0,0.0,0,4248,148832,none_default,1000000.0
Fin_fl_rl_3,pure_rl,fl_rl,4956205.5377111565,1000000.0,4956205.537711214,3956205.5377112143,0.0,0.0,6.0,0.0,2710,2710,0,0.0,88707395.96492572,0.0,0.0,0.0,0,4248,148832,none_default,1000000.0
Fin_rl_1,pure_rl,rl,4515993.816924378,1000000.0,4515993.816924236,3515993.816924236,0.0,0.0,7.0,0.0,2085,2085,116,0.055635491606714625,72257051.6601141,264687.54569967167,0.0036631379169014618,0.2646875456996717,0,4245,148832,low_default,1000000.0
Fin_rl_2,pure_rl,rl,5250159.989125625,1000000.0,5250159.989125533,4250159.989125533,0.0,0.0,6.0,0.0,2277,2277,158,0.06938954765041722,78293984.9428282,332202.01480578084,0.004243008132085259,0.3322020148057808,0,4245,148832,low_default,1000000.0
Fin_rl_3,pure_rl,rl,5251864.101635269,1000000.0,5251864.101635246,4251864.101635246,0.0,0.0,6.0,0.0,2276,2276,11,0.0048330404217926184,75919727.9982708,25601.71272339243,0.0003372208172818474,0.025601712723392428,0,4245,148832,low_default,1000000.0
Fin_fl_rl_1,pure_rl,fl_rl,4777331.6864545625,1000000.0,4777331.686454504,3777331.686454504,0.0,0.0,7.0,0.0,2122,2122,84,0.03958529688972667,72512141.35231562,179444.95020301623,0.0024746883329668182,0.17944495020301623,0,4262,148832,low_default,1000000.0
