financier,apr_strategy,wholesaler_policy,final_wallet,initial_capital,final_capital,capital_change,capital_loss,capital_loss_rate,final_apr,final_utilization,loans_issued,closed_loans,defaults,default_count_rate,total_issued_principal,default_amount,default_amount_to_issued_rate,default_amount_to_initial_capital_rate,outstanding_loans,simulation_end_day,seed,default_scenario,capital_per_financier
Fin_fl_rl_1,pure_rl,fl_rl,6434319.930001501,1000000.0,6434319.930001671,5434319.930001671,0.0,0.0,6.0,0.0,2879,2879,0,0.0,98897040.19542587,0.0,0.0,0.0,0,4249,100237,none_default,1000000.0
Fin_fl_rl_2,pure_rl,fl_rl,5172872.372502733,1000000.0,5172872.372502796,4172872.3725027964,0.0,0.0,6.0,0.0,2405,2405,0,0.0,80035947.57544225,0.0,0.0,0.0,0,4249,100237,none_default,1000000.0
Fin_fl_rl_3,pure_rl,fl_rl,5764459.182800008,1000000.0,5764459.182800342,4764459.182800342,0.0,0.0,6.0,0.0,2570,2570,0,0.0,88965962.98061347,0.0,0.0,0.0,0,4249,100237,none_default,1000000.0
Fin_fl_rl_prox_1,pure_rl,fl_rl_prox,6537142.370789609,1000000.0,6537142.370789195,5537142.370789195,0.0,0.0,6.0,0.0,2820,2820,0,0.0,100210923.98698199,0.0,0.0,0.0,0,4245,100237,none_default,1000000.0
Fin_fl_rl_prox_2,pure_rl,fl_rl_prox,4489983.175996972,1000000.0,4489983.175997234,3489983.175997234,0.0,0.0,6.0,0.0,2338,2338,0,0.0,74258660.74938102,0.0,0.0,0.0,0,4245,100237,none_default,1000000.0
Fin_fl_rl_prox_3,pure_rl,fl_rl_prox,6132025.902099666,1000000.0,6132025.902099299,5132025.902099299,0.0,0.0,6.0,0.0,2679,2679,0,0.0,92796012.21258727,0.0,0.0,0.0,0,4245,100237,none_default,1000000.0
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,5939858.228625292,1000000.0,5939858.22862482,4939858.22862482,0.0,0.0,6.0,0.0,2728,2728,0,0.0,95174806.65951583,0.0,0.0,0.0,0,4261,100237,none_default,1000000.0
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,5069941.70759422,1000000.0,5069941.707594536,4069941.7075945362,0.0,0.0,6.0,0.0,2553,2553,0,0.0,86307636.27087088,0.0,0.0,0.0,0,4261,100237,none_default,1000000.0
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,4671049.070403305,1000000.0,4671049.070403045,3671049.070403045,0.0,0.0,6.0,0.0,2461,2461,0,0.0,80592726.96235491,0.0,0.0,0.0,0,4261,100237,none_default,1000000.0
Fin_fl_rl_1,pure_rl,fl_rl,5009395.52737993,1000000.0,5009395.527379852,4009395.527379852,0.0,0.0,6.0,0.0,2280,2280,35,0.015350877192982455,79233224.02574293,80030.58158353857,0.001010063424372793,0.08003058158353857,0,4242,100237,low_default,1000000.0
Fin_fl_rl_2,pure_rl,fl_rl,4202243.169181503,1000000.0,4202243.16918164,3202243.1691816403,0.0,0.0,6.0,0.0,2250,2250,89,0.03955555555555555,74893724.40309234,165812.705528837,0.002213973291492373,0.16581270552883698,0,4242,100237,low_default,1000000.0
Fin_fl_rl_3,pure_rl,fl_rl,5572166.341448181,1000000.0,5572166.341447416,4572166.341447416,0.0,0.0,6.0,0.0,2427,2427,20,0.008240626287597858,83204143.96431243,38988.058107273784,0.00046858312879219545,0.038988058107273786,0,4242,100237,low_default,1000000.0
Fin_fl_rl_prox_1,pure_rl,fl_rl_prox,5009395.52737993,1000000.0,5009395.527379852,4009395.527379852,0.0,0.0,6.0,0.0,2280,2280,35,0.015350877192982455,79233224.02574293,80030.58158353857,0.001010063424372793,0.08003058158353857,0,4242,100237,low_default,1000000.0
Fin_fl_rl_prox_2,pure_rl,fl_rl_prox,4202243.169181503,1000000.0,4202243.16918164,3202243.1691816403,0.0,0.0,6.0,0.0,2250,2250,89,0.03955555555555555,74893724.40309234,165812.705528837,0.002213973291492373,0.16581270552883698,0,4242,100237,low_default,1000000.0
Fin_fl_rl_prox_3,pure_rl,fl_rl_prox,5572166.341448181,1000000.0,5572166.341447416,4572166.341447416,0.0,0.0,6.0,0.0,2427,2427,20,0.008240626287597858,83204143.96431243,38988.058107273784,0.00046858312879219545,0.038988058107273786,0,4242,100237,low_default,1000000.0
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,4146223.3675532816,1000000.0,4146223.3675530474,3146223.3675530474,0.0,0.0,6.0,0.0,1690,1690,40,0.023668639053254437,58943663.007377595,89032.93635302437,0.0015104751182816835,0.08903293635302437,0,4245,100237,low_default,1000000.0
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,5020108.337722696,1000000.0,5020108.337722407,4020108.3377224067,0.0,0.0,6.0,0.0,2375,2375,58,0.024421052631578948,80601072.74255519,104300.64669706968,0.0012940354656347118,0.10430064669706968,0,4245,100237,low_default,1000000.0
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,5816782.593465012,1000000.0,5816782.593464594,4816782.593464594,0.0,0.0,6.0,0.0,2691,2691,25,0.00929022668153103,90120760.69638626,49413.188007439996,0.0005482997216802388,0.04941318800744,0,4245,100237,low_default,1000000.0
Fin_fl_rl_1,pure_rl,fl_rl,3349291.50397568,1000000.0,3349291.503975748,2349291.503975748,0.0,0.0,6.0,0.0,1455,1455,87,0.05979381443298969,50070290.722687475,208276.5083615922,0.004159682425554991,0.2082765083615922,0,4262,100237,medium_default,1000000.0
Fin_fl_rl_2,pure_rl,fl_rl,4216796.839459468,1000000.0,4216796.839459021,3216796.8394590206,0.0,0.0,6.0,0.0,1745,1745,69,0.03954154727793696,60500324.97346892,147558.3206467725,0.0024389674057367617,0.14755832064677252,0,4262,100237,medium_default,1000000.0
Fin_fl_rl_3,pure_rl,fl_rl,6631142.250068754,1000000.0,6631142.25006878,5631142.25006878,0.0,0.0,6.0,0.0,2961,2961,51,0.017223910840932118,100057163.93533014,117204.64919380263,0.001171376886811977,0.11720464919380263,0,4262,100237,medium_default,1000000.0
Fin_fl_rl_prox_1,pure_rl,fl_rl_prox,3906565.7746710624,1000000.0,3906565.774670927,2906565.774670927,0.0,0.0,6.0,0.0,1693,1693,82,0.04843473124630833,58039765.758265294,191794.37318951468,0.003304533894715137,0.19179437318951467,0,4253,100237,medium_default,1000000.0
Fin_fl_rl_prox_2,pure_rl,fl_rl_prox,4660071.566625004,1000000.0,4660071.566625407,3660071.566625407,0.0,0.0,6.0,0.0,2003,2003,72,0.03594608087868198,68892813.14929447,155075.41914127851,0.0022509665675173062,0.1550754191412785,0,4253,100237,medium_default,1000000.0
Fin_fl_rl_prox_3,pure_rl,fl_rl_prox,5130931.502102721,1000000.0,5130931.502102694,4130931.5021026935,0.0,0.0,6.0,0.0,2226,2226,36,0.016172506738544475,76247052.90751362,77851.70910034739,0.0010210454847976904,0.07785170910034739,0,4253,100237,medium_default,1000000.0
